Year,Type,Country,Athlete,Sport,Medal,Age
1987,Summer,Italy,Ronald Klein,Gymnastics,Bronze,18
1987,Summer,India,John Wilson,Weightlifting,Bronze,18
1987,Summer,India,Ryan Christensen,Gymnastics,Gold,18
1987,Summer,Canada,Amy Ochoa,Athletics,,33
1987,Summer,South Africa,Donna Lyons,Soccer,,37
1987,Summer,USA,Judy Robinson,Swimming,Bronze,29
1987,Summer,South Africa,Andrew Jackson,Boxing,Bronze,37
1987,Summer,USA,Darren Garcia,Cycling,Silver,39
1987,Summer,France,Sandra Flowers,Boxing,Bronze,20
1987,Summer,Germany,Thomas Garcia,Weightlifting,Silver,27
1987,Summer,Canada,Marcus Hines,Swimming,Bronze,20
1987,Summer,Italy,Anita Ortega DVM,Basketball,Bronze,26
1987,Summer,Canada,Amber Clark,Weightlifting,Bronze,37
1987,Summer,France,Walter Oneal,Basketball,,37
1987,Summer,Australia,Michael Jones,Cycling,,39
1987,Summer,France,Jon Hardy,Soccer,,32
1987,Summer,France,Thomas Booker,Swimming,Bronze,29
1987,Summer,Brazil,Timothy Black,Boxing,Silver,32
1987,Summer,China,Amy Castro,Swimming,,28
1987,Summer,Russia,Douglas Phillips,Athletics,Gold,19
1987,Summer,USA,Kirk Williams,Cycling,Bronze,39
1987,Summer,India,Deanna Taylor,Athletics,,32
1987,Summer,USA,Susan Watson,Basketball,Bronze,31
1987,Summer,China,Jessica Potter,Rowing,,34
1987,Summer,Germany,Natasha Brown,Soccer,,34
1987,Summer,Australia,Virginia King,Rowing,Silver,27
1987,Summer,Canada,Dalton Baker,Tennis,Bronze,29
1987,Summer,Germany,Michael Thompson,Soccer,,19
1987,Summer,Canada,Robert Robertson,Gymnastics,Silver,33
1987,Summer,South Africa,Erica Smith,Soccer,Silver,28
1987,Summer,Brazil,Amanda Whitaker,Soccer,Silver,22
1987,Summer,France,Steven Robinson,Weightlifting,,35
1987,Summer,Japan,Karen Christensen,Rowing,,38
1987,Summer,Russia,Ryan Anderson,Basketball,Bronze,28
1987,Summer,France,David Brown,Weightlifting,Gold,24
1987,Summer,Germany,Eric Lawson,Tennis,Bronze,19
1987,Summer,South Korea,Allison Henderson,Cycling,Gold,39
1987,Summer,Australia,Michael Mcknight,Basketball,Bronze,19
1987,Summer,Australia,Julia Garza,Basketball,Silver,24
1987,Summer,Germany,Randall Roach,Rowing,Silver,39
1987,Summer,Italy,Logan Mays,Tennis,Silver,22
1987,Summer,Australia,Michael Bailey,Cycling,,19
1987,Summer,Russia,Amy Maldonado,Athletics,Gold,34
1987,Summer,Russia,Francisco Mitchell,Soccer,,19
1987,Summer,China,John Martin,Swimming,Gold,19
1987,Summer,Germany,Holly Garrett,Rowing,,37
1987,Summer,India,Dawn Kent,Rowing,Bronze,34
1987,Summer,Italy,Antonio Shannon,Tennis,Bronze,18
1987,Summer,South Korea,Jaime Chang,Gymnastics,Gold,27
1987,Summer,UK,James Nichols,Tennis,,38
1987,Summer,USA,Erin Garza,Tennis,Bronze,39
1987,Summer,Brazil,Clifford Jackson,Swimming,Silver,28
1987,Summer,USA,Richard Mitchell,Weightlifting,,18
1987,Summer,Italy,Shane Black,Weightlifting,Bronze,20
1987,Summer,Russia,John Sanchez,Rowing,Gold,35
1987,Summer,Brazil,Molly Thompson,Rowing,Bronze,21
1987,Summer,India,Curtis Williams,Soccer,Silver,28
1987,Summer,USA,Charles Richards,Swimming,Silver,26
1987,Summer,India,Susan Adams,Soccer,,33
1987,Summer,France,Madison Bonilla,Boxing,,22
1987,Summer,Japan,Elizabeth Robbins,Soccer,Bronze,34
1987,Summer,UK,James Esparza,Basketball,,25
1987,Summer,China,Patricia Collins,Boxing,,35
1987,Summer,France,Daniel Ross,Gymnastics,,32
1987,Summer,Canada,Steven Goodwin,Weightlifting,Bronze,39
1987,Summer,South Korea,Kevin Spence,Rowing,Silver,28
1987,Summer,Russia,Michael Brown,Cycling,Bronze,32
1987,Summer,Russia,Amanda Murphy,Weightlifting,Silver,30
1987,Summer,Japan,Erin Allen,Soccer,,40
1987,Summer,USA,Kelly Wilkins,Soccer,Bronze,21
1987,Summer,Germany,Terry Ross,Basketball,Gold,33
1987,Summer,Italy,Robert Johnson,Weightlifting,Silver,38
1987,Summer,South Africa,Tony Lee,Tennis,Silver,27
1987,Summer,Germany,Thomas Davidson,Tennis,Gold,22
1987,Summer,Russia,Sara Garcia,Gymnastics,,40
1987,Summer,India,Walter Hicks,Cycling,,29
1987,Summer,UK,Zachary Davidson,Tennis,Silver,30
1987,Summer,USA,John Grant,Swimming,Silver,32
1987,Summer,India,Travis Carlson,Boxing,Gold,31
1987,Summer,USA,Amy Gross,Boxing,Bronze,28
1987,Summer,South Africa,Brittany Kaufman,Swimming,Gold,37
1987,Summer,China,Shannon Anderson,Basketball,,35
1987,Summer,Canada,Daniel Jones,Gymnastics,Bronze,20
1987,Summer,Australia,Lisa Dougherty,Rowing,Gold,35
1987,Summer,UK,Rodney Harris,Rowing,Gold,31
1987,Summer,France,Connie Mahoney,Basketball,,35
1987,Summer,Germany,Sharon King,Boxing,Gold,38
1987,Summer,Brazil,Debra Anderson,Cycling,,40
1987,Summer,Canada,Sarah Martin,Tennis,,19
1987,Summer,India,Krystal Castro,Soccer,,20
1987,Summer,France,Amanda Hawkins,Rowing,,19
1987,Summer,Canada,Anne Carrillo,Weightlifting,Gold,30
1987,Summer,France,Kimberly Jones,Rowing,Gold,39
1987,Summer,Japan,Ashley White,Basketball,Silver,37
1987,Summer,Australia,Allison Burton,Cycling,Silver,34
1987,Summer,Canada,Rebecca Smith,Boxing,Gold,24
1987,Summer,South Africa,Justin Moore,Tennis,Silver,40
1987,Summer,Australia,Stacy Franklin,Rowing,Bronze,23
1987,Summer,Brazil,Mary Malone,Cycling,Silver,30
1987,Summer,Russia,Jessica Christian,Rowing,Gold,40
1987,Summer,UK,Kimberly Little,Rowing,Bronze,34
1987,Summer,South Africa,Nicole Kennedy,Gymnastics,Gold,33
1987,Summer,India,Clarence Green,Boxing,,39
1987,Summer,USA,Valerie Kennedy,Boxing,Bronze,28
1987,Summer,South Korea,Stacy King,Weightlifting,Gold,21
1987,Summer,Germany,Allen Eaton,Gymnastics,Gold,33
1987,Summer,Italy,James Sherman,Rowing,,36
1987,Summer,Russia,Julia Franklin,Swimming,,21
1987,Summer,Italy,Jamie Fox,Cycling,,30
