Year,Type,Country,Athlete,Sport,Medal,Age
1942,Winter,UK,Kendra Lamb,Speed Skating,,39
1942,Winter,USA,Cindy Brewer,Biathlon,,29
1942,Winter,UK,Sean Bradford,Snowboarding,Silver,26
1942,Winter,Japan,Dakota Carter,Snowboarding,Bronze,37
1942,Winter,Japan,Kathleen Gilbert,Ice Hockey,,34
1942,Winter,Italy,Ricky Wilson,Bobsleigh,,40
1942,Winter,Canada,Jason Randolph,Snowboarding,,21
1942,Winter,South Korea,Valerie Patterson,Figure Skating,Bronze,21
1942,Winter,South Africa,Nicholas White,Bobsleigh,Gold,36
1942,Winter,India,Joy Johnson,Snowboarding,Gold,21
1942,Winter,India,Jessica Craig,Figure Skating,Bronze,30
1942,Winter,Brazil,Ashley Reynolds,Biathlon,Bronze,27
1942,Winter,India,Ryan Williams,Skiing,Silver,30
1942,Winter,South Africa,John Schmidt,Figure Skating,,23
1942,Winter,Australia,Corey Phillips,Figure Skating,Gold,29
1942,Winter,USA,Jose Smith,Curling,Bronze,23
1942,Winter,Germany,Melissa Williamson,Skiing,Bronze,28
1942,Winter,Japan,Austin Bishop,Ice Hockey,Gold,30
1942,Winter,Russia,Kyle Johnson,Ice Hockey,Bronze,40
1942,Winter,France,Patrick Miller,Snowboarding,,23
1942,Winter,China,Summer Rodriguez,Bobsleigh,Bronze,23
1942,Winter,Italy,Christopher Herrera,Skiing,Bronze,32
1942,Winter,South Africa,Jason Garner,Ice Hockey,Silver,23
1942,Winter,France,John Clark,Bobsleigh,Silver,33
1942,Winter,Brazil,Sarah Smith,Biathlon,Gold,18
1942,Winter,Brazil,Casey Perry,Biathlon,Bronze,24
1942,Winter,China,Paul Morgan,Bobsleigh,Bronze,20
1942,Winter,France,Melissa Wright,Curling,Bronze,36
1942,Winter,UK,Tony Parsons,Bobsleigh,Silver,34
1942,Winter,Russia,Elizabeth Wilson,Biathlon,Silver,32
1942,Winter,Canada,Tonya Myers,Biathlon,Silver,27
1942,Winter,Brazil,Brian Figueroa,Ice Hockey,Gold,23
1942,Winter,China,Lisa Freeman,Snowboarding,Bronze,24
1942,Winter,China,Connor Wolfe,Snowboarding,,30
1942,Winter,Russia,Catherine Anderson,Bobsleigh,Gold,30
1942,Winter,Brazil,Joshua Castillo,Biathlon,,27
1942,Winter,Russia,Sarah Williams,Skiing,Bronze,20
1942,Winter,Australia,John Grimes,Ice Hockey,Bronze,29
1942,Winter,Australia,Julie Molina,Bobsleigh,Bronze,34
1942,Winter,China,Jennifer Garrett,Skiing,Silver,36
1942,Winter,Brazil,Leslie Mcdonald,Curling,,19
1942,Winter,India,Alexis Brown,Figure Skating,Gold,24
1942,Winter,Australia,Mitchell Jones,Bobsleigh,Silver,20
1942,Winter,Australia,Kelly Lowe,Speed Skating,Gold,25
1942,Winter,South Africa,Taylor Ramirez,Snowboarding,Gold,28
1942,Winter,South Korea,Carrie Miller,Bobsleigh,,33
1942,Winter,India,Rodney Rivera,Bobsleigh,,33
1942,Winter,Brazil,Sara Trujillo,Skiing,Bronze,18
1942,Winter,France,Kristen Williams,Snowboarding,Silver,20
1942,Winter,Russia,Jennifer Davis,Speed Skating,Gold,19
1942,Winter,India,Janet Garcia,Biathlon,Gold,40
1942,Winter,China,James Hawkins,Figure Skating,Bronze,28
1942,Winter,China,Mr. Calvin Smith,Snowboarding,Gold,40
1942,Winter,UK,Charlotte Jones,Curling,,26
1942,Winter,China,Patrick Mcclain,Speed Skating,,26
1942,Winter,India,Nathaniel Huynh,Bobsleigh,Silver,35
1942,Winter,South Africa,Thomas Grant,Speed Skating,,27
1942,Winter,China,Anthony Clark,Ice Hockey,,30
1942,Winter,China,Tracey Campbell,Snowboarding,Gold,21
1942,Winter,South Korea,Jeffrey Cooper,Speed Skating,Bronze,29
1942,Winter,UK,Kevin Barnes,Skiing,Gold,35
1942,Winter,Russia,Michael Coffey,Biathlon,Bronze,22
1942,Winter,Canada,Brandi Watts,Ice Hockey,Gold,35
1942,Winter,UK,Bridget Lamb,Figure Skating,Gold,18
1942,Winter,South Africa,Ralph Johnson,Ice Hockey,,23
1942,Winter,UK,Andrea Poole,Snowboarding,Silver,24
1942,Winter,Russia,Brandon Mason,Speed Skating,Gold,37
1942,Winter,South Africa,James Walker,Ice Hockey,,33
1942,Winter,China,Carolyn Gutierrez,Curling,,22
1942,Winter,Canada,Christopher Abbott,Speed Skating,Bronze,35
1942,Winter,South Africa,Mary Green,Biathlon,,32
1942,Winter,France,David King,Speed Skating,,38
1942,Winter,Germany,Wendy Wright,Bobsleigh,,27
1942,Winter,India,Cindy Shepherd,Bobsleigh,Bronze,20
1942,Winter,France,Andrew Black,Speed Skating,Bronze,19
1942,Winter,UK,Stacey Ford,Ice Hockey,,31
1942,Winter,Japan,Stacy Jenkins,Figure Skating,Gold,35
1942,Winter,South Korea,Christopher Reeves,Snowboarding,Bronze,23
1942,Winter,Brazil,Edward Hess,Figure Skating,Gold,32
1942,Winter,Germany,Penny Reynolds,Speed Skating,,31
1942,Winter,China,Michael Hall,Snowboarding,Silver,32
1942,Winter,Brazil,Alexis Mccoy,Ice Hockey,,27
1942,Winter,Japan,Madison Johnson,Curling,,31
1942,Winter,France,Kimberly Nolan,Bobsleigh,Bronze,35
1942,Winter,Russia,Stephen Barr,Ice Hockey,Gold,37
1942,Winter,France,Colton Warren,Speed Skating,Bronze,19
1942,Winter,Brazil,Terry Harris,Bobsleigh,,24
1942,Winter,Russia,Amy Gould,Snowboarding,Silver,35
