Year,Type,Country,Athlete,Sport,Medal,Age
1925,Winter,China,Anna Obrien,Ice Hockey,Silver,23
1925,Winter,USA,Ryan Mcgee,Biathlon,Bronze,31
1925,Winter,Japan,Richard Wilcox,Skiing,Silver,36
1925,Winter,Italy,Jason Garcia,Curling,,30
1925,Winter,UK,Larry Moreno,Snowboarding,Silver,35
1925,Winter,Brazil,Misty Cook,Biathlon,Bronze,22
1925,Winter,Russia,Linda King,Figure Skating,Silver,18
1925,Winter,Australia,Mrs. Megan Lewis,Skiing,Gold,35
1925,Winter,Germany,Douglas Johnson,Figure Skating,,32
1925,Winter,South Korea,Billy Newton,Biathlon,Bronze,40
1925,Winter,China,Sherri Cox,Ice Hockey,Silver,20
1925,Winter,South Korea,Crystal Cruz,Figure Skating,Silver,37
1925,Winter,UK,Steven Lawson,Biathlon,,32
1925,Winter,Australia,Christine Green,Speed Skating,,38
1925,Winter,France,Crystal Williams,Curling,Silver,34
1925,Winter,South Korea,Christopher Cobb,Skiing,Gold,32
1925,Winter,South Africa,Samantha Smith,Bobsleigh,Silver,20
1925,Winter,China,William Lee,Snowboarding,,34
1925,Winter,China,Joseph Andrews,Figure Skating,,35
1925,Winter,Japan,Robert Howard,Ice Hockey,Silver,28
1925,Winter,Canada,Alyssa Moore,Biathlon,Gold,28
1925,Winter,India,Mrs. Michele Taylor,Curling,,26
1925,Winter,South Africa,Ashlee Padilla,Curling,Gold,37
1925,Winter,China,Shelly Patton,Ice Hockey,Bronze,22
1925,Winter,India,Jose Young,Curling,,34
1925,Winter,Japan,Wanda Hunt,Biathlon,,26
1925,Winter,Australia,Steven Mccarthy,Figure Skating,,31
1925,Winter,South Africa,Stanley Waters,Ice Hockey,,40
1925,Winter,India,Rebecca Wright,Speed Skating,Silver,21
1925,Winter,China,Wanda Shelton,Ice Hockey,Silver,40
1925,Winter,South Africa,Kathy Torres,Speed Skating,Silver,37
1925,Winter,Russia,Brett Mcfarland,Skiing,Gold,40
1925,Winter,South Korea,Mary Johnson,Figure Skating,Bronze,28
1925,Winter,Canada,Jacob Gilbert,Figure Skating,Bronze,24
1925,Winter,France,Robert Dorsey,Figure Skating,Bronze,22
1925,Winter,Canada,Lori Johnson,Curling,Bronze,23
1925,Winter,Germany,Samantha Walker,Snowboarding,,40
1925,Winter,China,Kimberly Johnson,Bobsleigh,Silver,19
1925,Winter,Russia,Michelle Arnold,Figure Skating,,23
1925,Winter,France,Jamie Barnes,Ice Hockey,Silver,23
1925,Winter,Italy,Heather Thomas,Skiing,Bronze,39
1925,Winter,Canada,Kenneth Williamson,Ice Hockey,Silver,26
1925,Winter,South Africa,Marcus Rice,Speed Skating,,26
1925,Winter,Italy,Tara Anderson,Speed Skating,,25
1925,Winter,Russia,Ann Johns,Biathlon,Bronze,35
1925,Winter,Russia,Courtney Montoya,Figure Skating,,39
1925,Winter,Brazil,Amy Smith,Curling,Silver,34
1925,Winter,Russia,Kathy Wood DDS,Figure Skating,,39
1925,Winter,China,Kimberly Jones,Biathlon,Gold,40
1925,Winter,South Africa,Christopher Roman,Ice Hockey,Bronze,27
1925,Winter,Canada,Tara Rogers,Bobsleigh,Silver,33
1925,Winter,China,David Roberts,Bobsleigh,Bronze,18
1925,Winter,India,Carlos Smith,Figure Skating,Bronze,33
1925,Winter,India,Mark Walsh,Biathlon,Gold,37
1925,Winter,UK,Reginald Rodriguez,Bobsleigh,,38
1925,Winter,France,Jennifer Hahn,Bobsleigh,Bronze,20
1925,Winter,UK,Michelle Harris,Bobsleigh,,23
1925,Winter,India,Grace Wright,Skiing,Gold,22
1925,Winter,South Africa,Stephen Mendoza,Curling,Silver,35
1925,Winter,USA,Carmen Johnson,Figure Skating,Silver,32
1925,Winter,France,Beverly Cherry,Biathlon,Bronze,21
1925,Winter,Germany,Paul Romero,Curling,Gold,40
1925,Winter,Japan,Christopher Barnes,Bobsleigh,Silver,32
1925,Winter,France,Pamela Lopez,Bobsleigh,Bronze,19
1925,Winter,China,Richard Crawford,Speed Skating,Gold,39
1925,Winter,France,Evelyn Ramsey,Biathlon,Silver,32
1925,Winter,Australia,Lisa Williams,Ice Hockey,Silver,18
1925,Winter,China,Felicia Johnson DDS,Curling,Silver,29
1925,Winter,USA,Brenda Shaw,Bobsleigh,Silver,29
1925,Winter,South Africa,Roger Martin,Ice Hockey,Gold,36
1925,Winter,South Africa,Linda Scott,Speed Skating,,25
1925,Winter,South Korea,Brittany Peterson,Speed Skating,Gold,35
1925,Winter,Russia,Cheryl Price,Ice Hockey,,37
1925,Winter,UK,Amanda Miller,Curling,Gold,35
1925,Winter,China,Amy Martinez,Curling,Bronze,30
1925,Winter,Brazil,Vincent Wright,Snowboarding,Gold,25
1925,Winter,Canada,Richard Shelton,Biathlon,Bronze,18
1925,Winter,France,Taylor King,Figure Skating,Silver,20
1925,Winter,China,Yvette Guzman,Snowboarding,Silver,30
1925,Winter,Japan,Shelby Sanford,Snowboarding,Silver,27
1925,Winter,USA,Jennifer Villanueva,Skiing,Gold,23
1925,Winter,China,Scott Brown,Skiing,Bronze,31
1925,Winter,Russia,Brittany Contreras,Biathlon,Gold,21
1925,Winter,South Korea,Brooke Garcia,Figure Skating,Bronze,34
1925,Winter,South Africa,Eric Vega,Figure Skating,Gold,33
1925,Winter,South Korea,Kelly Cole,Figure Skating,,33
1925,Winter,Japan,Kathleen Davis,Curling,,23
1925,Winter,Germany,Kathleen Moss,Figure Skating,,24
1925,Winter,Australia,Randy Lopez,Ice Hockey,Bronze,24
1925,Winter,Italy,Raymond Herman,Speed Skating,Silver,28
1925,Winter,India,Kimberly Huff,Figure Skating,Silver,35
1925,Winter,South Korea,Raymond Russell,Biathlon,Gold,35
1925,Winter,Brazil,Alyssa Willis,Bobsleigh,Bronze,30
1925,Winter,Germany,Stephanie Evans,Speed Skating,Gold,36
1925,Winter,Australia,Mr. Michael Miller,Curling,Bronze,40
1925,Winter,Russia,Angel Johnson,Biathlon,Bronze,33
1925,Winter,Japan,Eric Lutz,Biathlon,Gold,21
1925,Winter,Brazil,Tina Martinez,Bobsleigh,Gold,29
1925,Winter,Japan,Kevin Zamora,Snowboarding,Bronze,25
1925,Winter,China,Gregory Cochran,Curling,Silver,39
1925,Winter,South Africa,Joseph Matthews,Snowboarding,,30
1925,Winter,India,Richard Sweeney,Biathlon,Gold,21
1925,Winter,Germany,David Sanders,Skiing,Silver,19
1925,Winter,Canada,Alyssa Reynolds,Figure Skating,Bronze,25
1925,Winter,Italy,Rebecca Fisher,Curling,Bronze,39
1925,Winter,USA,James Kidd,Biathlon,Bronze,18
1925,Winter,India,Richard Mcneil,Snowboarding,Silver,25
1925,Winter,Germany,Stephanie Benjamin,Biathlon,,39
1925,Winter,UK,Lisa Carson,Speed Skating,Silver,21
1925,Winter,Germany,Christopher Hill,Snowboarding,Gold,24
1925,Winter,UK,Samuel Jones,Speed Skating,Silver,33
1925,Winter,Canada,Patrick Aguirre,Speed Skating,Silver,19
1925,Winter,France,David Ramsey,Figure Skating,Bronze,32
1925,Winter,South Africa,Miguel Shah,Figure Skating,Gold,19
1925,Winter,Germany,Shannon Fox,Bobsleigh,Gold,23
1925,Winter,Brazil,Christopher Smith,Curling,Bronze,25
1925,Winter,India,Andrew Hebert,Snowboarding,Gold,27
1925,Winter,Brazil,Joshua Gilmore,Skiing,Silver,35
1925,Winter,Germany,John King,Speed Skating,Bronze,19
1925,Winter,South Africa,Jennifer Pugh,Biathlon,,39
1925,Winter,China,Daniel Leon,Figure Skating,,34
1925,Winter,Australia,Sarah Kemp,Curling,,27
1925,Winter,UK,Traci Perkins,Curling,Gold,21
1925,Winter,Australia,William Bell,Biathlon,,23
1925,Winter,Japan,Melinda Acevedo,Biathlon,Gold,28
1925,Winter,South Africa,Michael Lin,Skiing,Bronze,33
1925,Winter,Canada,Kelli Pena,Figure Skating,Bronze,31
