Year,Type,Country,Athlete,Sport,Medal,Age
1927,Winter,France,Rebecca Phillips,Ice Hockey,,32
1927,Winter,South Korea,Angie Phillips DVM,Figure Skating,Bronze,35
1927,Winter,India,Stephen Hicks,Figure Skating,Bronze,40
1927,Winter,Canada,Haley Rivera,Ice Hockey,,39
1927,Winter,USA,Jennifer Ferguson,Skiing,Bronze,26
1927,Winter,South Africa,Joseph Rice,Curling,Bronze,30
1927,Winter,Canada,Jacob Garrison,Curling,Bronze,37
1927,Winter,South Korea,Pam Brewer,Figure Skating,,36
1927,Winter,South Korea,Douglas Rodgers,Speed Skating,Silver,28
1927,Winter,Germany,Abigail Taylor,Snowboarding,,33
1927,Winter,China,Melissa Moore,Speed Skating,Bronze,34
1927,Winter,UK,Jacqueline Hernandez,Figure Skating,Gold,23
1927,Winter,India,John Carson,Ice Hockey,Silver,34
1927,Winter,India,Andrea Wilson,Skiing,Gold,28
1927,Winter,Japan,Elizabeth Young,Skiing,Gold,19
1927,Winter,France,Alyssa Dominguez,Speed Skating,Bronze,35
1927,Winter,Italy,Kathleen Thomas,Snowboarding,,27
1927,Winter,USA,Peter Green,Speed Skating,Bronze,19
1927,Winter,Italy,Sandra Miller,Curling,Bronze,39
1927,Winter,Japan,Micheal Larsen,Biathlon,,37
1927,Winter,USA,Kathy Torres,Speed Skating,,25
1927,Winter,Australia,Alec Petty,Snowboarding,,23
1927,Winter,Italy,Heather French,Skiing,Bronze,18
1927,Winter,Japan,Cristian Alvarado,Skiing,Gold,33
1927,Winter,Brazil,Jessica Fernandez,Skiing,Gold,28
1927,Winter,India,Ian Flores,Bobsleigh,Bronze,26
1927,Winter,Russia,David Flowers,Biathlon,Bronze,19
1927,Winter,South Africa,Jeanette Long,Figure Skating,Gold,31
1927,Winter,Germany,Heather Lee,Bobsleigh,Bronze,20
1927,Winter,USA,Christopher Grant,Bobsleigh,Gold,26
1927,Winter,Australia,Michelle Torres,Speed Skating,Silver,36
1927,Winter,USA,James Farrell,Ice Hockey,Silver,31
1927,Winter,Canada,Calvin Miller,Snowboarding,Silver,28
1927,Winter,UK,Jennifer Jordan,Ice Hockey,Gold,20
1927,Winter,Canada,Brett Smith,Figure Skating,,22
1927,Winter,Canada,Peter Hahn,Curling,,28
1927,Winter,Canada,Christina Boyd,Ice Hockey,Gold,26
1927,Winter,Italy,Ms. Kimberly Hatfield,Snowboarding,Gold,24
1927,Winter,Germany,Karen Brown,Curling,Gold,28
1927,Winter,UK,Kim Long,Ice Hockey,,22
