Year,Type,Country,Athlete,Sport,Medal,Age
1961,Winter,India,Michael Johnson,Biathlon,,25
1961,Winter,UK,Deborah Stanley,Snowboarding,Bronze,22
1961,Winter,South Africa,Alexis Rodriguez,Snowboarding,Silver,34
1961,Winter,South Korea,Sarah Hester,Curling,,33
1961,Winter,France,Robert Perez,Bobsleigh,,31
1961,Winter,Russia,Kimberly Reyes,Speed Skating,,18
1961,Winter,France,Sandra Nelson,Speed Skating,Silver,33
1961,Winter,Canada,Mr. Peter Patterson,Speed Skating,Gold,23
1961,Winter,China,Julie Clark,Skiing,Bronze,27
1961,Winter,USA,Jeffrey Figueroa,Biathlon,Silver,40
1961,Winter,South Africa,Peter Perry,Figure Skating,Bronze,29
1961,Winter,Japan,Beth Briggs,Figure Skating,,24
1961,Winter,Canada,William Matthews,Speed Skating,Silver,40
1961,Winter,Brazil,Jacob Jackson,Curling,Bronze,33
1961,Winter,France,Brent Poole,Ice Hockey,Silver,29
1961,Winter,Canada,Maria Stone,Bobsleigh,Gold,31
1961,Winter,South Africa,Kristin Gomez,Ice Hockey,,25
1961,Winter,India,Michael Howell,Skiing,Silver,23
1961,Winter,South Korea,Patrick Allen,Figure Skating,Silver,20
1961,Winter,India,David Garcia,Bobsleigh,Gold,40
1961,Winter,Canada,Raymond Short,Bobsleigh,Gold,27
1961,Winter,Brazil,Johnny Gregory,Speed Skating,Gold,23
1961,Winter,Brazil,Casey Bauer,Skiing,,29
1961,Winter,Australia,Antonio Rivera,Bobsleigh,Gold,26
1961,Winter,China,Christopher Vincent,Curling,Gold,24
1961,Winter,Italy,Harry Ford,Skiing,Bronze,29
1961,Winter,France,Cindy Burke,Snowboarding,Silver,23
1961,Winter,South Africa,Amber Brown,Speed Skating,Bronze,23
1961,Winter,Germany,Steven Jimenez,Skiing,Gold,40
1961,Winter,South Korea,Ashley Olson,Snowboarding,Silver,18
1961,Winter,Italy,Katherine Smith,Snowboarding,Gold,37
1961,Winter,China,David Peterson,Curling,,22
1961,Winter,USA,Kimberly Reyes,Speed Skating,,28
1961,Winter,USA,John Martinez,Biathlon,Silver,33
1961,Winter,Australia,John Moore,Speed Skating,,39
1961,Winter,South Africa,Melissa Brown,Speed Skating,Silver,34
1961,Winter,China,John Richards,Bobsleigh,,30
1961,Winter,Canada,Richard Frank,Biathlon,Silver,26
1961,Winter,India,Jorge Becker,Bobsleigh,Gold,33
1961,Winter,South Korea,Teresa Fernandez,Figure Skating,Gold,33
1961,Winter,Canada,Alicia Hill,Curling,Bronze,24
1961,Winter,USA,Ian Collins,Skiing,,34
1961,Winter,Japan,Karen Allen,Snowboarding,,25
1961,Winter,Russia,Madison Conway,Snowboarding,,19
1961,Winter,Japan,Cindy Hampton,Snowboarding,Silver,26
1961,Winter,South Africa,Melissa Carlson,Curling,,20
1961,Winter,India,Lydia Wade,Snowboarding,Silver,39
1961,Winter,Brazil,Nicole Roberts,Biathlon,,34
1961,Winter,France,Cynthia Vazquez,Figure Skating,Bronze,19
1961,Winter,South Korea,Isaiah Hanson,Skiing,Bronze,26
1961,Winter,France,James Park,Bobsleigh,Bronze,40
1961,Winter,China,Jennifer Gardner,Speed Skating,Bronze,25
1961,Winter,South Korea,Clinton Nguyen,Bobsleigh,Gold,20
1961,Winter,Germany,Casey Mitchell,Skiing,Silver,38
1961,Winter,China,Tyler Thompson,Skiing,Bronze,40
1961,Winter,Germany,Alison Melendez,Snowboarding,Gold,30
1961,Winter,South Africa,Debbie Lopez PhD,Bobsleigh,Gold,19
1961,Winter,India,Stephanie Peterson,Biathlon,Gold,36
1961,Winter,India,Melissa Chen,Snowboarding,Bronze,25
1961,Winter,USA,Crystal Jones,Biathlon,Gold,22
1961,Winter,Australia,Nicholas Green,Biathlon,Bronze,22
1961,Winter,Germany,David Adkins,Figure Skating,Bronze,28
1961,Winter,USA,Richard Ortiz,Bobsleigh,Bronze,18
1961,Winter,South Korea,Grace Adams,Snowboarding,Silver,38
1961,Winter,South Korea,Lindsay Todd,Skiing,Gold,24
1961,Winter,Japan,Billy Collins,Ice Hockey,Bronze,18
1961,Winter,Brazil,Kyle Gonzalez,Bobsleigh,Gold,19
1961,Winter,USA,Donald Mayo,Speed Skating,Gold,40
1961,Winter,South Korea,Shane Silva,Speed Skating,,26
1961,Winter,Italy,Jacob Robinson,Figure Skating,Gold,27
1961,Winter,Germany,Donna Aguilar,Speed Skating,,23
1961,Winter,India,Jane Cook,Figure Skating,Bronze,19
1961,Winter,China,Peter Adams,Figure Skating,Gold,35
1961,Winter,Italy,Connie Castillo,Ice Hockey,Silver,39
1961,Winter,South Africa,Melissa Stone,Curling,Bronze,28
1961,Winter,Italy,Jacob Pena,Skiing,Gold,37
1961,Winter,France,Shannon Walters,Skiing,Silver,21
1961,Winter,South Korea,Kelsey Davis,Skiing,,19
1961,Winter,South Africa,Albert Hale,Skiing,Bronze,28
1961,Winter,Australia,Linda Solis,Ice Hockey,,32
1961,Winter,Brazil,Danielle Meadows,Biathlon,Silver,40
1961,Winter,Germany,Susan Jones,Ice Hockey,Gold,34
1961,Winter,South Korea,Austin Thornton,Figure Skating,,24
1961,Winter,Canada,Michelle Wolfe,Speed Skating,Silver,25
1961,Winter,USA,Joseph Cochran,Skiing,Silver,19
1961,Winter,France,Jean Black,Bobsleigh,Gold,29
1961,Winter,Australia,Joanne Alvarado,Skiing,Bronze,30
1961,Winter,Brazil,Ryan Campbell,Snowboarding,Bronze,27
1961,Winter,Australia,Miss Jennifer Diaz,Skiing,Silver,32
1961,Winter,USA,Kenneth Miller,Bobsleigh,Gold,18
1961,Winter,Australia,Benjamin Lopez,Snowboarding,,20
1961,Winter,South Africa,Stephanie Dennis,Speed Skating,Bronze,23
1961,Winter,India,Tiffany Fisher,Speed Skating,,30
1961,Winter,Germany,Judy Braun,Skiing,Silver,37
1961,Winter,South Korea,Joshua Miller,Snowboarding,Silver,29
1961,Winter,Germany,James Houston,Speed Skating,Bronze,23
1961,Winter,Japan,Janice Foster,Curling,Gold,30
1961,Winter,Brazil,Michael Clark,Biathlon,,31
1961,Winter,Canada,Bobby Hernandez,Ice Hockey,Silver,23
1961,Winter,Japan,Dennis Steele,Snowboarding,Bronze,18
1961,Winter,UK,Amber Olson,Curling,Bronze,39
1961,Winter,South Africa,John Faulkner,Curling,,23
1961,Winter,USA,Frank Curry,Snowboarding,,28
1961,Winter,UK,Tammy Rice,Snowboarding,,18
1961,Winter,South Korea,Michael Martinez,Ice Hockey,Gold,21
1961,Winter,Japan,David Cameron,Biathlon,,25
1961,Winter,Italy,Julia Howard,Bobsleigh,Bronze,22
1961,Winter,Russia,Andrew Rush,Skiing,Bronze,21
1961,Winter,Russia,Theresa Johnson,Biathlon,Gold,35
1961,Winter,Germany,Vincent Durham,Curling,Silver,32
1961,Winter,Russia,Andrea Yoder,Ice Hockey,Bronze,27
1961,Winter,Japan,Leslie Hayes,Biathlon,,18
1961,Winter,UK,Dwayne Hudson,Curling,Gold,37
1961,Winter,Italy,Theresa Neal,Biathlon,,35
1961,Winter,South Korea,Roy Walker,Bobsleigh,,23
1961,Winter,India,Jason Black,Ice Hockey,Gold,24
1961,Winter,Australia,Latasha Singh,Biathlon,Gold,19
1961,Winter,India,Brandon Beck,Speed Skating,,26
1961,Winter,Japan,John Williams,Biathlon,,20
1961,Winter,Brazil,Tara Stephens,Bobsleigh,Bronze,18
1961,Winter,Canada,Felicia Horton,Ice Hockey,,26
1961,Winter,USA,Katelyn Cohen,Ice Hockey,Bronze,20
1961,Winter,Brazil,Steven Gibson,Speed Skating,Silver,27
1961,Winter,USA,Dennis Mosley,Biathlon,,27
1961,Winter,Germany,Shawn Pena,Biathlon,Gold,18
1961,Winter,Japan,Kaitlyn Jarvis,Skiing,Bronze,22
1961,Winter,Japan,Brett Taylor,Ice Hockey,Bronze,33
1961,Winter,France,Desiree Hale,Skiing,,36
1961,Winter,Japan,Stephen Booth,Skiing,Bronze,18
1961,Winter,Brazil,Charles Mills,Bobsleigh,,34
1961,Winter,Brazil,Jeffrey Williams,Ice Hockey,Silver,35
1961,Winter,France,Douglas Knox,Biathlon,Silver,32
1961,Winter,Italy,Matthew Aguilar,Figure Skating,Bronze,22
1961,Winter,China,Christopher Gibson,Skiing,Gold,21
1961,Winter,Russia,Richard Brooks,Biathlon,Silver,28
1961,Winter,Brazil,Amanda Miller,Snowboarding,Gold,29
1961,Winter,Germany,Dr. Jennifer Rivera,Biathlon,Silver,35
1961,Winter,Japan,Matthew Kaiser,Skiing,,18
1961,Winter,Japan,Michael Butler,Speed Skating,Silver,40
1961,Winter,South Korea,Tracy Chavez,Snowboarding,Bronze,27
1961,Winter,France,Jose Carter,Speed Skating,Silver,28
1961,Winter,Japan,Stephen Campbell,Figure Skating,Bronze,23
1961,Winter,Canada,Kimberly Cooper,Bobsleigh,Bronze,37
1961,Winter,China,Alexis Cole,Snowboarding,Gold,21
1961,Winter,Italy,Danny Crawford,Curling,Bronze,39
1961,Winter,Russia,Amanda Hayes,Bobsleigh,Bronze,36
1961,Winter,South Korea,James Robbins,Biathlon,Gold,18
1961,Winter,Canada,Robert Burgess,Curling,Gold,22
1961,Winter,India,Susan Roberts,Biathlon,Silver,38
1961,Winter,Australia,Michael Green,Bobsleigh,,21
1961,Winter,Russia,Kathryn Leblanc,Speed Skating,Gold,19
1961,Winter,Russia,Gloria Acevedo,Figure Skating,Silver,32
1961,Winter,Australia,Teresa Christensen,Skiing,Bronze,40
1961,Winter,France,Pamela Welch,Ice Hockey,,24
1961,Winter,South Africa,Zachary Gibson,Biathlon,Silver,18
1961,Winter,South Africa,Brian Ward,Snowboarding,Gold,34
1961,Winter,South Africa,John Espinoza,Ice Hockey,Gold,25
1961,Winter,Russia,Brian Brock,Bobsleigh,Gold,40
1961,Winter,Russia,Michael Osborne,Biathlon,Silver,36
1961,Winter,Australia,Jay Ross,Skiing,Gold,20
1961,Winter,South Korea,Juan Guzman,Biathlon,Bronze,37
1961,Winter,China,Rebekah Bowers,Ice Hockey,Bronze,26
1961,Winter,UK,David Dyer,Skiing,,37
1961,Winter,Russia,Richard Hubbard,Biathlon,Gold,40
1961,Winter,Russia,Jeffrey Gonzales,Bobsleigh,Gold,32
1961,Winter,South Korea,Joshua Steele,Biathlon,Gold,24
1961,Winter,USA,Patrick Potter,Speed Skating,,32
1961,Winter,Australia,Amy Payne,Biathlon,Silver,21
1961,Winter,India,Kendra Bennett,Curling,Silver,20
1961,Winter,USA,Travis Gilmore,Speed Skating,Silver,25
1961,Winter,South Africa,Gary Orozco,Speed Skating,Gold,28
1961,Winter,Canada,Patricia West,Bobsleigh,Gold,28
1961,Winter,Italy,Lauren Griffin,Figure Skating,Gold,28
1961,Winter,USA,Mrs. Jennifer Kramer,Speed Skating,,20
1961,Winter,Brazil,Julie Gilmore,Ice Hockey,Bronze,33
1961,Winter,South Africa,Christopher Anderson,Skiing,Gold,34
1961,Winter,South Africa,John Mccoy,Biathlon,Silver,35
1961,Winter,Germany,Matthew Dixon,Snowboarding,,22
1961,Winter,Canada,Devin Hill,Speed Skating,Gold,31
1961,Winter,France,Mary Mcdaniel,Figure Skating,Gold,31
1961,Winter,South Korea,Morgan Romero,Snowboarding,Gold,38
1961,Winter,Italy,Christopher Smith,Curling,,21
1961,Winter,South Africa,Walter Simpson,Speed Skating,Bronze,28
1961,Winter,USA,Jessica Duncan,Speed Skating,Bronze,27
1961,Winter,South Korea,Lisa Hampton,Speed Skating,,31
1961,Winter,UK,Philip Bowen,Speed Skating,Bronze,31
1961,Winter,Australia,Colleen Dunn,Bobsleigh,Silver,18
1961,Winter,Japan,Aaron Kelly,Snowboarding,Silver,30
1961,Winter,South Africa,Mary Hickman,Bobsleigh,Silver,36
1961,Winter,Japan,Travis Weeks,Bobsleigh,,23
1961,Winter,UK,James Anderson,Speed Skating,Silver,24
1961,Winter,Russia,Nicole Grant,Skiing,,20
1961,Winter,France,Dylan Sanchez II,Ice Hockey,Gold,31
1961,Winter,India,Melissa Bass,Skiing,Bronze,39
1961,Winter,South Korea,Lori Martinez,Figure Skating,Bronze,38
1961,Winter,Australia,Kelly Ortega,Snowboarding,Bronze,38
1961,Winter,France,Susan Roberson,Ice Hockey,Silver,19
1961,Winter,South Korea,Timothy Jacobs,Biathlon,Gold,39
1961,Winter,South Africa,Bridget Martin,Curling,,20
1961,Winter,China,Paul Simpson,Snowboarding,,37
1961,Winter,Australia,Laura Nelson,Biathlon,Gold,31
1961,Winter,Italy,Edwin Vega,Bobsleigh,Bronze,23
1961,Winter,Japan,James Hernandez,Skiing,Gold,33
1961,Winter,USA,Angel Edwards,Speed Skating,,25
1961,Winter,South Korea,Jessica Turner,Skiing,Bronze,20
1961,Winter,Germany,Sean Anderson,Biathlon,Silver,32
1961,Winter,Germany,Frank Edwards,Bobsleigh,,31
1961,Winter,USA,Catherine James,Ice Hockey,Gold,38
1961,Winter,Italy,Mary Smith,Bobsleigh,Gold,37
1961,Winter,South Korea,Sara Walker,Snowboarding,Gold,38
1961,Winter,South Korea,Sean Johnson,Biathlon,Gold,32
1961,Winter,Australia,Rebecca Warren DDS,Ice Hockey,,24
1961,Winter,China,Lee Rodriguez,Bobsleigh,,25
1961,Winter,India,Patrick Jones,Ice Hockey,Silver,34
1961,Winter,Canada,Brittany Miller,Skiing,Silver,37
1961,Winter,USA,Brent Berry,Figure Skating,Silver,22
1961,Winter,UK,Jasmine Keith,Bobsleigh,Silver,24
1961,Winter,UK,Edward Brown,Curling,Silver,25
1961,Winter,Brazil,Christopher Edwards,Biathlon,Gold,38
1961,Winter,South Korea,Denise Johnson,Curling,Gold,34
1961,Winter,Germany,Laura Hunt,Skiing,Silver,20
1961,Winter,USA,Scott Manning,Skiing,,25
1961,Winter,Germany,Kevin Dickerson,Figure Skating,Bronze,32
1961,Winter,USA,Michele Diaz,Skiing,Gold,20
1961,Winter,Brazil,Matthew Lawson,Skiing,Gold,40
1961,Winter,France,Savannah Foster,Snowboarding,Gold,27
1961,Winter,Russia,Courtney Chen,Bobsleigh,Gold,37
1961,Winter,India,Karina Smith,Curling,Silver,20
1961,Winter,Brazil,Barbara Garcia,Speed Skating,Gold,30
1961,Winter,France,Jill York,Ice Hockey,Gold,31
1961,Winter,UK,Steven Acosta,Curling,Bronze,35
1961,Winter,Australia,Norma Smith,Skiing,Silver,37
1961,Winter,Russia,Brian Franklin,Figure Skating,Silver,19
