Year,Type,Country,Athlete,Sport,Medal,Age
1973,Summer,USA,Anthony Torres,Tennis,,20
1973,Summer,Australia,Gloria Jones,Soccer,Gold,21
1973,Summer,France,Gregory Moore,Basketball,,20
1973,Summer,Italy,Holly Quinn,Tennis,Silver,29
1973,Summer,Russia,Emily Silva,Basketball,Silver,30
1973,Summer,Canada,Vincent Campbell,Soccer,Bronze,20
1973,Summer,Germany,Valerie Harrell,Gymnastics,Bronze,35
1973,Summer,Brazil,Colleen Keith,Gymnastics,,37
1973,Summer,South Africa,Mark Gordon,Soccer,Gold,28
1973,Summer,Japan,Jerry Moreno,Rowing,Bronze,19
1973,Summer,Russia,Larry Mahoney,Swimming,,32
1973,Summer,Canada,Carolyn Smith,Weightlifting,Bronze,35
1973,Summer,South Korea,Bryan Ball,Gymnastics,Silver,33
1973,Summer,UK,Latoya Merritt,Cycling,Silver,36
1973,Summer,Japan,Shirley Blackwell,Cycling,Silver,24
1973,Summer,USA,Terry Collins,Rowing,Gold,34
1973,Summer,Russia,Eric Stephens,Weightlifting,Gold,28
1973,Summer,India,Jerry Rogers,Boxing,Bronze,23
1973,Summer,China,Lisa Hurley,Weightlifting,,19
1973,Summer,USA,Robert Curtis,Boxing,Bronze,29
1973,Summer,Germany,Desiree Parrish,Cycling,,28
1973,Summer,Australia,Donald Mason,Rowing,Silver,33
1973,Summer,Japan,Kimberly Leblanc,Weightlifting,Bronze,26
1973,Summer,UK,Ebony Stuart,Basketball,Gold,35
1973,Summer,UK,David Holland,Weightlifting,Gold,29
1973,Summer,South Korea,Allison Smith,Soccer,Silver,29
1973,Summer,Japan,Jeffrey Valdez,Weightlifting,Bronze,21
1973,Summer,South Korea,Lisa Shaw,Boxing,Gold,29
1973,Summer,China,Joseph Barr,Tennis,,30
1973,Summer,Germany,Amy Velasquez,Boxing,,34
1973,Summer,South Korea,Audrey Perez,Gymnastics,Bronze,28
1973,Summer,USA,Alexander Cannon,Swimming,Silver,25
1973,Summer,Japan,Cynthia Harmon,Swimming,Silver,39
1973,Summer,China,Justin Johnson,Tennis,,30
1973,Summer,China,James Solomon,Basketball,Gold,31
1973,Summer,Russia,Devon White,Gymnastics,,33
1973,Summer,China,Ian Bell,Rowing,Bronze,33
1973,Summer,USA,Lawrence Mitchell,Swimming,Bronze,20
1973,Summer,China,Jennifer Hendricks,Boxing,Silver,18
1973,Summer,Russia,April Logan,Boxing,Silver,19
1973,Summer,Russia,Mrs. Laura Thompson,Rowing,Bronze,27
1973,Summer,South Korea,Christina Harris,Swimming,,32
1973,Summer,Italy,Mary Castro,Athletics,,37
1973,Summer,Japan,Devon Bennett,Athletics,Gold,20
1973,Summer,France,Bradley Johnson,Gymnastics,Silver,37
1973,Summer,South Africa,Stacey Wolfe,Weightlifting,,35
1973,Summer,South Korea,Nicholas Young,Tennis,Silver,34
1973,Summer,France,Ariana Watkins,Boxing,Silver,19
1973,Summer,India,Brent Green,Cycling,Silver,26
1973,Summer,Japan,Joshua Jones,Swimming,Bronze,25
1973,Summer,USA,Daniel Reid,Soccer,Silver,33
1973,Summer,Australia,Mariah Kerr,Rowing,Bronze,31
1973,Summer,South Korea,Yvette Macdonald,Athletics,Bronze,33
1973,Summer,China,Theresa Gallagher,Athletics,,18
1973,Summer,South Korea,Lisa Smith,Basketball,Bronze,37
1973,Summer,USA,Omar Scott,Boxing,,40
1973,Summer,Japan,David Diaz,Weightlifting,Bronze,27
1973,Summer,China,Joyce Campbell,Soccer,Silver,30
1973,Summer,Japan,Laura Swanson,Tennis,Silver,23
1973,Summer,Australia,Bonnie Tucker,Athletics,Bronze,19
1973,Summer,USA,Kimberly Morris,Rowing,Bronze,33
1973,Summer,France,Elizabeth Raymond,Gymnastics,Bronze,30
1973,Summer,India,Alyssa George,Athletics,Bronze,30
1973,Summer,France,Shannon Woods,Gymnastics,,19
1973,Summer,Russia,Carrie Alvarado,Swimming,Gold,36
1973,Summer,South Africa,Brittany Bridges,Basketball,Bronze,36
1973,Summer,South Korea,Sara Taylor,Gymnastics,Silver,19
1973,Summer,Australia,Christian Hunter,Gymnastics,Silver,25
1973,Summer,Australia,Christine Carey,Weightlifting,Silver,31
1973,Summer,South Africa,Lori Oliver,Boxing,Silver,24
1973,Summer,Russia,Michael Villarreal,Soccer,Bronze,38
1973,Summer,South Africa,Eric Brown,Swimming,,32
1973,Summer,Australia,Benjamin Schmidt,Soccer,Gold,29
1973,Summer,Russia,Glenn Taylor,Cycling,,30
1973,Summer,Russia,Leslie Hall,Weightlifting,Silver,38
1973,Summer,Germany,Gary Ashley,Cycling,Silver,40
1973,Summer,Australia,Matthew Clark,Cycling,Silver,25
1973,Summer,Italy,Laurie Ingram,Soccer,Bronze,21
1973,Summer,Germany,Natalie Black,Basketball,Silver,18
1973,Summer,France,Julie Whitaker,Athletics,Bronze,27
1973,Summer,China,Joann Shaw,Tennis,Bronze,33
1973,Summer,Germany,Jason Valencia,Gymnastics,Gold,36
1973,Summer,China,Leslie Yoder,Tennis,,29
1973,Summer,China,Edward Garcia,Gymnastics,,25
1973,Summer,France,Brian Lane,Weightlifting,,31
1973,Summer,Canada,Adrian Rose,Basketball,Gold,27
1973,Summer,USA,John Shaw,Athletics,,20
1973,Summer,South Korea,Derek Frye,Tennis,Silver,31
1973,Summer,Japan,George Hernandez,Rowing,Bronze,21
1973,Summer,South Africa,Benjamin Conner,Swimming,Bronze,19
1973,Summer,France,Brittany White,Cycling,Gold,35
1973,Summer,Germany,Jennifer Young,Basketball,Bronze,22
1973,Summer,Canada,Sean Miller,Swimming,,29
1973,Summer,China,Heidi Ward,Athletics,Gold,26
1973,Summer,India,Michael Williams,Gymnastics,Bronze,26
1973,Summer,USA,Fernando Bennett,Basketball,Silver,34
1973,Summer,Russia,James Johnston,Cycling,Bronze,27
1973,Summer,China,James Smith,Cycling,Gold,26
1973,Summer,Russia,Matthew Taylor,Swimming,,40
1973,Summer,Brazil,Virginia Kim,Athletics,Bronze,38
1973,Summer,India,Paul Freeman,Athletics,Gold,28
1973,Summer,USA,Marcus Palmer,Gymnastics,Gold,32
1973,Summer,Brazil,Jessica Morse,Gymnastics,Bronze,23
1973,Summer,Brazil,Amber Allen,Rowing,,31
1973,Summer,Germany,Corey Moore,Basketball,Gold,23
1973,Summer,Russia,Melanie Mason,Boxing,,19
1973,Summer,France,Kathryn Osborn,Gymnastics,Silver,35
1973,Summer,India,Michael Green,Weightlifting,Gold,31
1973,Summer,Russia,Andrew Raymond,Athletics,Bronze,27
1973,Summer,Japan,Michael Shaffer,Swimming,,25
1973,Summer,Japan,Jennifer Allen,Soccer,,24
1973,Summer,Brazil,Laura Harrell,Rowing,,21
1973,Summer,Germany,Alison Delgado,Boxing,Silver,19
1973,Summer,Germany,John Davis,Gymnastics,Silver,20
1973,Summer,Russia,Rachel Barr,Gymnastics,Bronze,38
1973,Summer,Canada,Michele Fuentes,Gymnastics,Bronze,29
1973,Summer,USA,Rachel Taylor,Swimming,Bronze,34
1973,Summer,USA,Victoria Gould,Cycling,Silver,21
