Year,Type,Country,Athlete,Sport,Medal,Age
1939,Summer,Brazil,Leah Richards MD,Gymnastics,Silver,24
1939,Summer,India,Eric Terry,Tennis,Gold,34
1939,Summer,Russia,Lauren Cole,Basketball,,28
1939,Summer,South Korea,Samantha Soto,Boxing,Bronze,29
1939,Summer,Japan,Robert Byrd,Athletics,Silver,27
1939,Summer,Canada,Timothy Brooks,Athletics,Gold,34
1939,Summer,Russia,Matthew Meyer,Athletics,Gold,22
1939,Summer,Italy,Christopher Davis,Rowing,Gold,38
1939,Summer,Australia,Pam Stevenson,Soccer,,18
1939,Summer,Italy,Tiffany Hodges MD,Soccer,Gold,27
1939,Summer,France,Craig Michael,Soccer,Gold,35
1939,Summer,USA,Julie Ortega,Boxing,Gold,33
1939,Summer,South Korea,Susan Johnson,Gymnastics,Gold,30
1939,Summer,USA,John West,Gymnastics,,30
1939,Summer,USA,Michael Thomas,Cycling,Silver,21
1939,Summer,Russia,Heidi Tate,Boxing,,20
1939,Summer,Germany,Stephen Ramirez,Swimming,Silver,38
1939,Summer,India,Tamara Richard,Basketball,,31
1939,Summer,USA,Kristin Walker,Soccer,Gold,20
1939,Summer,China,Angela Myers,Boxing,Gold,24
1939,Summer,France,Paul Malone,Gymnastics,Gold,21
1939,Summer,Brazil,Nicole Kim,Gymnastics,,34
1939,Summer,USA,David Kim,Swimming,,27
1939,Summer,Australia,Ronald Powell,Cycling,,34
1939,Summer,France,Jimmy Marshall,Basketball,Bronze,37
1939,Summer,Brazil,Shawn Gross,Boxing,Silver,37
1939,Summer,France,Tracey Reed,Cycling,Bronze,37
1939,Summer,UK,Tami Barrera,Boxing,Gold,38
1939,Summer,Germany,Jill Smith,Tennis,Bronze,40
1939,Summer,Italy,Kenneth Franco,Swimming,Silver,21
1939,Summer,Brazil,Billy Bailey,Swimming,Silver,27
1939,Summer,Australia,Jessica Johnson,Tennis,Bronze,31
1939,Summer,France,Richard Duffy,Cycling,Gold,28
1939,Summer,China,Dr. Michael Wilson Jr.,Soccer,Silver,18
1939,Summer,Germany,Kimberly Thompson,Tennis,,36
1939,Summer,Japan,Natasha Moore,Gymnastics,Silver,29
1939,Summer,Australia,Juan Smith,Gymnastics,,19
1939,Summer,China,Richard Boone,Basketball,Bronze,39
1939,Summer,Brazil,Angel Warren,Athletics,Gold,20
1939,Summer,Russia,Chelsea Vargas,Swimming,Gold,26
1939,Summer,Italy,Christopher Wheeler,Cycling,Gold,26
1939,Summer,Japan,Charles Mccormick,Gymnastics,Bronze,32
1939,Summer,Brazil,Stephen Roach,Athletics,Bronze,26
1939,Summer,UK,Jorge Jones,Rowing,Silver,36
1939,Summer,Brazil,Richard Martinez,Boxing,Silver,18
1939,Summer,China,Belinda Crane,Gymnastics,Silver,35
1939,Summer,Canada,Brenda Morse,Soccer,,33
1939,Summer,France,William Bennett,Weightlifting,Silver,36
1939,Summer,India,Brandi Gray,Soccer,,26
1939,Summer,Canada,Sarah Walker,Gymnastics,,35
1939,Summer,Canada,Heather Moon,Swimming,,27
1939,Summer,South Africa,Debbie Estrada,Cycling,,32
1939,Summer,Brazil,Diana Barker,Weightlifting,Silver,40
1939,Summer,Russia,Kevin Barajas,Weightlifting,Bronze,35
1939,Summer,India,Derrick Conner,Basketball,,30
1939,Summer,Germany,Sharon Roberson,Athletics,Gold,38
1939,Summer,USA,Paula Ortega,Boxing,,39
1939,Summer,Italy,David Hernandez,Boxing,Gold,21
1939,Summer,UK,Paige Hicks,Athletics,Bronze,27
1939,Summer,Canada,Dylan Ward,Athletics,Gold,25
1939,Summer,Russia,Raymond Martin,Weightlifting,Bronze,32
1939,Summer,UK,Natasha Williams,Rowing,Gold,38
1939,Summer,Australia,Stephen Harrison,Weightlifting,Silver,33
1939,Summer,Japan,David Kennedy,Cycling,,32
1939,Summer,Italy,Amanda Martin,Tennis,Gold,23
1939,Summer,Italy,Ann Roberts,Weightlifting,,28
1939,Summer,Japan,Kirsten Hunt,Weightlifting,,33
1939,Summer,South Korea,Scott Whitaker,Athletics,Silver,33
1939,Summer,Japan,Zachary Torres,Swimming,Gold,28
1939,Summer,China,Terry Carter,Boxing,Bronze,27
1939,Summer,France,Sara Wright,Weightlifting,Bronze,38
1939,Summer,Japan,Phillip Gill,Swimming,Bronze,23
1939,Summer,France,Amy Rhodes,Tennis,Gold,28
1939,Summer,South Korea,Karen Nicholson,Rowing,Gold,23
1939,Summer,China,Dakota Erickson,Swimming,Gold,29
1939,Summer,China,Roberto Guerra,Basketball,Gold,35
1939,Summer,Russia,Jessica Dudley,Boxing,,27
1939,Summer,Germany,Christina Holmes,Swimming,,32
1939,Summer,UK,Andre Lewis,Weightlifting,Bronze,29
1939,Summer,China,Stephen Rivas,Weightlifting,Bronze,35
1939,Summer,South Africa,Tyler Thompson,Swimming,Silver,21
1939,Summer,Italy,Matthew Fox,Athletics,,39
1939,Summer,France,Donald Rivera,Cycling,Gold,38
1939,Summer,South Africa,Michael Lopez,Basketball,Silver,35
1939,Summer,Canada,Angel Drake MD,Swimming,Bronze,21
1939,Summer,Japan,Randy Thompson,Gymnastics,Gold,34
1939,Summer,France,Wesley Jordan,Swimming,,32
1939,Summer,South Africa,Gail Russell,Cycling,Bronze,36
1939,Summer,Australia,Travis Skinner,Weightlifting,Silver,28
1939,Summer,Brazil,Andrea Kennedy,Rowing,Silver,40
1939,Summer,Japan,Cynthia Houston,Basketball,,32
1939,Summer,USA,Yvonne Curry,Swimming,Gold,27
1939,Summer,Japan,Judith Stone,Basketball,,21
1939,Summer,Germany,Katherine Chan,Swimming,,36
1939,Summer,Germany,Lisa Cox,Basketball,Silver,20
1939,Summer,France,Ruben Huber,Tennis,,36
1939,Summer,China,John Harper,Weightlifting,Bronze,38
1939,Summer,France,Andre Powers,Weightlifting,Gold,31
1939,Summer,USA,Lorraine Trujillo,Swimming,Bronze,27
1939,Summer,South Africa,Michael Mills,Cycling,Silver,27
1939,Summer,Russia,Scott Hopkins,Basketball,Silver,21
1939,Summer,Italy,Joel Morrow,Weightlifting,Gold,23
1939,Summer,UK,Colton Day,Soccer,Silver,37
1939,Summer,Russia,Jessica Johnson,Athletics,Silver,33
1939,Summer,South Africa,Sharon Carter,Rowing,Silver,30
1939,Summer,France,Gabriel Hayes,Swimming,Bronze,34
1939,Summer,India,Jennifer Taylor,Soccer,Gold,27
1939,Summer,Australia,Steven Floyd,Boxing,Silver,26
1939,Summer,USA,Melissa Walker,Rowing,Gold,31
1939,Summer,UK,Morgan Watson,Boxing,,30
1939,Summer,Brazil,Austin Lane,Boxing,Silver,39
1939,Summer,India,Matthew Barber,Weightlifting,Silver,39
