Year,Type,Country,Athlete,Sport,Medal,Age
2015,Winter,USA,Stacy Bryant,Bobsleigh,Gold,40
2015,Winter,South Korea,Carol Page,Ice Hockey,Gold,18
2015,Winter,Russia,Lori Hall,Figure Skating,Bronze,18
2015,Winter,Italy,Stephen Graham,Curling,Bronze,38
2015,Winter,Italy,Brian Chase,Ice Hockey,Gold,35
2015,Winter,Germany,Edward Nguyen,Snowboarding,Silver,26
2015,Winter,France,Jennifer Newman,Skiing,Silver,26
2015,Winter,France,Maria Floyd,Speed Skating,Bronze,35
2015,Winter,South Africa,Alisha Page,Figure Skating,Silver,22
2015,Winter,Italy,Michael Smith,Skiing,Silver,37
2015,Winter,Brazil,Kristine Smith,Skiing,Gold,22
2015,Winter,China,Shannon Scott,Figure Skating,Bronze,36
2015,Winter,China,Amy Castillo,Bobsleigh,Silver,40
2015,Winter,Canada,Katie Young,Bobsleigh,Gold,25
2015,Winter,UK,Melissa Clark,Biathlon,Silver,18
2015,Winter,Russia,Nicholas Wilson,Snowboarding,,40
2015,Winter,France,Brad Ponce,Ice Hockey,Gold,36
2015,Winter,India,Ashley Smith,Biathlon,Bronze,25
2015,Winter,Italy,Robert Warner,Figure Skating,,40
2015,Winter,Japan,Kimberly Harding,Ice Hockey,Gold,26
2015,Winter,Brazil,Curtis Briggs,Snowboarding,Bronze,30
2015,Winter,China,Jessica Curtis,Snowboarding,Bronze,21
2015,Winter,USA,Eric Glover,Curling,Gold,23
2015,Winter,South Africa,Michael Sullivan,Figure Skating,Gold,28
2015,Winter,India,Betty White,Bobsleigh,,34
2015,Winter,South Africa,Shawn King,Figure Skating,Gold,40
2015,Winter,Brazil,Darren Hawkins,Bobsleigh,,26
2015,Winter,UK,Jay Taylor,Curling,,39
2015,Winter,India,James Cox DDS,Speed Skating,Bronze,21
2015,Winter,South Africa,Stephanie Lopez,Speed Skating,Bronze,21
2015,Winter,Japan,Matthew Jackson,Biathlon,Bronze,19
2015,Winter,Italy,Emily Hernandez,Skiing,Silver,18
2015,Winter,South Africa,James Medina,Skiing,Gold,25
2015,Winter,India,Joseph Estrada,Figure Skating,Silver,39
2015,Winter,Canada,Christine Buck,Skiing,Bronze,19
2015,Winter,UK,Maria Hawkins,Snowboarding,Silver,21
2015,Winter,Canada,Jacob Carney,Skiing,Silver,38
2015,Winter,India,Mrs. Ashley Carr MD,Ice Hockey,Silver,23
2015,Winter,Canada,Rebecca Compton,Snowboarding,Silver,25
2015,Winter,France,Carl Obrien,Figure Skating,Silver,23
2015,Winter,France,Erika Gibbs,Curling,Silver,32
2015,Winter,France,Adam Jackson,Bobsleigh,Silver,38
2015,Winter,South Africa,Anthony Cole,Skiing,Silver,25
2015,Winter,Japan,Brandon Fisher,Speed Skating,Bronze,34
2015,Winter,Russia,James Harris,Ice Hockey,Gold,35
2015,Winter,UK,Joanna Zimmerman,Skiing,Silver,30
2015,Winter,UK,Xavier Horn DDS,Bobsleigh,Silver,22
2015,Winter,France,Lindsay Davis,Skiing,,27
2015,Winter,Russia,Cheryl Gilbert,Speed Skating,Silver,35
2015,Winter,China,Glen Dominguez,Biathlon,,19
2015,Winter,Italy,Daniel Allen,Skiing,Silver,29
2015,Winter,France,John Williams,Bobsleigh,Silver,36
2015,Winter,Italy,Richard Shaw,Speed Skating,Gold,38
2015,Winter,UK,Thomas Cooper,Curling,Gold,33
2015,Winter,Brazil,John Baker,Speed Skating,Silver,20
2015,Winter,Italy,Brent Bishop,Bobsleigh,,36
2015,Winter,France,Eric White,Curling,,34
2015,Winter,Italy,Shannon Collins,Curling,,28
2015,Winter,Russia,Victoria Martinez,Snowboarding,Silver,34
2015,Winter,Australia,Shane Novak,Curling,Silver,33
2015,Winter,Brazil,Tony Clements,Skiing,,27
2015,Winter,Russia,Brandon Stanton,Skiing,Bronze,21
2015,Winter,Japan,Michele Moran,Snowboarding,Gold,31
2015,Winter,France,Eileen Diaz,Ice Hockey,Bronze,19
2015,Winter,South Korea,Kim Gardner,Bobsleigh,,40
2015,Winter,France,Leonard Garrison,Curling,,22
2015,Winter,South Africa,Kyle Lewis,Biathlon,,21
2015,Winter,France,Jose Mccall,Skiing,Bronze,36
2015,Winter,Italy,Gerald Doyle,Curling,Gold,24
