Year,Type,Country,Athlete,Sport,Medal,Age
2008,Winter,UK,James Weaver,Snowboarding,Bronze,33
2008,Winter,China,Lisa Andrews,Ice Hockey,Bronze,34
2008,Winter,Germany,Brandi Pierce,Biathlon,Silver,35
2008,Winter,Japan,Margaret Johnson,Snowboarding,Silver,22
2008,Winter,Japan,Dylan Mclean,Bobsleigh,Gold,21
2008,Winter,Canada,Teresa Miller,Speed Skating,,39
2008,Winter,Canada,Danielle Warren,Ice Hockey,Bronze,23
2008,Winter,Russia,Jeffrey Peterson,Bobsleigh,Gold,36
2008,Winter,Australia,Joseph Clark,Ice Hockey,Gold,36
2008,Winter,USA,Paula Lopez,Figure Skating,Gold,38
2008,Winter,Brazil,Samuel Dixon,Speed Skating,,39
2008,Winter,South Africa,Joshua Smith,Ice Hockey,Bronze,27
2008,Winter,China,Jill Roach,Curling,Gold,29
2008,Winter,Italy,Janice Neal DDS,Skiing,Silver,19
2008,Winter,Germany,Peter Mendoza,Figure Skating,Gold,40
2008,Winter,China,Jennifer Martinez,Curling,Gold,27
2008,Winter,China,Nathan Davis,Skiing,Silver,29
2008,Winter,UK,Charles Williams,Skiing,Silver,38
2008,Winter,USA,Sandra Johnson,Bobsleigh,Gold,23
2008,Winter,India,Mitchell Robinson,Curling,Bronze,21
2008,Winter,Italy,Matthew Myers,Snowboarding,Silver,20
2008,Winter,Australia,William Hardin,Bobsleigh,Bronze,24
2008,Winter,South Africa,Mark Holland,Biathlon,,37
2008,Winter,South Africa,Donald George,Ice Hockey,,23
2008,Winter,Italy,Tabitha Jensen,Figure Skating,Bronze,29
2008,Winter,Brazil,Destiny Mckenzie,Speed Skating,Bronze,23
2008,Winter,Germany,Jennifer Buck,Snowboarding,,29
2008,Winter,Russia,Stephen Perkins,Skiing,Gold,24
2008,Winter,Italy,Robert Mendoza,Curling,Bronze,32
2008,Winter,Italy,Alexis Phelps,Skiing,,28
2008,Winter,UK,Tamara Bailey,Speed Skating,Bronze,35
2008,Winter,Brazil,Ronald Nguyen,Ice Hockey,Gold,27
2008,Winter,UK,Jennifer Mitchell,Skiing,Gold,18
2008,Winter,France,Pamela Jimenez,Figure Skating,Gold,20
2008,Winter,USA,Krista Scott,Bobsleigh,Gold,39
2008,Winter,Canada,Nicole Johnson,Biathlon,Gold,19
2008,Winter,South Africa,Stephanie Walker,Snowboarding,Silver,30
2008,Winter,Brazil,Andrea Smith,Figure Skating,Gold,36
2008,Winter,Canada,Leslie Johnson,Speed Skating,Gold,20
2008,Winter,Russia,Jesse Callahan,Snowboarding,,27
2008,Winter,Brazil,Gary Robinson,Biathlon,Bronze,29
2008,Winter,China,Keith Rodriguez,Speed Skating,Bronze,21
2008,Winter,India,Lisa Cooper,Biathlon,Silver,19
2008,Winter,France,Lisa Moore,Snowboarding,,25
2008,Winter,South Korea,April Griffith,Speed Skating,,21
