Year,Type,Country,Athlete,Sport,Medal,Age
1964,Summer,Japan,John Wade,Soccer,,31
1964,Summer,Russia,Mrs. Kathy Levine,Basketball,Bronze,24
1964,Summer,Germany,Lacey Ramos,Boxing,,24
1964,Summer,Russia,Gary Hernandez,Tennis,Gold,27
1964,Summer,India,Regina Clayton,Soccer,Silver,36
1964,Summer,Canada,Michael Howard,Rowing,,29
1964,Summer,France,Michael Marshall,Swimming,,32
1964,Summer,Australia,Sherry Thompson,Cycling,,39
1964,Summer,Japan,Robert Murphy,Soccer,,28
1964,Summer,France,Samantha Manning,Rowing,Silver,21
1964,Summer,China,Shane Miranda,Athletics,Bronze,30
1964,Summer,UK,Jacqueline Atkins,Cycling,Silver,35
1964,Summer,Japan,Samantha Moore,Gymnastics,Gold,28
1964,Summer,Japan,Jonathon Davis,Rowing,Gold,38
1964,Summer,France,Corey Baker,Athletics,Bronze,30
1964,Summer,Germany,Jermaine Curry,Swimming,,30
1964,Summer,UK,Joseph Martin,Basketball,Silver,27
1964,Summer,Canada,Alex Leon,Rowing,Bronze,36
1964,Summer,Brazil,Gilbert Mclaughlin,Cycling,Silver,35
1964,Summer,USA,Wayne Delgado,Weightlifting,Gold,27
1964,Summer,Canada,Patricia Wells,Cycling,Bronze,38
1964,Summer,India,Sue Cox,Gymnastics,,31
1964,Summer,Russia,Carlos Morgan,Swimming,Silver,22
1964,Summer,Brazil,Travis Adams,Basketball,,38
1964,Summer,Brazil,Ellen Cameron,Boxing,Bronze,38
1964,Summer,China,Emily Miller,Gymnastics,Gold,22
1964,Summer,Canada,Eric Mitchell,Weightlifting,Gold,32
1964,Summer,South Africa,Mary Jones,Cycling,,39
1964,Summer,Brazil,Christopher Hickman,Soccer,Bronze,37
1964,Summer,India,Bruce Gonzalez,Boxing,,24
1964,Summer,South Korea,Denise Gilbert,Weightlifting,Gold,27
1964,Summer,Australia,Jason Perry,Rowing,Silver,38
1964,Summer,China,Tracie Stone,Cycling,,26
1964,Summer,Germany,Charles Bender,Tennis,Gold,36
1964,Summer,Japan,Elizabeth Jones,Rowing,,20
1964,Summer,Italy,Jacob Buchanan,Gymnastics,Bronze,30
1964,Summer,India,Angela Davis,Boxing,Bronze,33
1964,Summer,Brazil,Lisa Stevens,Rowing,Bronze,28
1964,Summer,Italy,David Lee,Cycling,Silver,23
1964,Summer,UK,Amanda Santiago,Cycling,,24
1964,Summer,South Africa,Diana Roberson,Basketball,Gold,39
1964,Summer,South Korea,Kathryn Hall,Athletics,Silver,33
1964,Summer,USA,Lisa Brown,Gymnastics,Bronze,36
1964,Summer,UK,Andrew Rice,Basketball,Bronze,35
1964,Summer,Australia,Patricia Parker,Soccer,Gold,30
1964,Summer,Canada,Melissa Mayo,Basketball,Silver,23
1964,Summer,Germany,Meagan Jackson,Soccer,Gold,39
1964,Summer,Brazil,Danny Mckinney,Gymnastics,,40
1964,Summer,Australia,Sheila Young,Soccer,,36
1964,Summer,South Korea,Brian Miller,Basketball,Silver,37
1964,Summer,Australia,Anna Shaw,Weightlifting,Silver,30
1964,Summer,South Africa,Taylor Ryan,Gymnastics,,35
1964,Summer,India,Joyce Patel,Boxing,Gold,33
1964,Summer,Japan,Ebony Ingram,Cycling,Gold,30
1964,Summer,UK,Derek Case,Athletics,Silver,39
1964,Summer,UK,Rick King,Weightlifting,Bronze,20
1964,Summer,South Korea,Michael Freeman,Boxing,Gold,38
1964,Summer,China,Carlos Leon,Gymnastics,Silver,32
1964,Summer,Brazil,Matthew Martinez,Soccer,,18
1964,Summer,UK,Sarah Gray,Basketball,Bronze,30
1964,Summer,Australia,Clinton Bailey,Weightlifting,Bronze,37
1964,Summer,UK,Michelle Mcdonald,Swimming,Gold,34
1964,Summer,India,Denise Nguyen,Boxing,,33
1964,Summer,South Africa,Neil Daniels,Boxing,Bronze,40
1964,Summer,Brazil,Ryan Walker,Athletics,Silver,25
1964,Summer,Japan,Kylie Mcneil,Weightlifting,Bronze,28
1964,Summer,South Korea,Gary Edwards,Weightlifting,Silver,40
1964,Summer,Canada,Alec Archer,Gymnastics,Bronze,31
1964,Summer,South Africa,Wendy Herrera,Boxing,,33
1964,Summer,Italy,Mason Gibson,Swimming,,25
1964,Summer,Australia,Daniel Houston,Weightlifting,Bronze,35
1964,Summer,Japan,Erica Ritter,Soccer,Silver,24
1964,Summer,Russia,Devin Henderson,Rowing,Bronze,30
1964,Summer,India,Timothy Mccann,Cycling,Silver,38
1964,Summer,South Korea,James Robertson,Tennis,,19
