Year,Type,Country,Athlete,Sport,Medal,Age
1914,Summer,South Africa,Tanya Kelly,Athletics,Silver,35
1914,Summer,China,Madison Shelton,Athletics,Gold,27
1914,Summer,Australia,David Rios,Gymnastics,Bronze,29
1914,Summer,India,Erik Goodwin DVM,Athletics,,18
1914,Summer,Australia,Theresa Wright,Weightlifting,,24
1914,Summer,Canada,Gregory Morris,Basketball,Bronze,36
1914,Summer,Brazil,Jordan Pennington,Weightlifting,,32
1914,Summer,Australia,Jessica Anderson,Swimming,Silver,28
1914,Summer,USA,Carrie Allen,Athletics,Silver,25
1914,Summer,Russia,Pamela Case,Boxing,,25
1914,Summer,South Korea,Mary Vaughan,Athletics,Gold,37
1914,Summer,Italy,Beth Taylor,Cycling,Silver,40
1914,Summer,Canada,Timothy Edwards,Basketball,Gold,38
1914,Summer,Germany,Courtney Hughes,Tennis,Silver,18
1914,Summer,South Korea,Christopher Powers,Basketball,,34
1914,Summer,France,Alexander Morgan,Soccer,Gold,35
1914,Summer,UK,Brandy Higgins,Athletics,Silver,21
1914,Summer,South Korea,Margaret Reyes,Basketball,Bronze,31
1914,Summer,USA,Timothy Martin,Gymnastics,,29
1914,Summer,Japan,Karen West,Athletics,Bronze,19
1914,Summer,South Korea,Richard Crawford,Rowing,,34
1914,Summer,India,Joshua Mitchell,Rowing,Bronze,30
1914,Summer,Italy,James Tapia,Boxing,Bronze,37
1914,Summer,France,Alan Richmond,Swimming,Bronze,31
1914,Summer,Canada,Tracey Bradshaw,Boxing,Bronze,37
1914,Summer,USA,Joel Ingram,Basketball,Bronze,40
1914,Summer,Australia,Kimberly Roth,Tennis,,36
1914,Summer,China,Deanna White,Rowing,Gold,29
1914,Summer,South Korea,William Smith,Basketball,Silver,37
1914,Summer,India,Joel Small,Athletics,Gold,31
1914,Summer,Brazil,Patrick Martin,Basketball,Bronze,19
1914,Summer,China,Randy Collier,Rowing,Bronze,23
1914,Summer,China,Michelle Blair,Boxing,,23
1914,Summer,Germany,Diana Atkins,Athletics,,22
1914,Summer,France,Heather Miller,Rowing,Gold,39
1914,Summer,Australia,Krista Carroll,Soccer,,28
1914,Summer,France,Rachel Little,Boxing,Silver,24
1914,Summer,Australia,John Hunt,Basketball,,19
1914,Summer,Russia,Melissa Gray,Swimming,Gold,23
1914,Summer,Canada,Whitney Maddox,Gymnastics,,40
1914,Summer,France,Michael Hill,Basketball,Bronze,40
1914,Summer,Russia,Brenda Haas,Gymnastics,Gold,40
1914,Summer,Brazil,James Larsen,Gymnastics,,27
1914,Summer,Brazil,Andrew Martin,Soccer,Gold,23
1914,Summer,Italy,Amber Morgan,Weightlifting,Gold,31
