Year,Type,Country,Athlete,Sport,Medal,Age
1994,Winter,USA,Cindy Smith,Ice Hockey,Silver,19
1994,Winter,South Korea,Angela Roberts,Bobsleigh,Bronze,21
1994,Winter,India,Sherri Orr,Biathlon,Silver,24
1994,Winter,Italy,Joshua Andrews,Ice Hockey,Bronze,28
1994,Winter,France,Eric Thomas,Snowboarding,Bronze,39
1994,Winter,Canada,Kendra Rocha,Ice Hockey,Gold,38
1994,Winter,UK,Aaron Garcia,Biathlon,Gold,31
1994,Winter,South Korea,Patricia Harvey,Curling,Silver,32
1994,Winter,India,Penny Banks,Skiing,,37
1994,Winter,India,Danielle Hansen,Figure Skating,Gold,40
1994,Winter,South Africa,Emily Wood,Biathlon,Gold,27
1994,Winter,Russia,Sonya Barton,Speed Skating,Bronze,24
1994,Winter,Brazil,Kristi Blake,Bobsleigh,Silver,33
1994,Winter,Australia,Daniel Taylor,Curling,Gold,33
1994,Winter,South Korea,Rachel Gonzalez,Curling,Silver,27
1994,Winter,South Korea,Michael Perez,Speed Skating,Gold,24
1994,Winter,Canada,Chase Nash,Curling,,28
1994,Winter,UK,Billy Estrada,Snowboarding,Silver,34
1994,Winter,South Korea,Andrea Edwards,Biathlon,Bronze,23
1994,Winter,Italy,Elizabeth Hill,Biathlon,Gold,18
1994,Winter,Canada,Nathan Ibarra,Ice Hockey,Gold,29
1994,Winter,Brazil,Morgan Miller,Skiing,Bronze,33
1994,Winter,UK,Amber Russell,Biathlon,Bronze,38
1994,Winter,Germany,Nicholas Harrington,Skiing,Silver,20
1994,Winter,Germany,Jennifer Green,Ice Hockey,Bronze,32
1994,Winter,Brazil,Julia Brown,Biathlon,Bronze,36
1994,Winter,Germany,Brianna Bautista,Ice Hockey,Bronze,22
1994,Winter,India,Rita Taylor,Ice Hockey,Silver,23
1994,Winter,USA,Dawn Casey,Figure Skating,Gold,31
1994,Winter,Australia,Ebony Molina,Snowboarding,Bronze,34
1994,Winter,China,Joyce Hodge,Bobsleigh,Gold,29
1994,Winter,USA,Janice Martinez,Bobsleigh,Silver,22
1994,Winter,Italy,Carla Day,Speed Skating,Silver,33
1994,Winter,Germany,Alexander Brown,Biathlon,,36
1994,Winter,Brazil,Susan Scott,Ice Hockey,Silver,38
1994,Winter,France,Christine Webster,Snowboarding,Silver,36
1994,Winter,Canada,Jennifer Wood,Curling,Silver,25
1994,Winter,Italy,Amber Price DDS,Speed Skating,Silver,18
1994,Winter,South Africa,Jessica Valenzuela,Bobsleigh,,18
1994,Winter,Brazil,Mark Kent,Ice Hockey,Bronze,29
1994,Winter,USA,Amy Savage,Skiing,Silver,31
1994,Winter,Russia,Christina Schmidt,Snowboarding,Silver,36
1994,Winter,Australia,Lisa Ward,Figure Skating,,21
1994,Winter,South Africa,Mathew Hayes,Skiing,Bronze,37
1994,Winter,Japan,Joseph Thomas,Biathlon,Silver,31
1994,Winter,USA,Joy Shepherd,Bobsleigh,Gold,19
1994,Winter,Canada,Pamela Jones,Snowboarding,Gold,35
1994,Winter,USA,Thomas Reeves,Bobsleigh,Bronze,29
1994,Winter,India,Robert Spencer,Curling,Bronze,39
1994,Winter,China,Melanie Bush,Figure Skating,Bronze,19
1994,Winter,Italy,Mary Rhodes,Snowboarding,,33
1994,Winter,Brazil,Lisa Vega,Ice Hockey,Silver,19
1994,Winter,Canada,Shannon Hughes,Biathlon,Bronze,23
1994,Winter,Japan,Jason Lindsey,Skiing,Gold,18
1994,Winter,Australia,Tanner Fisher,Skiing,Bronze,25
1994,Winter,South Korea,Deborah Williams,Figure Skating,Bronze,37
1994,Winter,China,Monica Delgado,Figure Skating,,18
1994,Winter,China,Janet Davis,Curling,Bronze,20
1994,Winter,Germany,Carol Hardin,Bobsleigh,Bronze,36
1994,Winter,UK,Mr. Bradley Carter,Biathlon,Bronze,32
1994,Winter,USA,Amanda Russell,Bobsleigh,Silver,25
1994,Winter,Italy,Natalie Caldwell,Bobsleigh,,29
1994,Winter,Germany,Jason Lane,Figure Skating,Gold,40
1994,Winter,Japan,Denise Vance,Bobsleigh,Gold,39
1994,Winter,USA,Jonathan Lin,Bobsleigh,,32
1994,Winter,South Africa,Nicole Ward,Ice Hockey,Bronze,35
1994,Winter,Canada,Cassie Collins,Snowboarding,Bronze,40
1994,Winter,France,Adam Chandler,Skiing,Bronze,26
1994,Winter,Russia,Heidi Mack,Skiing,Silver,35
1994,Winter,South Korea,Jeremy Robinson,Skiing,Silver,21
1994,Winter,Japan,Charles Carter,Bobsleigh,Gold,37
