Year,Type,Country,Athlete,Sport,Medal,Age
1914,Winter,Italy,William Reed,Figure Skating,,38
1914,Winter,Italy,David Brown,Speed Skating,,30
1914,Winter,Canada,Jessica Blackburn,Curling,Gold,31
1914,Winter,Brazil,Donna Henry,Figure Skating,Silver,30
1914,Winter,UK,Brandon Bennett,Snowboarding,Bronze,36
1914,Winter,Italy,William Tyler,Skiing,Silver,32
1914,Winter,South Africa,Valerie Anderson,Snowboarding,,19
1914,Winter,Canada,Leslie Murphy,Skiing,,39
1914,Winter,UK,Kathleen Cochran,Skiing,,29
1914,Winter,Russia,Blake Murray,Biathlon,Gold,18
1914,Winter,UK,Peter Rodriguez,Figure Skating,,33
1914,Winter,Brazil,Jennifer Garcia,Bobsleigh,Silver,34
1914,Winter,USA,Mark Bell,Bobsleigh,Silver,38
1914,Winter,Australia,Lori Durham,Skiing,,39
1914,Winter,Brazil,David Drake,Figure Skating,,40
1914,Winter,China,Rachel Douglas,Curling,,23
1914,Winter,UK,Hannah Harris,Figure Skating,,31
1914,Winter,Australia,Sandra Mack,Ice Hockey,Silver,40
1914,Winter,India,Jamie Harris,Speed Skating,Gold,33
1914,Winter,India,Dorothy Suarez,Ice Hockey,,32
1914,Winter,USA,Tyrone Mcconnell,Speed Skating,Bronze,31
1914,Winter,India,Dr. Kristina Galloway,Biathlon,Silver,25
1914,Winter,Italy,Scott Gross,Figure Skating,Silver,31
1914,Winter,Italy,Erin Shelton,Ice Hockey,Gold,37
1914,Winter,China,Frances Mcconnell,Ice Hockey,Silver,22
1914,Winter,Japan,Heather Santana,Figure Skating,,37
1914,Winter,India,Kevin Snyder,Snowboarding,Gold,22
1914,Winter,Russia,Charles Gilbert,Figure Skating,Bronze,34
1914,Winter,Brazil,Debra Mckenzie,Speed Skating,Bronze,25
1914,Winter,Brazil,Christopher Williams,Snowboarding,Silver,24
1914,Winter,South Africa,Matthew Martinez,Figure Skating,Silver,23
1914,Winter,Brazil,Bradley Rose,Ice Hockey,Silver,36
1914,Winter,UK,Brad Molina,Ice Hockey,,36
1914,Winter,Australia,Sara Hubbard,Biathlon,Bronze,25
1914,Winter,UK,Brenda Martinez,Biathlon,Gold,20
1914,Winter,China,Stephanie Gonzalez,Curling,Gold,30
1914,Winter,Russia,Kristin Atkinson,Figure Skating,Silver,26
1914,Winter,China,Julie Farmer,Speed Skating,,20
1914,Winter,Brazil,Jason Weaver,Biathlon,Silver,29
1914,Winter,Canada,Lisa Burke,Speed Skating,Silver,20
1914,Winter,Italy,Tyler Berger,Speed Skating,Gold,38
1914,Winter,Russia,David Cobb,Bobsleigh,Gold,18
1914,Winter,India,Deborah Burton,Bobsleigh,Gold,25
1914,Winter,Italy,Tracy Glover,Bobsleigh,Gold,24
1914,Winter,Canada,Kristen Gomez,Biathlon,Silver,18
1914,Winter,South Korea,Katherine Crawford,Skiing,Gold,38
1914,Winter,Russia,Desiree Estes,Bobsleigh,Gold,40
1914,Winter,USA,Erica Waters,Skiing,Silver,33
1914,Winter,South Korea,Dale Vargas,Curling,,40
1914,Winter,India,Jacob Curry,Ice Hockey,Gold,38
1914,Winter,South Africa,Mr. Jesse Hull MD,Bobsleigh,,34
1914,Winter,China,Elizabeth Olson,Biathlon,Bronze,32
1914,Winter,France,Victor Martin,Biathlon,Gold,23
1914,Winter,Australia,Donna Thomas,Biathlon,Bronze,22
1914,Winter,UK,Erika Owens,Speed Skating,Bronze,24
1914,Winter,South Africa,Erica Chavez,Skiing,Bronze,38
1914,Winter,Italy,Jason Davis,Speed Skating,Silver,36
1914,Winter,Germany,Paula Baker,Speed Skating,,37
1914,Winter,Germany,Cory Gallegos,Bobsleigh,Gold,40
1914,Winter,UK,Mrs. Angela Cook,Skiing,Silver,33
1914,Winter,Italy,John Reed,Curling,Gold,23
1914,Winter,Italy,Bobby Ward,Biathlon,Gold,31
1914,Winter,Italy,Matthew Moss,Ice Hockey,Bronze,18
1914,Winter,Germany,Kimberly Hernandez,Speed Skating,Gold,23
1914,Winter,Germany,Charles Fuentes,Curling,Bronze,27
1914,Winter,Italy,Richard Hodges,Skiing,Gold,18
1914,Winter,Brazil,Julian Flores,Curling,,27
