Year,Type,Country,Athlete,Sport,Medal,Age
1899,Summer,Canada,Christine Berry,Tennis,Gold,35
1899,Summer,Australia,Steven Hunt,Basketball,Silver,29
1899,Summer,Russia,Michael Becker,Gymnastics,Bronze,21
1899,Summer,Germany,Luis Gonzalez,Basketball,Gold,37
1899,Summer,Japan,Anna Roberts,Rowing,,29
1899,Summer,USA,Katelyn Walsh,Athletics,Gold,30
1899,Summer,South Korea,John Gallegos,Swimming,,18
1899,Summer,Russia,Kenneth Cook,Basketball,,20
1899,Summer,UK,David Morris,Basketball,Bronze,38
1899,Summer,South Korea,Greg Wilson,Athletics,Bronze,40
1899,Summer,Brazil,Melissa Sheppard,Athletics,Gold,26
1899,Summer,South Africa,Christine Tyler,Cycling,Bronze,37
1899,Summer,Japan,Brenda Ruiz,Cycling,,29
1899,Summer,South Korea,Bernard Miller,Boxing,Gold,32
1899,Summer,USA,Emily Sullivan,Boxing,,20
1899,Summer,USA,Sarah Miller,Gymnastics,Silver,26
1899,Summer,Japan,Laura Macias,Gymnastics,Gold,31
1899,Summer,USA,Jeffrey Lopez,Weightlifting,Bronze,26
1899,Summer,Australia,Kelly Vincent,Tennis,Bronze,22
1899,Summer,Australia,Valerie Smith,Boxing,Gold,19
1899,Summer,Russia,Dustin Kaiser,Soccer,Gold,32
1899,Summer,India,Jennifer Ford,Weightlifting,,22
1899,Summer,France,John Sullivan,Tennis,Bronze,20
1899,Summer,France,Ashley Li,Soccer,Gold,34
1899,Summer,Germany,Justin Morgan,Soccer,Silver,38
1899,Summer,USA,Robert Jimenez,Weightlifting,Gold,40
1899,Summer,Italy,Sergio Simmons,Cycling,Silver,34
1899,Summer,Russia,Kiara Thompson,Boxing,,34
1899,Summer,Australia,Christopher Atkins,Basketball,Gold,37
1899,Summer,USA,Michael Harmon,Cycling,Gold,30
1899,Summer,Canada,Mr. Blake Santos,Gymnastics,Bronze,32
1899,Summer,Japan,Julie Woods,Swimming,Silver,21
1899,Summer,Australia,Joseph Mcdowell,Boxing,Gold,18
1899,Summer,Australia,Michele Johnson,Soccer,Silver,21
1899,Summer,USA,William Walton,Tennis,Gold,26
1899,Summer,USA,Christopher Ellis,Rowing,Bronze,30
1899,Summer,China,Megan Turner,Swimming,Silver,34
1899,Summer,China,Erica Snyder,Athletics,,35
1899,Summer,UK,Bridget Martinez,Athletics,Silver,18
1899,Summer,Italy,Mark Collins,Weightlifting,Bronze,30
1899,Summer,South Korea,Kimberly Smith,Basketball,Gold,22
1899,Summer,Canada,Brian Jordan,Soccer,Bronze,22
1899,Summer,Canada,Michelle Brandt,Rowing,Silver,20
1899,Summer,Japan,Vincent Sutton,Cycling,Bronze,24
1899,Summer,Japan,Heather Jones,Basketball,Silver,25
1899,Summer,China,Kristopher Estrada,Boxing,Gold,36
1899,Summer,South Africa,James Perry,Cycling,Silver,37
1899,Summer,Italy,Darlene Hebert,Weightlifting,Silver,37
1899,Summer,Italy,Anna Blair,Swimming,,29
1899,Summer,Japan,Ronnie Glenn,Basketball,Silver,27
1899,Summer,Brazil,Ronald Jennings,Basketball,Silver,24
1899,Summer,South Africa,Kenneth Jones,Rowing,Silver,18
1899,Summer,Australia,Dustin Martin,Soccer,,25
1899,Summer,South Korea,Michael Peterson,Weightlifting,Silver,32
1899,Summer,Russia,Jared Boyle,Weightlifting,Bronze,31
1899,Summer,France,Emma Baker,Tennis,Gold,30
1899,Summer,Australia,Anthony Pitts,Cycling,Bronze,30
1899,Summer,USA,Brittany Wong,Soccer,Silver,31
1899,Summer,South Africa,Lori Johnson,Swimming,Gold,38
1899,Summer,Russia,Ian Torres DVM,Weightlifting,Gold,24
1899,Summer,USA,Michael Williams,Basketball,Silver,31
1899,Summer,South Korea,Karla Hill,Soccer,Silver,30
1899,Summer,China,Rebecca Larson,Soccer,,25
1899,Summer,UK,Stephanie Murphy,Basketball,,27
1899,Summer,Russia,Rachel Ward,Swimming,Gold,31
1899,Summer,South Africa,Jordan Cox,Gymnastics,Bronze,19
1899,Summer,France,Janet Walker,Boxing,Gold,30
