Year,Type,Country,Athlete,Sport,Medal,Age
1979,Summer,Russia,Corey Matthews,Basketball,Silver,26
1979,Summer,Brazil,Elizabeth Garcia,Tennis,,27
1979,Summer,Canada,Mr. David Cuevas,Swimming,Bronze,32
1979,Summer,France,Megan Stewart,Gymnastics,Bronze,34
1979,Summer,India,Sandy Bass,Tennis,Gold,26
1979,Summer,India,Joseph Fritz,Soccer,,40
1979,Summer,Italy,Richard Martin,Rowing,Bronze,21
1979,Summer,France,Danny Mendoza,Gymnastics,Silver,34
1979,Summer,USA,Angela Scott,Cycling,Silver,27
1979,Summer,South Africa,Mary Moore,Tennis,,32
1979,Summer,Germany,Kyle Romero,Weightlifting,Bronze,27
1979,Summer,India,Robin Terry,Tennis,,35
1979,Summer,China,Anthony Kennedy,Rowing,,24
1979,Summer,China,Christina Evans,Rowing,Gold,37
1979,Summer,USA,Tommy Huff,Cycling,Bronze,38
1979,Summer,USA,Michelle Blackwell,Boxing,,18
1979,Summer,Canada,Samantha Castillo,Gymnastics,Silver,34
1979,Summer,South Africa,Anna Kim,Soccer,Gold,29
1979,Summer,Russia,Elizabeth Warner,Boxing,Bronze,28
1979,Summer,South Africa,John Brown,Swimming,Silver,23
1979,Summer,Italy,Joshua Miller,Soccer,Silver,19
1979,Summer,South Korea,Lisa Fisher,Cycling,Silver,39
1979,Summer,India,Diana Jackson,Athletics,,19
1979,Summer,Brazil,Tiffany Gutierrez,Swimming,,30
1979,Summer,India,Anthony Roberts,Boxing,,35
1979,Summer,Germany,Rebecca Gregory,Rowing,,27
1979,Summer,USA,Andrew Patton,Rowing,Silver,22
1979,Summer,India,Martin Ingram,Athletics,Silver,26
1979,Summer,Canada,Jill Clark,Swimming,,22
1979,Summer,UK,Dawn Thompson,Basketball,,23
1979,Summer,France,Michael Mitchell,Rowing,Silver,28
1979,Summer,Japan,Brooke Craig,Athletics,Bronze,35
1979,Summer,UK,Jordan White,Tennis,Bronze,40
1979,Summer,USA,Thomas Gibson,Soccer,,36
1979,Summer,France,Charlotte Dixon,Soccer,Gold,30
1979,Summer,India,Jennifer Collins,Swimming,Silver,33
1979,Summer,Russia,Scott Powell,Gymnastics,Silver,31
1979,Summer,Japan,Casey Stevens,Weightlifting,Gold,37
1979,Summer,Canada,Daniel Miller,Weightlifting,Gold,23
1979,Summer,Japan,Nicole Cook,Athletics,Silver,20
1979,Summer,South Africa,Brett Graves,Boxing,Silver,28
1979,Summer,France,Jimmy Adams,Cycling,Gold,30
1979,Summer,Brazil,Thomas Cook,Athletics,,40
1979,Summer,Japan,Brandon Hernandez,Soccer,,38
1979,Summer,Germany,Stephanie Hayes DVM,Basketball,,31
1979,Summer,China,Sarah Williams,Swimming,Gold,36
1979,Summer,India,Lisa Perez,Swimming,Gold,27
1979,Summer,Italy,Tonya Yates,Boxing,Bronze,18
1979,Summer,China,Virginia Williams,Boxing,Gold,29
1979,Summer,USA,Makayla Moore,Athletics,,20
1979,Summer,Italy,Robert Floyd,Soccer,,36
1979,Summer,Australia,Fernando Carrillo,Rowing,Silver,39
1979,Summer,Brazil,Thomas Coleman,Soccer,,22
1979,Summer,Russia,Brian Evans,Weightlifting,Silver,26
1979,Summer,UK,Brandon Flores,Weightlifting,Gold,28
1979,Summer,India,Ashley Carney,Soccer,Silver,23
1979,Summer,Italy,Marc King,Gymnastics,Silver,38
1979,Summer,USA,Michael Taylor,Cycling,Bronze,36
1979,Summer,India,Lydia Owens,Weightlifting,Gold,38
1979,Summer,France,Evelyn Martinez,Basketball,,20
1979,Summer,Brazil,Mrs. Jennifer Rhodes,Gymnastics,Silver,35
1979,Summer,Germany,Kenneth Alexander,Weightlifting,,23
1979,Summer,UK,Kelly Bond,Athletics,Silver,26
1979,Summer,Italy,Diana Chambers,Soccer,Gold,36
1979,Summer,India,Samantha Gray,Soccer,Gold,37
1979,Summer,Germany,Stephanie Smith,Basketball,Bronze,26
1979,Summer,Brazil,Patricia Martin,Athletics,,38
1979,Summer,Brazil,Jesse Crawford,Soccer,Bronze,34
1979,Summer,USA,Kendra Lopez,Tennis,Gold,28
1979,Summer,France,Elizabeth Jones,Athletics,,26
1979,Summer,South Korea,Brenda Ellis,Gymnastics,Bronze,39
1979,Summer,Canada,Bryan Wallace,Swimming,Silver,24
1979,Summer,Brazil,Alan Lewis,Gymnastics,Bronze,28
1979,Summer,France,Kimberly Salazar,Tennis,Gold,23
1979,Summer,Australia,John Williams,Weightlifting,Gold,21
1979,Summer,Japan,Victoria Garcia,Athletics,,31
1979,Summer,Canada,Michael Smith,Athletics,Silver,38
1979,Summer,Australia,Jeff Fields,Athletics,Bronze,32
1979,Summer,Germany,Matthew Johnson,Athletics,Silver,39
1979,Summer,Russia,Clifford Banks,Boxing,Silver,28
1979,Summer,USA,Angela Morris,Cycling,Silver,21
1979,Summer,Canada,Theresa Santos,Rowing,Gold,28
1979,Summer,Germany,Alexis Page,Rowing,Silver,22
1979,Summer,South Africa,Stephanie Graham,Basketball,Silver,25
1979,Summer,Germany,Jonathan Chavez,Weightlifting,Gold,30
1979,Summer,China,Dr. Michele Jackson,Rowing,Gold,25
1979,Summer,China,Jessica Wilson,Athletics,Silver,32
1979,Summer,Brazil,Brandon Middleton,Boxing,Gold,25
1979,Summer,India,Jason Olson,Athletics,,25
1979,Summer,UK,Randy Adams,Tennis,Bronze,27
1979,Summer,South Korea,Joshua Ballard,Rowing,,24
1979,Summer,Germany,Sarah Reynolds,Boxing,Gold,19
1979,Summer,Canada,Cynthia Fuller,Athletics,Gold,28
1979,Summer,Japan,Susan Jackson,Gymnastics,,21
1979,Summer,USA,Chelsea Giles,Basketball,Silver,30
1979,Summer,South Korea,Derrick Hill,Rowing,Silver,20
1979,Summer,Japan,Tina Carpenter,Boxing,Silver,39
1979,Summer,Russia,Amanda Church,Gymnastics,Gold,40
1979,Summer,Russia,Brian Myers,Cycling,,18
1979,Summer,India,David Singh,Basketball,Bronze,22
1979,Summer,Canada,Patricia Kennedy,Tennis,Silver,36
1979,Summer,Brazil,Christopher Maxwell,Basketball,Gold,38
1979,Summer,Italy,Rebekah Hill,Gymnastics,Gold,29
1979,Summer,Brazil,Sean Johnson,Basketball,Silver,36
1979,Summer,China,Christine Davis,Tennis,Silver,26
1979,Summer,India,Tina Rogers,Tennis,Gold,31
1979,Summer,USA,Lisa Jackson,Gymnastics,,34
1979,Summer,France,Dawn Lowe,Boxing,Gold,34
1979,Summer,Germany,Antonio Taylor II,Soccer,Silver,32
1979,Summer,South Africa,Amanda Fuller DDS,Gymnastics,,36
1979,Summer,UK,Christopher Gordon,Swimming,Silver,33
1979,Summer,China,Richard Aguirre,Swimming,Silver,36
1979,Summer,Canada,Bonnie Fuller,Gymnastics,Silver,22
1979,Summer,UK,Taylor Bush,Rowing,Gold,36
1979,Summer,USA,Matthew Romero,Rowing,Silver,33
1979,Summer,France,Brenda Marshall,Weightlifting,Silver,19
1979,Summer,India,Rebecca Davis,Boxing,Gold,19
1979,Summer,Japan,Steven Rich,Weightlifting,,19
1979,Summer,Australia,Bradley Mclaughlin,Soccer,Gold,35
1979,Summer,South Africa,Mrs. Amanda Hensley DDS,Swimming,Bronze,19
1979,Summer,Germany,Christopher Raymond,Cycling,Bronze,25
1979,Summer,Germany,Veronica Morris,Basketball,Bronze,23
1979,Summer,Australia,Christopher Sutton,Tennis,,29
1979,Summer,Germany,Nicholas Young,Gymnastics,Bronze,23
1979,Summer,Brazil,Amy Mann,Tennis,Gold,19
1979,Summer,China,Hector Brown,Athletics,Bronze,29
1979,Summer,France,Brenda Atkinson,Soccer,Silver,27
1979,Summer,Canada,Laura Mosley,Athletics,Bronze,39
1979,Summer,China,Michael Allen,Gymnastics,Bronze,30
1979,Summer,Japan,Randall Owens,Swimming,Gold,31
1979,Summer,Australia,Kaitlin Sanchez,Tennis,Bronze,34
1979,Summer,Russia,Dr. Bruce Good,Cycling,,19
1979,Summer,India,Robert Freeman,Swimming,Gold,38
1979,Summer,France,Charlene George,Boxing,Gold,20
1979,Summer,Australia,Raymond Gutierrez,Weightlifting,Gold,19
1979,Summer,Germany,Kathleen Skinner,Soccer,Gold,36
1979,Summer,Canada,Joshua Watson,Weightlifting,Gold,20
1979,Summer,India,Jeffrey Robinson,Athletics,,25
1979,Summer,USA,Shannon Herrera,Soccer,Gold,23
1979,Summer,Japan,Angela Powell,Tennis,Silver,36
1979,Summer,China,Michael Norton,Cycling,Silver,25
1979,Summer,UK,Melanie Wilson,Athletics,Gold,29
1979,Summer,Canada,Alicia Smith MD,Boxing,Bronze,39
1979,Summer,Germany,Michael Jones,Boxing,,33
1979,Summer,Italy,Susan Donaldson,Basketball,Gold,37
1979,Summer,Russia,Jennifer Nelson,Rowing,Bronze,26
1979,Summer,South Korea,Robert Walker,Rowing,Bronze,32
1979,Summer,South Africa,Christopher Lowery,Soccer,Bronze,24
1979,Summer,Canada,Jose Hughes,Swimming,Gold,37
1979,Summer,Brazil,Melanie Smith,Weightlifting,Bronze,40
1979,Summer,India,Donna Maynard,Athletics,Bronze,28
1979,Summer,Australia,Melissa Brennan,Gymnastics,Gold,28
1979,Summer,Japan,Monique Bright,Gymnastics,Gold,38
1979,Summer,South Korea,Lawrence Miller,Tennis,Bronze,34
1979,Summer,Italy,Matthew Shaffer,Athletics,Silver,40
1979,Summer,France,Amanda Kelly,Boxing,Bronze,32
1979,Summer,Germany,Melissa Smith,Soccer,Bronze,39
1979,Summer,India,Mrs. Michelle Hensley MD,Soccer,,26
1979,Summer,France,Kimberly Martinez,Boxing,,40
1979,Summer,Russia,Terry Williams,Gymnastics,,38
1979,Summer,India,Victoria Hayes,Athletics,Bronze,24
1979,Summer,France,Tammy Tucker,Swimming,Gold,21
1979,Summer,Japan,Trevor Young,Tennis,,38
1979,Summer,India,Ashley Le,Gymnastics,Bronze,18
1979,Summer,Russia,Sarah Harris,Swimming,,29
1979,Summer,China,Daniel Kelly,Soccer,,31
1979,Summer,China,Connie Reyes,Weightlifting,,35
1979,Summer,Italy,Miranda King,Swimming,Bronze,28
1979,Summer,UK,Madison Perry,Swimming,,23
1979,Summer,Australia,Alexis Page,Tennis,Silver,23
1979,Summer,Russia,Stephen Hoffman,Basketball,Gold,25
1979,Summer,Japan,Jim Harris,Cycling,Gold,39
1979,Summer,China,Nicholas Stewart,Cycling,Gold,26
1979,Summer,Italy,Barbara Romero,Athletics,,38
1979,Summer,Germany,Dominique Hensley,Boxing,Bronze,31
1979,Summer,Canada,Jennifer Armstrong,Athletics,Silver,22
1979,Summer,China,Jamie Austin,Basketball,Silver,33
1979,Summer,France,Samantha Lane,Basketball,Bronze,22
1979,Summer,Australia,Jason Park,Rowing,,32
1979,Summer,UK,Tina Sharp,Cycling,,36
1979,Summer,China,Daisy Sullivan,Basketball,Bronze,27
1979,Summer,South Africa,Sheryl Williamson,Soccer,Gold,28
1979,Summer,Brazil,Cheryl Williams,Soccer,Bronze,32
1979,Summer,South Korea,Courtney Perez,Athletics,,27
1979,Summer,Canada,Michael Williams,Cycling,Bronze,38
1979,Summer,South Africa,Jamie Stone,Swimming,,36
1979,Summer,Japan,Michelle Jones,Weightlifting,Silver,28
1979,Summer,Brazil,Kim Barnes,Boxing,Gold,22
1979,Summer,Japan,Cassidy Mitchell,Basketball,Bronze,23
1979,Summer,Germany,Antonio Lopez,Athletics,Silver,28
1979,Summer,France,Jonathan Ramirez,Athletics,Silver,37
1979,Summer,India,Christopher Neal,Tennis,Bronze,18
1979,Summer,India,Melanie Zhang,Athletics,Gold,37
1979,Summer,Australia,Adriana Watkins,Boxing,,20
1979,Summer,Italy,Mike Coleman,Cycling,Silver,27
1979,Summer,South Africa,Shannon Nelson,Cycling,Silver,18
1979,Summer,South Africa,Sierra Johns,Athletics,Gold,30
1979,Summer,South Africa,Cheryl Perez,Athletics,Silver,20
1979,Summer,Russia,Katherine Lawson,Soccer,,19
1979,Summer,China,Joshua Miller,Athletics,Bronze,23
1979,Summer,South Korea,Lindsey Ferguson,Boxing,Silver,30
1979,Summer,Italy,Todd Hays,Weightlifting,Silver,39
1979,Summer,Russia,William Wong,Soccer,Bronze,36
1979,Summer,Germany,Jeremy Roberts,Rowing,Bronze,35
1979,Summer,Brazil,Timothy Klein,Rowing,Gold,35
1979,Summer,South Korea,Ricardo Dillon,Swimming,,18
1979,Summer,Canada,Catherine Smith,Soccer,Bronze,20
1979,Summer,China,Jason Evans,Basketball,,19
1979,Summer,Italy,John Rodriguez,Cycling,Silver,36
1979,Summer,Italy,Seth Ball,Weightlifting,Bronze,35
1979,Summer,China,Kerry Lee,Tennis,Gold,33
1979,Summer,Australia,David Mason,Tennis,Bronze,40
1979,Summer,South Korea,Kyle Gray,Swimming,,31
1979,Summer,USA,Yvonne Ward,Basketball,Bronze,31
1979,Summer,China,Lisa Cruz,Swimming,Silver,22
1979,Summer,UK,Amanda Berg,Tennis,Silver,21
1979,Summer,Australia,Katie Nichols,Gymnastics,Bronze,33
1979,Summer,India,Marcus Johnston,Boxing,Silver,19
1979,Summer,UK,Justin Ortega,Basketball,Silver,24
1979,Summer,France,John Buck,Gymnastics,Bronze,29
1979,Summer,China,Lisa Williams,Swimming,Silver,26
1979,Summer,South Africa,Nicholas Sherman,Boxing,,40
1979,Summer,France,Nicole Taylor,Weightlifting,Silver,31
1979,Summer,India,Joseph Herman,Soccer,Silver,36
1979,Summer,USA,Richard Brown,Basketball,Gold,34
1979,Summer,Russia,Michelle Le,Swimming,Gold,35
1979,Summer,Brazil,Angelica Brock,Boxing,,38
1979,Summer,Canada,Stephen Stewart,Swimming,Gold,24
1979,Summer,Canada,Cheryl Charles,Athletics,Gold,34
1979,Summer,China,William Robertson,Tennis,,23
1979,Summer,France,Lisa Santana,Basketball,,19
1979,Summer,Canada,Kimberly Gilbert,Basketball,,25
1979,Summer,Italy,Anthony Archer,Boxing,,25
1979,Summer,India,Monica Ramirez,Gymnastics,Gold,20
1979,Summer,Japan,Ronald Martinez,Gymnastics,Bronze,18
1979,Summer,Brazil,Karina Brown,Boxing,Gold,30
1979,Summer,South Korea,Nathan Russell,Gymnastics,Gold,30
1979,Summer,Italy,Ms. Jackie Turner MD,Cycling,Bronze,19
1979,Summer,Brazil,Logan Gentry,Cycling,Gold,36
1979,Summer,China,Jason Buck,Gymnastics,,19
1979,Summer,UK,Scott Mitchell,Tennis,Silver,18
1979,Summer,Brazil,Linda Grant,Gymnastics,Silver,19
1979,Summer,Italy,Teresa Wright,Gymnastics,Silver,32
1979,Summer,UK,Briana Williamson,Rowing,,35
1979,Summer,France,Jay Harris,Boxing,Silver,24
1979,Summer,South Korea,Timothy Ritter,Boxing,Silver,27
1979,Summer,South Africa,Erica Davis,Weightlifting,Bronze,37
1979,Summer,Australia,Scott Kelly,Soccer,,18
1979,Summer,South Korea,Suzanne Ruiz,Gymnastics,Gold,18
1979,Summer,China,Charles Solis,Weightlifting,Bronze,28
1979,Summer,Italy,Ann Harrington,Swimming,Gold,25
1979,Summer,China,Chelsea Rodgers,Athletics,Bronze,36
1979,Summer,Italy,Deborah Wagner,Weightlifting,Bronze,24
1979,Summer,Russia,Erik Brown,Cycling,Silver,40
1979,Summer,Italy,Tina Davis,Cycling,Bronze,32
1979,Summer,UK,James Herrera,Gymnastics,Silver,31
1979,Summer,USA,Joshua Brooks,Swimming,Silver,35
1979,Summer,Brazil,Glenn Wagner,Athletics,Gold,38
1979,Summer,South Africa,Danielle Patterson,Weightlifting,,29
1979,Summer,China,Mark Frost DDS,Soccer,Gold,27
1979,Summer,Australia,Tracy Silva,Gymnastics,,21
1979,Summer,Russia,Elizabeth Acosta,Swimming,Bronze,21
1979,Summer,India,Bianca Davis,Swimming,Bronze,39
1979,Summer,Australia,Angela Mullins,Basketball,Bronze,27
1979,Summer,Brazil,Dana Blackburn,Cycling,,40
1979,Summer,USA,Robert Logan,Athletics,,39
1979,Summer,France,Allen Hart,Cycling,Silver,36
1979,Summer,India,Theresa Jenkins,Rowing,Silver,22
1979,Summer,Australia,Raymond Lozano,Basketball,,28
1979,Summer,Canada,Alejandra Lawrence,Cycling,Gold,19
1979,Summer,Italy,Teresa Allen,Boxing,Bronze,29
1979,Summer,Germany,Todd Gomez,Rowing,Bronze,33
1979,Summer,USA,Catherine Taylor,Boxing,Bronze,24
1979,Summer,France,Clarence James,Athletics,,27
1979,Summer,Russia,Mary Fitzgerald,Swimming,Gold,36
1979,Summer,Italy,Kimberly Martin,Boxing,Gold,23
1979,Summer,Russia,Tyler Craig,Athletics,Gold,18
1979,Summer,Germany,Kimberly Tran,Weightlifting,Silver,18
1979,Summer,Germany,Chad Copeland,Tennis,Bronze,25
1979,Summer,Japan,Mary Rodriguez,Athletics,,20
1979,Summer,Italy,Alexis Jimenez,Gymnastics,,30
1979,Summer,Russia,Edward Ball,Cycling,,32
1979,Summer,South Korea,Edward King DDS,Weightlifting,Gold,34
1979,Summer,South Africa,Peter Morgan,Athletics,Gold,37
1979,Summer,Russia,Emily Foster,Gymnastics,Bronze,26
1979,Summer,Russia,Dennis Sanchez,Rowing,,34
1979,Summer,South Korea,Michael Hall,Athletics,Gold,37
1979,Summer,USA,Brittany Crawford,Basketball,Gold,39
1979,Summer,Russia,Taylor Grimes,Gymnastics,Bronze,32
1979,Summer,Canada,Mrs. Sarah Lee,Boxing,Silver,38
1979,Summer,South Korea,Micheal Morgan,Cycling,,35
1979,Summer,China,Laurie Pacheco,Soccer,,29
1979,Summer,USA,James Hawkins,Gymnastics,,24
1979,Summer,USA,Laura Perez,Soccer,Gold,19
1979,Summer,India,Paul Garcia,Swimming,Silver,32
1979,Summer,USA,Tara Hester,Swimming,,31
1979,Summer,Russia,Candace Scott,Athletics,Silver,37
1979,Summer,China,Elizabeth Lowe,Cycling,Silver,35
1979,Summer,Brazil,Ashley Bailey,Basketball,Gold,22
1979,Summer,China,Diane Patton,Rowing,Bronze,40
1979,Summer,India,Alyssa Olson,Rowing,,39
1979,Summer,Italy,Kristi Mclaughlin,Tennis,,29
1979,Summer,India,Valerie Hernandez,Rowing,Gold,39
1979,Summer,Australia,Amy Evans,Gymnastics,Silver,18
1979,Summer,Japan,Cynthia Estrada,Swimming,,32
1979,Summer,Germany,George Martin,Rowing,Silver,23
1979,Summer,South Korea,Mark Brock,Tennis,Bronze,36
1979,Summer,France,Glenda Rodgers,Soccer,,31
1979,Summer,Australia,Cynthia Villarreal,Swimming,Bronze,23
1979,Summer,Russia,Jeffrey Gutierrez,Soccer,,34
1979,Summer,Brazil,Michele Dillon,Soccer,Silver,32
1979,Summer,Italy,Jeffrey Gray,Basketball,Bronze,33
1979,Summer,Australia,Meagan Barajas,Swimming,,36
1979,Summer,France,Roger Webb,Boxing,Bronze,18
1979,Summer,South Korea,Rebecca Brown,Soccer,Silver,32
1979,Summer,USA,Janet Powell,Rowing,Bronze,29
1979,Summer,India,Douglas Barrett MD,Gymnastics,Bronze,34
1979,Summer,Brazil,Nicholas Henderson,Weightlifting,Silver,24
1979,Summer,Russia,Jeffrey Williams,Boxing,Silver,34
1979,Summer,Canada,Traci Moreno,Gymnastics,Gold,35
1979,Summer,South Korea,Spencer Mills,Boxing,Gold,29
1979,Summer,Canada,Molly Smith,Swimming,,37
1979,Summer,Brazil,Ryan Torres,Basketball,Gold,23
1979,Summer,Japan,Julie Warner,Gymnastics,Gold,26
1979,Summer,France,Nathaniel Howe,Tennis,Gold,24
1979,Summer,South Korea,Marilyn Butler,Cycling,Bronze,35
1979,Summer,Japan,Randy Murray,Weightlifting,Bronze,23
1979,Summer,Russia,Clifford West,Cycling,Silver,31
1979,Summer,Japan,Julie Morton,Rowing,Silver,30
1979,Summer,Brazil,Michelle Reed,Weightlifting,Bronze,36
1979,Summer,South Africa,Brooke Patel,Soccer,Bronze,21
1979,Summer,Canada,Brian Turner,Soccer,,30
1979,Summer,Germany,James Jimenez,Weightlifting,Gold,22
1979,Summer,UK,Matthew Carr,Weightlifting,Bronze,27
1979,Summer,South Africa,Jack Griffin,Boxing,Silver,21
1979,Summer,Germany,Daniel Alvarez,Boxing,Silver,32
1979,Summer,Canada,Richard Malone,Cycling,Gold,39
1979,Summer,UK,Rickey Smith,Basketball,Gold,20
1979,Summer,USA,Ross Perez,Swimming,Silver,34
1979,Summer,UK,Amy Vazquez,Cycling,,26
1979,Summer,Japan,Jennifer Novak,Swimming,Silver,37
1979,Summer,China,Christina Peterson,Tennis,Bronze,37
1979,Summer,France,Samuel Winters,Weightlifting,Silver,19
1979,Summer,South Africa,Patrick Collins,Weightlifting,Silver,33
1979,Summer,China,Dillon Reyes,Tennis,Silver,22
1979,Summer,France,Amanda Moses,Soccer,,39
1979,Summer,India,Ashley Jackson,Rowing,Gold,34
1979,Summer,Italy,Tony Bates,Boxing,,30
1979,Summer,USA,John Park,Weightlifting,Bronze,33
1979,Summer,South Africa,Alexandra Oconnell,Cycling,Bronze,22
1979,Summer,South Korea,Mario Johnson,Basketball,Bronze,19
1979,Summer,Canada,Frederick Gardner,Rowing,Gold,40
1979,Summer,China,Deborah Mason,Boxing,Silver,21
1979,Summer,UK,Mr. Thomas Johnson,Weightlifting,Silver,24
1979,Summer,Australia,Felicia Hernandez,Swimming,Gold,35
1979,Summer,Brazil,Martin Thomas PhD,Cycling,Silver,18
1979,Summer,Russia,Angela Howell,Weightlifting,,37
1979,Summer,Russia,Lisa Castillo,Swimming,Bronze,29
1979,Summer,Russia,Ricky Carter,Soccer,Silver,38
1979,Summer,Canada,Melinda Moran,Rowing,Silver,20
1979,Summer,South Korea,Michael Hodge,Tennis,Bronze,36
1979,Summer,UK,Marc Brock,Boxing,Bronze,25
1979,Summer,Canada,Julia Abbott,Rowing,Gold,28
1979,Summer,South Africa,Derrick Lopez,Tennis,,40
1979,Summer,Canada,Angela Duran,Rowing,Bronze,18
1979,Summer,China,Juan Jackson,Soccer,Gold,35
1979,Summer,Canada,Brittany Gregory,Weightlifting,,34
1979,Summer,China,Daniel West,Gymnastics,Bronze,35
1979,Summer,USA,Andrew Torres,Gymnastics,,40
1979,Summer,South Africa,Harold Mccormick,Tennis,Silver,32
1979,Summer,Germany,Pamela Skinner,Soccer,Gold,37
1979,Summer,France,Lorraine Davis,Tennis,Bronze,29
1979,Summer,South Africa,Katie Franco,Tennis,,28
1979,Summer,UK,Thomas Moore,Swimming,,21
1979,Summer,Canada,John Acevedo,Tennis,Bronze,33
1979,Summer,Germany,Mr. Alec Keith DVM,Swimming,Bronze,23
1979,Summer,UK,Cindy Gutierrez,Basketball,Bronze,20
1979,Summer,Russia,Randy Rocha,Tennis,Gold,23
1979,Summer,Germany,Nathaniel Adams DVM,Basketball,Gold,18
1979,Summer,Germany,Nicole Vaughn,Rowing,,31
1979,Summer,UK,Matthew Curry,Athletics,Gold,29
1979,Summer,Australia,Brittany Mckay,Basketball,Bronze,35
1979,Summer,India,Charles Cowan,Tennis,,23
1979,Summer,Australia,Lori Gross,Rowing,Bronze,25
1979,Summer,South Africa,Sandra Sullivan,Cycling,Bronze,18
1979,Summer,China,Sherri Gonzalez,Tennis,,18
1979,Summer,Brazil,Justin Meza,Weightlifting,Silver,19
1979,Summer,Japan,William Hall,Tennis,,28
1979,Summer,India,Jennifer Oneill,Weightlifting,Gold,39
1979,Summer,Italy,Richard Nelson,Cycling,Gold,23
1979,Summer,Germany,Andrew Hill,Soccer,Gold,25
1979,Summer,Canada,Robert Ferguson,Gymnastics,Silver,29
1979,Summer,Japan,Melissa Sullivan,Basketball,Silver,22
1979,Summer,China,Michael Oconnor,Gymnastics,,39
1979,Summer,India,Justin Morales,Soccer,Bronze,19
1979,Summer,India,Ronald Brown,Weightlifting,Gold,20
1979,Summer,India,Christopher Oneill,Athletics,Silver,32
1979,Summer,Russia,Monica Crosby,Boxing,Bronze,28
1979,Summer,Brazil,Ann Walters,Boxing,,29
1979,Summer,South Africa,Zachary Wilkins,Rowing,Gold,26
1979,Summer,France,Michelle Barrett,Swimming,Silver,28
1979,Summer,Canada,Peter Tucker,Weightlifting,Silver,26
1979,Summer,Italy,Theresa Alexander,Tennis,Gold,27
1979,Summer,Japan,Joseph Medina,Tennis,Bronze,26
1979,Summer,Canada,Luis Gonzalez,Athletics,Gold,30
1979,Summer,Australia,Michelle Adams,Gymnastics,Silver,34
1979,Summer,Russia,Mike Robles,Basketball,Gold,21
