Year,Type,Country,Athlete,Sport,Medal,Age
1919,Winter,India,Andrew Taylor,Ice Hockey,Silver,32
1919,Winter,Brazil,Shirley Alexander,Skiing,,31
1919,Winter,India,Robert Carey,Ice Hockey,Bronze,36
1919,Winter,Australia,Emily Johnson,Ice Hockey,Gold,36
1919,Winter,South Korea,David Sullivan,Snowboarding,Gold,32
1919,Winter,South Africa,Misty Sanders,Snowboarding,,37
1919,Winter,South Africa,Makayla Chang,Biathlon,,34
1919,Winter,UK,Rebecca Gonzalez,Figure Skating,Gold,23
1919,Winter,UK,Stephanie Ayala,Biathlon,Silver,39
1919,Winter,Japan,Margaret Harris,Bobsleigh,,27
1919,Winter,France,Carolyn Lyons,Snowboarding,Bronze,30
1919,Winter,Canada,Eric Woods,Biathlon,Gold,39
1919,Winter,Russia,Aaron Velez,Ice Hockey,Gold,35
1919,Winter,Germany,Ashley Everett,Ice Hockey,,33
1919,Winter,USA,Aaron Palmer,Ice Hockey,Gold,39
1919,Winter,China,Jeremy Park,Speed Skating,,32
1919,Winter,Italy,James Silva,Bobsleigh,,37
1919,Winter,USA,Sharon Gonzalez,Skiing,Gold,37
1919,Winter,South Korea,William Smith,Snowboarding,Silver,33
1919,Winter,India,Nicole Mcguire,Snowboarding,Gold,26
1919,Winter,Japan,Kevin Mercado,Figure Skating,Gold,28
1919,Winter,USA,Timothy Christensen,Figure Skating,Gold,19
1919,Winter,Japan,Christopher Blankenship,Bobsleigh,Gold,29
1919,Winter,South Africa,Joshua White,Ice Hockey,Silver,27
1919,Winter,Italy,Bobby Lee,Curling,Gold,37
1919,Winter,Canada,Alyssa Briggs,Bobsleigh,Gold,20
1919,Winter,Germany,John Espinoza,Curling,Gold,25
1919,Winter,Canada,Bonnie Young MD,Skiing,,23
1919,Winter,South Africa,Crystal Tanner,Figure Skating,Gold,24
1919,Winter,South Korea,Michael Ayers,Bobsleigh,Bronze,31
1919,Winter,India,Danielle Clarke,Speed Skating,Gold,40
1919,Winter,South Korea,Joseph Tucker,Figure Skating,,18
1919,Winter,China,Jonathan Hull,Speed Skating,Gold,39
1919,Winter,Brazil,Hailey Mejia,Curling,Silver,35
1919,Winter,Germany,Edward Powell,Biathlon,Gold,31
1919,Winter,China,Lisa Hunt,Biathlon,Silver,26
1919,Winter,Brazil,Patrick Gonzales,Speed Skating,Bronze,32
1919,Winter,Canada,Susan Doyle,Snowboarding,Gold,36
1919,Winter,South Africa,Anna Adkins,Biathlon,Gold,29
1919,Winter,Italy,Latoya Kim,Biathlon,Gold,32
1919,Winter,Japan,James Morris,Biathlon,Bronze,25
1919,Winter,Germany,Beth Stewart,Skiing,Silver,19
1919,Winter,France,Sarah Prince,Ice Hockey,Bronze,33
1919,Winter,India,Kara Wade,Ice Hockey,Gold,24
1919,Winter,UK,Justin Martinez,Bobsleigh,,25
