Year,Type,Country,Athlete,Sport,Medal,Age
1930,Winter,Australia,Cheryl Jones,Skiing,Silver,29
1930,Winter,India,Jaime Maddox,Curling,Silver,19
1930,Winter,Japan,Jimmy Spencer,Speed Skating,,23
1930,Winter,South Korea,Christina Gomez MD,Snowboarding,Silver,24
1930,Winter,South Africa,Shelby Sanford,Biathlon,Gold,26
1930,Winter,Italy,Michael Bailey,Figure Skating,Silver,25
1930,Winter,South Africa,Mark Arnold,Curling,,25
1930,Winter,UK,Paul Reyes,Skiing,Gold,25
1930,Winter,South Korea,Joshua Becker,Ice Hockey,Silver,23
1930,Winter,Germany,Jeffrey Phillips MD,Skiing,Silver,36
1930,Winter,Russia,Brian Smith,Curling,,28
1930,Winter,Canada,Ruben Mckenzie,Biathlon,Gold,30
1930,Winter,China,Jessica Brown,Ice Hockey,,37
1930,Winter,UK,Jeffrey Garcia,Ice Hockey,Bronze,29
1930,Winter,France,Cesar Jordan,Snowboarding,Silver,34
1930,Winter,UK,John Hernandez,Biathlon,,20
1930,Winter,Canada,Brenda Davis,Figure Skating,Bronze,33
1930,Winter,India,Amy Smith,Ice Hockey,Gold,36
1930,Winter,India,Tracy White,Curling,Bronze,33
1930,Winter,South Korea,Sean Kim,Skiing,Silver,40
1930,Winter,UK,Courtney Dunn,Curling,,39
1930,Winter,Germany,Daniel Morris,Figure Skating,Gold,21
1930,Winter,South Africa,Michele Bennett,Biathlon,,37
1930,Winter,France,Sara Brown,Snowboarding,Silver,24
1930,Winter,South Korea,Rebecca Sanford,Skiing,Gold,37
1930,Winter,Canada,Maria Nelson,Skiing,Gold,24
1930,Winter,Russia,Pamela Hicks,Skiing,Silver,20
1930,Winter,UK,Arthur Bush,Speed Skating,Bronze,39
1930,Winter,Australia,Darrell Adams,Curling,Bronze,21
1930,Winter,UK,Marissa Mcdaniel,Bobsleigh,,39
1930,Winter,India,Kimberly Holmes,Bobsleigh,,21
1930,Winter,Japan,Deanna Romero,Speed Skating,,28
1930,Winter,Japan,Kristin Perez,Figure Skating,,38
1930,Winter,USA,Jared Cunningham,Snowboarding,,22
1930,Winter,France,Stephen Shaw,Bobsleigh,Gold,24
1930,Winter,Japan,Kenneth Parker,Snowboarding,Gold,39
