Year,Type,Country,Athlete,Sport,Medal,Age
1981,Winter,South Korea,Meghan Wheeler,Ice Hockey,Silver,19
1981,Winter,USA,Juan Chen,Skiing,,21
1981,Winter,India,Justin Lane,Speed Skating,,27
1981,Winter,Italy,Carol Stevens,Ice Hockey,Gold,19
1981,Winter,UK,David Hill,Snowboarding,Silver,29
1981,Winter,UK,Christopher Luna,Biathlon,Bronze,36
1981,Winter,Canada,Dawn Johnson,Speed Skating,,40
1981,Winter,Germany,Samantha Robles,Skiing,,31
1981,Winter,South Africa,Joe Garcia,Snowboarding,Bronze,20
1981,Winter,UK,Ryan Gates,Curling,Silver,25
1981,Winter,South Africa,Lee Martin,Snowboarding,Gold,35
1981,Winter,UK,Lynn Savage,Biathlon,,33
1981,Winter,USA,Christopher Richards,Curling,Silver,28
1981,Winter,Canada,Samuel Johnson,Speed Skating,Bronze,36
1981,Winter,Italy,Amanda Taylor,Skiing,Bronze,20
1981,Winter,France,Terry Davis,Speed Skating,Silver,39
1981,Winter,China,Stephen Soto,Speed Skating,Silver,28
1981,Winter,Italy,Sandra Watkins,Curling,Gold,20
1981,Winter,France,Hannah Thompson,Curling,,26
1981,Winter,Australia,Cory Parker,Biathlon,Gold,24
1981,Winter,Japan,Amanda Jones,Figure Skating,Silver,26
1981,Winter,USA,John Peterson,Bobsleigh,Bronze,29
1981,Winter,Germany,Brandon Vazquez,Snowboarding,Bronze,37
1981,Winter,Russia,Sheila Patterson,Bobsleigh,Bronze,23
1981,Winter,Germany,Brittany Gordon,Skiing,Bronze,24
1981,Winter,China,Darlene Lara,Snowboarding,,40
1981,Winter,Germany,Christopher Kim,Speed Skating,Silver,18
1981,Winter,Japan,James Lewis,Bobsleigh,Bronze,35
1981,Winter,Italy,Theodore Garza,Biathlon,Gold,26
1981,Winter,South Africa,Sarah Burke,Snowboarding,,39
1981,Winter,China,John Brown,Figure Skating,Bronze,38
1981,Winter,South Africa,Craig Shah,Figure Skating,Silver,38
1981,Winter,UK,Sean Carr,Biathlon,,26
1981,Winter,China,Julie Patterson,Figure Skating,,20
1981,Winter,USA,Leslie Weber,Figure Skating,Silver,26
1981,Winter,USA,Stacy Harris,Curling,Gold,34
1981,Winter,Brazil,Jonathan Hopkins,Ice Hockey,Silver,25
1981,Winter,Australia,Julia Garrett,Skiing,,25
1981,Winter,South Africa,Andrea Jones MD,Ice Hockey,Gold,23
1981,Winter,India,John Walsh,Biathlon,,25
1981,Winter,Australia,Jason Powell,Snowboarding,Gold,40
1981,Winter,South Africa,John Gonzalez,Bobsleigh,Silver,35
1981,Winter,France,Nicole Garcia,Skiing,Bronze,37
1981,Winter,Italy,Sheila Berry,Snowboarding,Gold,21
1981,Winter,Canada,Jessica Valentine,Skiing,,21
1981,Winter,India,Courtney Cruz,Figure Skating,Bronze,24
1981,Winter,South Korea,Evan Combs,Ice Hockey,Bronze,20
1981,Winter,China,Joshua Erickson,Ice Hockey,Bronze,35
1981,Winter,Japan,Daniel Durham,Snowboarding,Bronze,35
