Year,Type,Country,Athlete,Sport,Medal,Age
1967,Summer,Brazil,Tony Cabrera,Basketball,Bronze,21
1967,Summer,Canada,Jason Flores,Weightlifting,Bronze,33
1967,Summer,Italy,Jessica Ortiz,Athletics,Gold,38
1967,Summer,Russia,Michael Jenkins,Swimming,,19
1967,Summer,South Korea,Ms. Stephanie Ramsey,Weightlifting,Bronze,35
1967,Summer,Germany,Michaela Zimmerman,Swimming,,24
1967,Summer,Australia,Sean Reynolds,Boxing,,28
1967,Summer,Italy,Tyler Simpson,Weightlifting,,27
1967,Summer,Australia,Stephanie Roach,Gymnastics,Bronze,38
1967,Summer,Australia,Katherine Valencia,Rowing,,38
1967,Summer,USA,Thomas Johnson,Weightlifting,,28
1967,Summer,Italy,Rebecca Key,Athletics,Bronze,22
1967,Summer,Brazil,Keith Orr,Soccer,Gold,37
1967,Summer,Russia,Madison Carter,Gymnastics,Gold,24
1967,Summer,Russia,Hannah Johnson,Boxing,Silver,19
1967,Summer,Italy,Megan Esparza,Basketball,Silver,22
1967,Summer,UK,Michael Smith,Boxing,Bronze,23
1967,Summer,UK,Leah Becker,Gymnastics,Silver,28
1967,Summer,South Africa,Tiffany Whitney,Soccer,Gold,37
1967,Summer,South Korea,Cameron Young,Basketball,Silver,23
1967,Summer,India,Timothy Shea,Weightlifting,Bronze,36
1967,Summer,Canada,Scott Webb,Rowing,,30
1967,Summer,India,Steven Davis,Gymnastics,Bronze,28
1967,Summer,Russia,Dale Page,Swimming,,38
1967,Summer,Italy,Charles Brandt,Weightlifting,Silver,33
1967,Summer,Italy,Clayton Davis,Cycling,Silver,25
1967,Summer,Australia,Laura Williams,Boxing,Gold,39
1967,Summer,Canada,Timothy Liu,Weightlifting,Gold,31
1967,Summer,USA,Matthew Edwards,Gymnastics,Bronze,39
1967,Summer,Brazil,Mary Pruitt,Soccer,Silver,33
1967,Summer,South Korea,Pamela Wong,Weightlifting,Silver,38
1967,Summer,UK,Tracy Davis,Tennis,Bronze,39
1967,Summer,France,Emily Mills,Tennis,Silver,20
1967,Summer,China,Cody Wise,Boxing,Silver,23
1967,Summer,Japan,Andrew Davis,Athletics,,33
1967,Summer,Brazil,Amanda Richards,Swimming,,24
1967,Summer,Italy,Christopher Dennis Jr.,Athletics,Silver,26
1967,Summer,UK,Joshua Stephens,Weightlifting,,31
1967,Summer,Russia,Jeremy Jones,Athletics,Bronze,26
1967,Summer,South Africa,Robert Hughes,Athletics,Silver,24
1967,Summer,Japan,Meagan Osborne,Basketball,Bronze,35
1967,Summer,Germany,Derek Santos,Cycling,Bronze,19
1967,Summer,South Africa,Dawn Burton,Boxing,Bronze,19
1967,Summer,Canada,Cheryl Sellers,Cycling,Silver,31
1967,Summer,Germany,Jason Martinez,Soccer,Bronze,37
1967,Summer,UK,John Foster,Boxing,Gold,37
1967,Summer,India,Pamela James,Boxing,,21
1967,Summer,South Africa,Amanda Jones,Rowing,Gold,29
1967,Summer,China,Laura Black,Gymnastics,Gold,31
1967,Summer,China,Karen Gay,Weightlifting,Gold,24
1967,Summer,Italy,Gregory Cantu,Soccer,,23
1967,Summer,Japan,Robin Kent,Rowing,Gold,30
1967,Summer,China,April Marsh,Rowing,Silver,28
1967,Summer,India,Jordan Hobbs,Swimming,Silver,21
1967,Summer,Russia,Danny Yang,Boxing,Silver,29
1967,Summer,Canada,Brandon George,Swimming,Bronze,33
1967,Summer,Russia,Andrew Randall,Rowing,,21
1967,Summer,China,Elizabeth Evans,Cycling,Silver,18
1967,Summer,Brazil,Denise Hale,Weightlifting,Bronze,38
1967,Summer,South Africa,Tonya Alvarez,Swimming,Bronze,27
1967,Summer,France,Joseph Moore,Cycling,Silver,20
1967,Summer,South Korea,Alex Allen,Tennis,Silver,29
1967,Summer,Japan,Cody Freeman,Gymnastics,Bronze,22
1967,Summer,France,Catherine Morales,Cycling,Bronze,30
1967,Summer,China,William Durham,Swimming,,19
1967,Summer,Germany,Jacob Andrade,Tennis,Silver,40
1967,Summer,Russia,Eddie Allison,Soccer,Gold,27
1967,Summer,Brazil,Taylor Russell,Swimming,Silver,25
1967,Summer,Germany,Alexa Alexander,Athletics,Bronze,36
1967,Summer,Brazil,Christian Smith,Boxing,Bronze,25
1967,Summer,USA,Carl Hill PhD,Athletics,Silver,37
1967,Summer,South Korea,Antonio Davis,Rowing,Gold,40
1967,Summer,South Korea,Debbie Wright,Athletics,Silver,18
1967,Summer,UK,Joseph Soto,Rowing,Gold,38
1967,Summer,South Korea,Cheyenne Burns,Swimming,,24
1967,Summer,UK,Charles King,Boxing,,34
1967,Summer,France,Matthew Ortega,Cycling,,27
1967,Summer,Brazil,Jose Scott,Boxing,,25
1967,Summer,Japan,Jose Short,Soccer,Bronze,35
