Year,Type,Country,Athlete,Sport,Medal,Age
1961,Summer,South Africa,Kevin Davies,Boxing,Gold,32
1961,Summer,Canada,Ann Wallace,Swimming,Bronze,20
1961,Summer,Russia,Sherry Craig,Basketball,Bronze,37
1961,Summer,Japan,Autumn Navarro,Boxing,Gold,20
1961,Summer,Canada,Karen Harris,Tennis,Gold,18
1961,Summer,France,Tiffany Thomas,Basketball,,30
1961,Summer,UK,Michele Aguirre,Basketball,Silver,28
1961,Summer,South Korea,Gregory Webb,Athletics,Gold,18
1961,Summer,South Korea,Teresa Smith,Soccer,Silver,21
1961,Summer,South Africa,Stephen Torres,Weightlifting,Bronze,19
1961,Summer,Italy,Carrie Velazquez,Rowing,,22
1961,Summer,South Korea,Mr. Brian Carey,Gymnastics,Bronze,18
1961,Summer,Australia,Emily Thomas,Boxing,Bronze,39
1961,Summer,Russia,Tara Archer,Rowing,Bronze,31
1961,Summer,UK,Joseph Adams,Basketball,,20
1961,Summer,Germany,Wanda Bennett,Rowing,,36
1961,Summer,China,Sean Rogers,Tennis,,30
1961,Summer,France,Christopher Rodriguez,Cycling,Silver,39
1961,Summer,France,William Bailey,Rowing,Silver,36
1961,Summer,Brazil,Gary Davis,Soccer,Gold,26
1961,Summer,India,Mark Lawson,Athletics,,29
1961,Summer,Australia,Jessica Vargas,Weightlifting,Bronze,20
1961,Summer,Italy,Joshua Ortega,Soccer,,30
1961,Summer,India,Ryan Flowers,Basketball,Silver,27
1961,Summer,Germany,Alexandra Thompson,Soccer,Gold,24
1961,Summer,China,James Mitchell,Tennis,,18
1961,Summer,Brazil,Stephanie Guzman,Gymnastics,Bronze,28
1961,Summer,Australia,Michael Taylor,Swimming,,32
1961,Summer,France,David Jordan,Cycling,Gold,29
1961,Summer,India,Kimberly Sims,Gymnastics,Silver,25
1961,Summer,India,Dr. Jennifer Cummings DDS,Cycling,Gold,35
1961,Summer,USA,Cynthia Scott,Rowing,Bronze,19
1961,Summer,India,Sandra Meyers,Gymnastics,Gold,19
1961,Summer,USA,Alexis Ellis,Tennis,,38
1961,Summer,Brazil,Bryan Hill,Basketball,Silver,20
1961,Summer,China,Angela Gill,Rowing,Bronze,26
1961,Summer,Australia,Amy Gould,Gymnastics,Silver,28
1961,Summer,USA,Abigail French,Gymnastics,,26
1961,Summer,USA,Nicole Williams,Swimming,Silver,22
1961,Summer,India,Mr. Nathan Knapp V,Tennis,Silver,23
1961,Summer,Germany,Diane Wilson,Cycling,,30
1961,Summer,France,Jeffrey Adams,Cycling,Silver,32
1961,Summer,Australia,Jacob Wagner,Weightlifting,,27
1961,Summer,Australia,Nicole Thomas,Swimming,Gold,33
1961,Summer,South Africa,Sandra Fritz,Athletics,,38
1961,Summer,Germany,Monica Douglas,Tennis,Silver,36
1961,Summer,Russia,Katherine Cruz,Basketball,,20
1961,Summer,Brazil,Tammy Jones,Cycling,Gold,31
1961,Summer,France,Juan Meyers,Soccer,,19
1961,Summer,France,Shelia Mason,Basketball,,35
1961,Summer,France,Michael Rodriguez,Cycling,Gold,39
1961,Summer,Italy,Kara Carney,Weightlifting,,35
1961,Summer,India,April Ramirez,Weightlifting,Silver,20
1961,Summer,Italy,Cameron Smith,Weightlifting,,29
1961,Summer,France,Matthew Thompson,Tennis,Bronze,31
1961,Summer,Germany,Daniel Castillo,Rowing,,21
1961,Summer,Germany,Richard Lee,Gymnastics,Bronze,22
1961,Summer,South Korea,Richard Lewis,Basketball,,33
1961,Summer,UK,Joshua Rivas,Soccer,Gold,39
1961,Summer,Brazil,Joanna White,Soccer,,19
1961,Summer,Brazil,Melissa Smith,Rowing,Bronze,33
1961,Summer,Australia,Leslie Warren,Weightlifting,Gold,21
1961,Summer,Russia,Deborah Bird,Soccer,,18
1961,Summer,Australia,Brittany Zimmerman,Tennis,Silver,36
1961,Summer,South Korea,Chad Gordon,Boxing,,18
1961,Summer,India,Shelly Jordan MD,Rowing,Silver,19
1961,Summer,France,Denise Nicholson,Rowing,Gold,32
1961,Summer,Germany,Jennifer Harrison,Boxing,,22
1961,Summer,Japan,Richard Morgan,Soccer,Silver,25
1961,Summer,India,Julie Williams DDS,Swimming,,35
1961,Summer,South Africa,Karen Boyd,Boxing,Silver,24
1961,Summer,South Korea,Dale Hill,Boxing,,40
1961,Summer,Italy,Fred Rivera,Tennis,Bronze,36
1961,Summer,Germany,Jared Cantu,Soccer,,23
1961,Summer,Italy,Bill Reilly,Gymnastics,Gold,40
1961,Summer,India,Wendy Powell,Gymnastics,,29
1961,Summer,China,Justin Ryan,Swimming,Silver,40
1961,Summer,China,Joseph Buchanan,Weightlifting,Bronze,35
1961,Summer,South Africa,Tina Wright,Tennis,Silver,37
1961,Summer,Germany,Christopher Lopez,Swimming,Silver,31
1961,Summer,Canada,Margaret Nelson,Soccer,Silver,37
1961,Summer,South Korea,Emily Acevedo,Swimming,Gold,18
1961,Summer,Brazil,Tracy Hess,Rowing,Bronze,29
1961,Summer,China,Jessica Moody,Basketball,Silver,40
1961,Summer,India,Rebecca Conley,Swimming,Gold,27
1961,Summer,Germany,Katherine Martinez MD,Boxing,,35
1961,Summer,Brazil,Melissa Mcintosh,Weightlifting,,28
1961,Summer,Brazil,Pamela Dodson,Athletics,Bronze,37
1961,Summer,France,Travis Rose,Basketball,Silver,18
1961,Summer,Canada,Leah Potter,Gymnastics,Silver,21
1961,Summer,India,Brianna Jones,Soccer,Silver,27
1961,Summer,China,Kristie Sanchez,Athletics,Silver,36
1961,Summer,Canada,Charles Moore,Boxing,Bronze,31
1961,Summer,France,Nicole Clark,Basketball,,33
1961,Summer,Brazil,Charles Velez,Basketball,Bronze,22
1961,Summer,India,Ian Martinez,Cycling,Bronze,38
1961,Summer,UK,Patricia Edwards,Tennis,Gold,36
1961,Summer,Russia,Jennifer Berry,Soccer,Bronze,38
1961,Summer,Canada,Dustin Cohen,Tennis,,38
1961,Summer,China,David Barker II,Swimming,Bronze,27
1961,Summer,USA,Shelby Hamilton,Weightlifting,Gold,22
1961,Summer,UK,Victoria Silva,Weightlifting,Silver,28
1961,Summer,Australia,Alejandro Adams,Rowing,Bronze,19
1961,Summer,Russia,Samantha Harper,Weightlifting,Gold,25
1961,Summer,Canada,Mandy Porter,Cycling,,30
1961,Summer,South Africa,Harry Williams,Soccer,Silver,26
1961,Summer,South Korea,Brenda Johns,Gymnastics,Gold,21
1961,Summer,UK,Ryan Johnson,Weightlifting,Bronze,18
1961,Summer,Brazil,Judy Ingram,Basketball,Gold,25
1961,Summer,Australia,Virginia Curry,Athletics,,19
1961,Summer,Australia,Michael Parsons,Boxing,Gold,28
1961,Summer,France,Adam Bell Jr.,Gymnastics,Gold,38
1961,Summer,UK,David Burke,Soccer,Silver,31
1961,Summer,India,Heidi Thomas,Rowing,Gold,20
1961,Summer,South Africa,Dr. Erica Mcdaniel MD,Boxing,Bronze,35
1961,Summer,South Korea,Kevin Russell,Tennis,Silver,31
1961,Summer,Russia,Jeffery Gillespie,Soccer,Gold,20
1961,Summer,India,James Williams,Gymnastics,Gold,20
1961,Summer,UK,Cassandra Elliott,Soccer,Bronze,26
1961,Summer,Brazil,Michelle Ramsey,Gymnastics,,38
1961,Summer,Italy,Kyle Salas,Weightlifting,,18
1961,Summer,Germany,Amanda Norris,Swimming,,25
1961,Summer,South Africa,Priscilla Morton,Cycling,Silver,36
1961,Summer,India,Carrie Bauer,Weightlifting,Bronze,25
1961,Summer,France,Billy Gomez,Weightlifting,Gold,30
1961,Summer,Japan,Linda Melton,Rowing,Bronze,20
1961,Summer,South Korea,Matthew Warren,Tennis,Bronze,33
1961,Summer,South Korea,Jerome Nelson,Swimming,Gold,34
1961,Summer,South Korea,Amy Ray,Swimming,Bronze,20
1961,Summer,Germany,Mr. Anthony Guerrero,Weightlifting,Bronze,31
1961,Summer,Canada,James White,Gymnastics,Silver,24
1961,Summer,Australia,Erin Griffin,Swimming,,31
1961,Summer,UK,Kenneth Buck,Soccer,Silver,29
1961,Summer,Russia,Jessica Lloyd,Boxing,Bronze,20
1961,Summer,Italy,Roger Scott,Gymnastics,Bronze,33
1961,Summer,Australia,Cheryl Mcclure,Basketball,,34
1961,Summer,USA,Daniel Mcbride,Soccer,,23
1961,Summer,India,Monique Barrett,Soccer,Gold,35
1961,Summer,Australia,Amy Lane,Tennis,Gold,36
1961,Summer,USA,Walter Chapman,Cycling,Bronze,35
