Year,Type,Country,Athlete,Sport,Medal,Age
1901,Winter,Canada,Christopher Vega,Bobsleigh,Bronze,39
1901,Winter,Russia,Lisa Stewart,Bobsleigh,Bronze,30
1901,Winter,France,Jessica Cain,Speed Skating,Gold,27
1901,Winter,South Korea,Jenna Alvarez PhD,Curling,,36
1901,Winter,Japan,Derrick Morgan,Ice Hockey,Silver,37
1901,Winter,China,Lisa Evans DDS,Curling,Silver,36
1901,Winter,Russia,Erik Snyder,Skiing,Gold,18
1901,Winter,Germany,Erin Robinson,Ice Hockey,,34
1901,Winter,Canada,Ethan Douglas,Bobsleigh,,37
1901,Winter,Russia,Carol Powell,Speed Skating,Gold,19
1901,Winter,Australia,Matthew Barnes,Curling,Silver,25
1901,Winter,USA,Wendy Clark,Speed Skating,Silver,21
1901,Winter,South Africa,Kelly Robbins,Biathlon,Gold,34
1901,Winter,USA,Gabriela Keller,Biathlon,Silver,25
1901,Winter,Canada,Karen Brown,Bobsleigh,Silver,20
1901,Winter,South Africa,Troy Potter,Figure Skating,Gold,22
1901,Winter,Germany,Nicole Contreras,Bobsleigh,Silver,38
1901,Winter,UK,Travis Malone,Skiing,,35
1901,Winter,Russia,Kristina Preston,Skiing,,38
1901,Winter,South Africa,Kevin Mcdonald,Ice Hockey,Gold,19
1901,Winter,France,Alex Banks,Bobsleigh,Bronze,20
1901,Winter,Russia,Colton Silva,Snowboarding,Gold,26
1901,Winter,China,Christina Turner,Speed Skating,,29
1901,Winter,UK,Amber Thompson,Ice Hockey,Bronze,22
1901,Winter,China,Linda Harris,Figure Skating,Gold,37
1901,Winter,UK,Franklin Smith,Biathlon,Gold,31
1901,Winter,Canada,Tiffany Wagner,Figure Skating,Silver,24
1901,Winter,South Korea,Casey Thomas,Curling,,29
1901,Winter,Russia,Chad Vasquez,Curling,,29
1901,Winter,Russia,Christopher Beltran,Biathlon,Silver,33
1901,Winter,Russia,Tony Frost,Bobsleigh,,24
1901,Winter,India,Sarah Davis,Ice Hockey,Bronze,34
1901,Winter,Japan,Brad Petersen,Figure Skating,Silver,20
1901,Winter,USA,Kimberly Lee,Biathlon,Gold,25
1901,Winter,France,Parker Watson,Bobsleigh,Silver,31
1901,Winter,Russia,Jason Hill,Biathlon,Gold,21
1901,Winter,South Africa,Thomas Rose,Figure Skating,Silver,25
1901,Winter,China,William Gutierrez,Bobsleigh,,18
1901,Winter,Australia,Shawn Reynolds,Ice Hockey,Gold,25
1901,Winter,Brazil,Matthew Cruz,Snowboarding,,31
1901,Winter,Italy,Gary Anderson,Bobsleigh,Silver,34
1901,Winter,Germany,Jacqueline Hunt,Snowboarding,Silver,30
1901,Winter,Germany,David Hess,Figure Skating,,31
1901,Winter,Italy,Caleb Fitzgerald,Bobsleigh,Gold,22
1901,Winter,USA,Samuel Garcia,Biathlon,Bronze,34
1901,Winter,Brazil,Stephen Sexton,Speed Skating,,27
1901,Winter,Brazil,Crystal Munoz,Skiing,Gold,36
1901,Winter,China,Julie Stone,Biathlon,Silver,28
1901,Winter,Brazil,Jennifer Wright,Ice Hockey,Bronze,22
1901,Winter,South Africa,William Berger,Figure Skating,,19
1901,Winter,France,Jeffrey Ross,Figure Skating,Gold,20
1901,Winter,Italy,Kimberly Hawkins,Snowboarding,Bronze,19
1901,Winter,South Africa,Lisa Pearson,Bobsleigh,Gold,27
1901,Winter,Brazil,John Porter,Skiing,,39
1901,Winter,South Africa,Andrew Walsh,Biathlon,,31
1901,Winter,China,Matthew Smith,Speed Skating,,21
1901,Winter,France,Ashley Barr,Curling,Bronze,27
1901,Winter,India,Erin Harper,Bobsleigh,Silver,19
1901,Winter,South Africa,Phillip Walker,Ice Hockey,Gold,40
1901,Winter,Germany,Brian Blankenship,Speed Skating,,19
1901,Winter,South Africa,Adam Wallace,Bobsleigh,Gold,30
1901,Winter,China,Mark Hurst,Skiing,Bronze,24
1901,Winter,Russia,Jason Ware,Snowboarding,Silver,40
1901,Winter,India,Molly Flowers,Figure Skating,,34
1901,Winter,USA,Gina Sanders,Biathlon,Bronze,35
1901,Winter,Australia,Robert English,Snowboarding,Bronze,22
1901,Winter,South Korea,David Perez,Ice Hockey,Bronze,30
1901,Winter,China,Kevin Gonzales,Bobsleigh,Bronze,22
1901,Winter,India,Tracey Martin,Biathlon,Gold,26
1901,Winter,Germany,Tyler Johnson,Snowboarding,Silver,27
1901,Winter,France,Manuel Allen,Biathlon,Silver,20
1901,Winter,South Africa,Robert Luna,Speed Skating,,20
1901,Winter,Russia,Katelyn Munoz,Curling,Bronze,26
1901,Winter,Japan,Elizabeth Hanson,Biathlon,Bronze,26
1901,Winter,Australia,Sharon Rose,Ice Hockey,Silver,37
1901,Winter,USA,Andrew Barron,Speed Skating,Gold,34
1901,Winter,France,John Perez,Skiing,,27
1901,Winter,UK,Krystal Gutierrez,Skiing,Bronze,21
1901,Winter,Australia,Mary Mclaughlin,Snowboarding,Bronze,18
1901,Winter,Canada,Gavin Jones,Snowboarding,,34
1901,Winter,India,John Pennington,Snowboarding,,35
1901,Winter,Germany,Keith Davis,Skiing,,39
1901,Winter,Australia,Jose Edwards,Figure Skating,Silver,37
1901,Winter,UK,Erica Brady,Curling,Bronze,29
1901,Winter,France,Melanie Little,Figure Skating,Gold,20
1901,Winter,Brazil,Catherine Mann,Biathlon,Bronze,21
1901,Winter,South Africa,Erik Lucas Jr.,Curling,Bronze,21
1901,Winter,China,Alyssa Nelson,Snowboarding,Bronze,37
1901,Winter,UK,Justin White,Snowboarding,,24
1901,Winter,Italy,Mrs. Monica Quinn,Skiing,Bronze,21
1901,Winter,USA,Patricia Rivers,Figure Skating,Bronze,19
1901,Winter,Japan,Matthew Douglas,Snowboarding,Bronze,18
1901,Winter,Russia,David Hebert,Speed Skating,Gold,21
1901,Winter,South Africa,Jane Green,Biathlon,Gold,26
1901,Winter,China,Debra Chang,Skiing,Gold,34
1901,Winter,Brazil,Lindsey Palmer,Skiing,,38
1901,Winter,South Africa,Jeremy Gonzalez,Snowboarding,Bronze,23
1901,Winter,South Korea,Donna Villanueva,Speed Skating,Gold,22
1901,Winter,USA,Gail Bush,Skiing,Bronze,19
1901,Winter,Canada,Jean Mueller,Curling,Gold,36
1901,Winter,Japan,Melissa Moses,Curling,Gold,29
1901,Winter,India,Aaron Rose,Curling,,37
1901,Winter,Canada,Brittany Turner,Ice Hockey,Gold,22
1901,Winter,South Korea,James Meyer,Figure Skating,,35
1901,Winter,Italy,Alexandra Shaw,Skiing,Silver,39
