Year,Type,Country,Athlete,Sport,Medal,Age
2020,Summer,Japan,Anna Shaw,Weightlifting,Silver,22
2020,Summer,Australia,Kristi Reeves,Swimming,Bronze,21
2020,Summer,Australia,Joseph Morton,Tennis,Silver,38
2020,Summer,Italy,Christine Escobar,Weightlifting,Silver,32
2020,Summer,South Korea,Jocelyn Haynes,Basketball,Gold,21
2020,Summer,Brazil,Jeremiah Daniel,Soccer,Bronze,30
2020,Summer,Italy,Ashley Walker,Athletics,Silver,26
2020,Summer,USA,Cheryl Peterson,Tennis,,23
2020,Summer,India,Brandon Thomas,Gymnastics,Gold,29
2020,Summer,Australia,Haley Moss,Cycling,Silver,18
2020,Summer,South Korea,Edward Lee,Basketball,Silver,26
2020,Summer,Canada,Rebecca Smith,Soccer,Silver,27
2020,Summer,USA,Michael Cobb,Gymnastics,Bronze,31
2020,Summer,France,Ms. Hannah York,Athletics,Silver,19
2020,Summer,USA,Andre Mccullough,Soccer,Bronze,36
2020,Summer,China,Kristine Nguyen,Boxing,Silver,27
2020,Summer,South Korea,Rebecca Rice,Tennis,Gold,32
2020,Summer,China,Lauren Moore,Boxing,Gold,23
2020,Summer,South Korea,Brett Davis,Basketball,Bronze,20
2020,Summer,France,Jeffrey Cook,Tennis,Gold,39
2020,Summer,Germany,Richard Young,Basketball,Gold,25
2020,Summer,USA,Ryan Alexander,Rowing,,21
2020,Summer,Australia,Zachary Jones,Swimming,Bronze,30
2020,Summer,USA,Jonathan Wagner,Basketball,Bronze,32
2020,Summer,Canada,Kevin Olson,Basketball,Bronze,36
2020,Summer,Germany,Lisa Thompson,Basketball,Gold,25
2020,Summer,China,Deborah Cunningham,Athletics,,20
2020,Summer,Japan,Mr. George Cardenas,Tennis,Gold,22
2020,Summer,Germany,Marcus Hubbard,Tennis,,21
2020,Summer,Brazil,Robert Anderson,Soccer,Gold,30
2020,Summer,Brazil,Angela Munoz,Basketball,Bronze,35
2020,Summer,Italy,Sabrina Smith,Tennis,Bronze,36
2020,Summer,South Korea,Susan Brooks,Weightlifting,Silver,33
2020,Summer,Brazil,William Nichols,Rowing,Gold,39
2020,Summer,South Africa,Lisa Summers,Gymnastics,Gold,33
2020,Summer,UK,Andrea Charles,Swimming,Bronze,28
2020,Summer,UK,Sarah Carey,Gymnastics,Silver,21
2020,Summer,Japan,Chelsea Davis,Rowing,Silver,40
2020,Summer,Brazil,Kathryn White,Cycling,Bronze,33
2020,Summer,Canada,Nicholas Gaines,Rowing,Gold,36
2020,Summer,China,Brooke Mosley,Tennis,,23
2020,Summer,Brazil,Todd Flores,Basketball,,20
2020,Summer,China,William Ross,Soccer,Bronze,33
2020,Summer,Brazil,Michele Maddox,Soccer,Gold,31
2020,Summer,India,Michael Parks,Swimming,Gold,25
2020,Summer,Germany,Lindsay Gill,Athletics,Silver,21
2020,Summer,Brazil,Debra Williams,Swimming,Bronze,28
2020,Summer,Canada,Taylor Sandoval,Weightlifting,Bronze,37
2020,Summer,South Africa,Frank Daugherty,Cycling,Gold,32
2020,Summer,Brazil,Robert Smith,Gymnastics,,26
2020,Summer,Italy,Susan Manning,Rowing,,35
2020,Summer,Russia,Sarah Sanders,Swimming,,35
2020,Summer,France,Tyler Little,Swimming,,24
2020,Summer,Japan,Alexander Rhodes,Athletics,Bronze,19
2020,Summer,Canada,Craig Smith,Gymnastics,Bronze,19
2020,Summer,USA,Stephanie Sherman,Soccer,,24
2020,Summer,South Korea,Andrew Murray MD,Cycling,Silver,31
2020,Summer,Brazil,Angel Cantrell,Weightlifting,Bronze,18
2020,Summer,France,Michael Nguyen,Swimming,Bronze,38
2020,Summer,South Korea,Michelle Lang,Swimming,Bronze,28
2020,Summer,India,Amanda Riley,Weightlifting,Bronze,34
2020,Summer,China,Mark Davis,Cycling,Bronze,33
2020,Summer,Russia,Felicia Medina,Basketball,Silver,36
2020,Summer,China,Matthew Johnson,Rowing,,21
2020,Summer,Brazil,Sean White,Boxing,,19
2020,Summer,China,Michael Patel,Cycling,Silver,30
2020,Summer,Brazil,Lisa Smith,Gymnastics,Bronze,19
2020,Summer,South Korea,Joanna Moore,Soccer,Bronze,23
2020,Summer,South Korea,Jordan Anthony,Cycling,Silver,37
2020,Summer,Brazil,Kelly Johnson,Rowing,Bronze,35
2020,Summer,India,William Gonzalez,Boxing,,33
2020,Summer,Brazil,Dr. Nancy Strong,Cycling,Bronze,34
2020,Summer,Italy,Richard Johnson,Tennis,Silver,23
2020,Summer,France,James Boyle,Basketball,Silver,32
2020,Summer,Russia,Maria Contreras,Swimming,Bronze,21
2020,Summer,South Africa,Michael Flores,Swimming,Bronze,34
2020,Summer,China,Brandy Taylor,Rowing,Silver,19
2020,Summer,Brazil,Shelley Vazquez,Athletics,,26
2020,Summer,Italy,Kevin Serrano,Gymnastics,Silver,21
2020,Summer,Canada,Patrick Bradshaw,Boxing,Bronze,24
2020,Summer,Canada,John Rodriguez MD,Soccer,,24
2020,Summer,India,Janet Ward,Athletics,Bronze,28
2020,Summer,USA,Eric Perry,Cycling,,36
2020,Summer,India,Michelle Burns,Rowing,Silver,23
2020,Summer,Germany,Jared Gillespie,Soccer,,35
2020,Summer,Brazil,Rachel Haney,Cycling,,37
2020,Summer,India,Ms. Sandra Zimmerman MD,Boxing,Gold,22
2020,Summer,South Africa,Taylor Lin,Weightlifting,Gold,25
2020,Summer,Canada,Jennifer Craig,Boxing,Gold,34
2020,Summer,Canada,Joshua Blair,Basketball,,40
2020,Summer,Japan,Megan Tate,Boxing,Silver,24
2020,Summer,Canada,Larry Chen,Rowing,Gold,38
2020,Summer,UK,Kerry Donovan,Gymnastics,Silver,33
2020,Summer,China,Andrew Harper,Rowing,Silver,40
2020,Summer,Australia,Kristopher Livingston,Weightlifting,Gold,28
2020,Summer,South Africa,Adam Rice,Soccer,,25
2020,Summer,Brazil,Thomas Wilson,Weightlifting,Silver,40
2020,Summer,Australia,Trevor Moody,Weightlifting,Gold,20
2020,Summer,India,Tracy Burns,Basketball,Bronze,26
2020,Summer,Canada,Dana Chavez,Rowing,Gold,31
2020,Summer,Italy,Angel Montoya,Rowing,Bronze,19
2020,Summer,Australia,William Nicholson,Swimming,Gold,36
2020,Summer,South Korea,Richard Callahan,Cycling,Silver,35
2020,Summer,France,Sara Strickland,Tennis,Silver,33
2020,Summer,India,Jill Duffy,Basketball,,20
2020,Summer,South Korea,Brooke Freeman,Boxing,Gold,25
2020,Summer,USA,Darlene King,Rowing,,24
2020,Summer,Brazil,Andrea Adams,Rowing,Gold,26
2020,Summer,Russia,Phillip Washington,Rowing,Gold,38
2020,Summer,Japan,Maria Khan,Basketball,Silver,34
2020,Summer,UK,Diane Taylor,Tennis,Gold,24
2020,Summer,USA,Amy Becker,Cycling,Gold,35
2020,Summer,China,Brandon Turner,Soccer,Bronze,25
2020,Summer,UK,Veronica Le,Swimming,Bronze,25
2020,Summer,Australia,Zachary Peterson,Cycling,,32
2020,Summer,China,Andrew Martinez,Weightlifting,,20
2020,Summer,Germany,Kathryn Walters,Swimming,Silver,29
2020,Summer,Canada,Gabriel Smith,Cycling,,38
2020,Summer,South Africa,Jason Gallegos,Soccer,Bronze,19
2020,Summer,South Korea,Joseph Beck,Swimming,Gold,40
2020,Summer,India,Martin Chapman,Basketball,Gold,22
2020,Summer,UK,Jonathan Liu,Boxing,Gold,37
2020,Summer,South Korea,Rachel Franklin,Soccer,,29
2020,Summer,China,Katie Leonard,Cycling,Bronze,38
2020,Summer,China,Sharon Harris,Athletics,Gold,24
2020,Summer,Australia,Michele Hudson,Cycling,,36
2020,Summer,France,Valerie Holden,Athletics,,36
2020,Summer,South Korea,Juan Thompson,Basketball,,30
2020,Summer,Italy,Emily Bradshaw,Soccer,,33
2020,Summer,South Africa,Travis Lambert,Tennis,Gold,37
2020,Summer,UK,Linda Perry,Athletics,,39
2020,Summer,Japan,Ronald Porter,Athletics,Silver,40
2020,Summer,South Korea,Jennifer Gray,Swimming,Silver,19
2020,Summer,South Korea,Christopher Mccoy,Boxing,Bronze,40
2020,Summer,UK,Kevin Harris,Tennis,,18
