Year,Type,Country,Athlete,Sport,Medal,Age
1940,Winter,Japan,Douglas Fernandez,Skiing,,29
1940,Winter,UK,Martin Martin,Speed Skating,Gold,31
1940,Winter,Russia,Kristin Walker,Skiing,Silver,23
1940,Winter,Japan,Logan Strong,Ice Hockey,Silver,26
1940,Winter,Russia,Zoe Gray,Ice Hockey,Bronze,20
1940,Winter,Germany,Catherine Barton,Figure Skating,Bronze,26
1940,Winter,UK,Gina Hood MD,Curling,Silver,36
1940,Winter,China,Amy Arellano,Bobsleigh,Gold,21
1940,Winter,USA,William Green,Snowboarding,Silver,25
1940,Winter,Italy,Bridget West,Speed Skating,Silver,27
1940,Winter,South Korea,Amanda Singh,Biathlon,Gold,31
1940,Winter,Japan,Michael Gutierrez,Bobsleigh,Silver,23
1940,Winter,Canada,Samuel Hardy,Snowboarding,,27
1940,Winter,Germany,John Carney,Snowboarding,Silver,36
1940,Winter,Japan,Brittney Wagner,Bobsleigh,Silver,29
1940,Winter,China,Jeffrey Black,Snowboarding,Gold,18
1940,Winter,Russia,Carly Perez,Figure Skating,,34
1940,Winter,Italy,Robert Freeman,Snowboarding,Silver,23
1940,Winter,China,Daniel Turner,Skiing,Silver,28
1940,Winter,Japan,John Gutierrez,Bobsleigh,Gold,27
1940,Winter,Italy,Jeremy Thomas,Biathlon,Bronze,37
1940,Winter,USA,Sheryl Stewart,Curling,Silver,34
1940,Winter,Canada,Patricia Gilmore,Skiing,Silver,28
1940,Winter,China,Heidi Buck,Biathlon,Silver,18
1940,Winter,Canada,Jeffrey Henderson,Ice Hockey,Bronze,39
1940,Winter,India,Shannon Trevino,Skiing,Silver,19
1940,Winter,Japan,Corey Barnes,Curling,Silver,32
1940,Winter,UK,Adrian Martin,Snowboarding,Bronze,31
1940,Winter,China,Nicole Thompson,Bobsleigh,Bronze,39
1940,Winter,India,Jonathan Kirk,Snowboarding,Silver,36
1940,Winter,South Korea,Marc Lewis,Bobsleigh,,32
1940,Winter,Australia,Donald Phelps,Curling,Gold,35
1940,Winter,Brazil,Anthony Johnson,Snowboarding,Gold,34
1940,Winter,Russia,Brian Webster,Speed Skating,,21
1940,Winter,Italy,Dennis Stewart,Bobsleigh,Bronze,27
1940,Winter,Canada,Nancy Griffin,Figure Skating,,25
1940,Winter,Italy,Dylan Bush,Bobsleigh,Gold,37
1940,Winter,France,Kristen Davis,Ice Hockey,,30
1940,Winter,South Africa,Jose Jennings,Skiing,Gold,24
1940,Winter,UK,Katherine Hernandez,Ice Hockey,Bronze,24
1940,Winter,Japan,Michael Holloway,Snowboarding,Gold,30
1940,Winter,India,Connor Davis,Speed Skating,Gold,22
1940,Winter,South Korea,Edward Ryan,Bobsleigh,Gold,27
1940,Winter,Australia,Reginald Irwin,Snowboarding,,21
1940,Winter,Brazil,Bradley Blackburn,Speed Skating,Bronze,34
1940,Winter,UK,Donald Miller,Figure Skating,Bronze,34
1940,Winter,France,Matthew Pena,Snowboarding,Bronze,37
1940,Winter,India,Gary Andrews,Bobsleigh,Silver,19
1940,Winter,India,Kristin Mclean,Biathlon,Gold,20
1940,Winter,China,Jerry Rodriguez,Figure Skating,,18
1940,Winter,South Korea,Anthony Brown,Speed Skating,Silver,28
1940,Winter,Russia,Melissa Keith,Bobsleigh,,28
1940,Winter,Italy,Jessica Thompson,Figure Skating,Silver,36
1940,Winter,Brazil,Todd Costa,Curling,Bronze,34
1940,Winter,Brazil,Brandon Clark,Bobsleigh,Bronze,31
1940,Winter,Australia,William Munoz,Ice Hockey,Bronze,19
1940,Winter,India,Gerald Wheeler,Bobsleigh,Gold,22
1940,Winter,Germany,Daniel Ross,Ice Hockey,,22
1940,Winter,Australia,Christine Parker,Bobsleigh,,24
1940,Winter,Brazil,Richard Santiago,Snowboarding,,28
1940,Winter,Russia,Jennifer Turner,Snowboarding,Gold,35
1940,Winter,India,Michael Medina,Curling,Silver,33
