Year,Type,Country,Athlete,Sport,Medal,Age
1933,Winter,France,Luis Mitchell,Skiing,Bronze,28
1933,Winter,USA,Robert Knight,Figure Skating,Bronze,19
1933,Winter,Germany,Brenda Henderson,Bobsleigh,Bronze,20
1933,Winter,Germany,Charles Gutierrez,Ice Hockey,,29
1933,Winter,South Korea,Samantha Kline,Ice Hockey,,26
1933,Winter,South Africa,Becky Reyes,Bobsleigh,Gold,31
1933,Winter,India,Diana Webb,Speed Skating,Bronze,30
1933,Winter,Australia,Alexander Carter,Bobsleigh,Gold,37
1933,Winter,France,Caleb Crawford,Curling,,25
1933,Winter,South Africa,Katherine Johnson,Figure Skating,Bronze,20
1933,Winter,UK,Ricky Fox,Ice Hockey,,26
1933,Winter,South Korea,Angela Johnson,Snowboarding,,29
1933,Winter,South Korea,Sally Collins,Figure Skating,Silver,25
1933,Winter,Italy,Amanda Rowe,Skiing,Gold,25
1933,Winter,South Africa,Alexa Beck,Curling,Silver,31
1933,Winter,Italy,Heather Morgan,Biathlon,Gold,38
1933,Winter,Japan,Bryan Miller,Speed Skating,Bronze,19
1933,Winter,Germany,Elizabeth Hill,Snowboarding,Silver,38
1933,Winter,South Africa,Kelsey Williams,Figure Skating,Gold,37
1933,Winter,Japan,Rhonda Odonnell,Curling,,35
1933,Winter,South Korea,Michael Nichols,Snowboarding,Bronze,38
1933,Winter,China,Rebekah Rangel,Curling,Gold,27
1933,Winter,Canada,Elizabeth Orr,Bobsleigh,Silver,26
1933,Winter,UK,Joy Brown,Biathlon,Silver,34
1933,Winter,Canada,Dennis Pearson,Ice Hockey,Gold,37
1933,Winter,Russia,Jay Mitchell,Curling,Gold,23
1933,Winter,UK,Belinda Chambers,Curling,Bronze,24
1933,Winter,Brazil,Dr. Lori Barr,Speed Skating,Bronze,40
1933,Winter,India,Kayla Thomas,Speed Skating,Gold,35
1933,Winter,China,John Anthony,Curling,Silver,20
1933,Winter,China,Donna Berry,Curling,Gold,22
1933,Winter,South Africa,Ann Jones,Speed Skating,Bronze,30
1933,Winter,Russia,Scott Evans,Snowboarding,,25
1933,Winter,Germany,Paul Rodriguez,Bobsleigh,Silver,24
1933,Winter,Italy,Elizabeth Roberts,Curling,Silver,28
1933,Winter,Brazil,Ryan Collins,Bobsleigh,Silver,19
1933,Winter,Germany,Travis Higgins,Speed Skating,Silver,38
1933,Winter,USA,Melissa Rivera MD,Biathlon,,18
1933,Winter,Germany,Christopher Bolton,Biathlon,Bronze,38
1933,Winter,South Africa,Randall Wang,Ice Hockey,Gold,27
1933,Winter,USA,Robert Perez,Bobsleigh,,24
1933,Winter,Russia,Sharon Johnson,Figure Skating,Silver,27
1933,Winter,USA,Tiffany Lee,Skiing,,25
1933,Winter,Brazil,Kristen Brown,Bobsleigh,Silver,30
1933,Winter,Brazil,Joshua Munoz,Ice Hockey,,26
1933,Winter,Brazil,Katherine Madden,Bobsleigh,Bronze,18
1933,Winter,Germany,Patrick Cowan,Figure Skating,,26
1933,Winter,USA,Joanna Roberts,Snowboarding,,40
1933,Winter,Russia,Valerie Sanchez,Bobsleigh,,33
1933,Winter,Australia,Juan Gomez,Speed Skating,,36
1933,Winter,China,Teresa Park,Snowboarding,,37
1933,Winter,Brazil,Michael Joseph,Snowboarding,Silver,39
1933,Winter,China,Jason Maldonado,Speed Skating,Gold,30
1933,Winter,USA,Albert Washington,Biathlon,,31
1933,Winter,Germany,James Sanchez,Ice Hockey,,20
1933,Winter,Canada,Robert Ochoa,Speed Skating,Bronze,26
1933,Winter,South Africa,Zachary Jackson,Ice Hockey,,40
1933,Winter,Japan,Sarah Lawrence,Speed Skating,Bronze,20
1933,Winter,Brazil,Corey Foster,Speed Skating,Bronze,23
1933,Winter,South Korea,Timothy Roberts,Figure Skating,,18
1933,Winter,Canada,Frank Marshall,Ice Hockey,,20
1933,Winter,France,Zachary Sanchez,Figure Skating,Gold,33
1933,Winter,Russia,Craig Walsh,Skiing,Gold,37
1933,Winter,Australia,Crystal Gutierrez,Skiing,Silver,38
1933,Winter,UK,William Smith,Snowboarding,,32
1933,Winter,Italy,Ethan Adams,Speed Skating,Silver,40
1933,Winter,Brazil,Christian Williams,Bobsleigh,Gold,21
1933,Winter,India,Joseph Walker,Curling,Silver,33
1933,Winter,Australia,Mrs. Margaret Davidson MD,Snowboarding,Bronze,30
1933,Winter,UK,Shannon Reynolds,Snowboarding,,28
1933,Winter,South Korea,Lauren Wang,Ice Hockey,Gold,31
1933,Winter,Australia,Breanna Fowler,Curling,Bronze,18
1933,Winter,France,Ann Smith,Snowboarding,Bronze,40
1933,Winter,India,Ryan Baker,Figure Skating,Gold,36
1933,Winter,Australia,Harry Bennett,Ice Hockey,Gold,22
1933,Winter,Germany,Sheila White,Figure Skating,Silver,18
