Year,Type,Country,Athlete,Sport,Medal,Age
2018,Winter,South Africa,Janet Peterson,Speed Skating,Bronze,38
2018,Winter,Germany,James Ortega,Bobsleigh,,37
2018,Winter,Canada,Mitchell Martin,Biathlon,Bronze,32
2018,Winter,Canada,Bryan Sullivan,Skiing,Gold,21
2018,Winter,South Korea,David Mendez DDS,Figure Skating,Silver,36
2018,Winter,China,Shane Palmer,Figure Skating,Gold,37
2018,Winter,Brazil,Craig Snyder,Biathlon,,34
2018,Winter,France,Richard Nguyen,Bobsleigh,,18
2018,Winter,South Korea,Jacob Bentley,Skiing,Silver,32
2018,Winter,India,Mike Brown,Biathlon,,35
2018,Winter,USA,John Cunningham,Snowboarding,,24
2018,Winter,India,Angela Fowler,Ice Hockey,Gold,36
2018,Winter,South Korea,Hannah Allen,Speed Skating,Bronze,29
2018,Winter,China,Patrick Doyle,Biathlon,Bronze,27
2018,Winter,USA,William Simpson,Curling,,36
2018,Winter,France,Kristen Stephens,Snowboarding,Silver,32
2018,Winter,Russia,James Bradley,Biathlon,Silver,28
2018,Winter,Germany,Sharon Hall,Bobsleigh,,35
2018,Winter,Italy,Lisa Davis,Skiing,,35
2018,Winter,South Africa,Kyle Johnson,Skiing,,26
2018,Winter,USA,Christine Miller,Figure Skating,Silver,38
2018,Winter,South Korea,David Washington,Skiing,Silver,32
2018,Winter,Brazil,Wesley Knapp,Snowboarding,,18
2018,Winter,China,Tara Cortez,Ice Hockey,Bronze,32
2018,Winter,Australia,Megan Smith,Figure Skating,Gold,36
2018,Winter,Brazil,Debbie Holloway,Bobsleigh,,37
2018,Winter,South Korea,Kevin Roth,Biathlon,,19
2018,Winter,France,Vincent Nguyen,Curling,,34
2018,Winter,UK,Peter Goodwin,Bobsleigh,Bronze,37
2018,Winter,Germany,Robert Wilkinson,Speed Skating,,34
2018,Winter,USA,Taylor Jones,Ice Hockey,Bronze,20
2018,Winter,Russia,Jaime Adams,Ice Hockey,Bronze,24
