Year,Type,Country,Athlete,Sport,Medal,Age
2008,Summer,South Korea,Chad Gray,Soccer,Silver,38
2008,Summer,Australia,Samantha Ferguson,Gymnastics,Silver,32
2008,Summer,India,Angela Barker,Gymnastics,Gold,34
2008,Summer,Italy,Earl Fernandez,Tennis,Bronze,24
2008,Summer,Brazil,Samantha Thornton,Soccer,Gold,20
2008,Summer,China,Susan Gutierrez DDS,Weightlifting,Silver,31
2008,Summer,South Africa,Ms. Bailey Parks,Tennis,Bronze,35
2008,Summer,UK,William Hill,Cycling,,34
2008,Summer,Japan,Jackie Thomas,Athletics,Gold,18
2008,Summer,Brazil,Kevin Williams,Boxing,,33
2008,Summer,Russia,Timothy Hubbard,Basketball,Gold,24
2008,Summer,Brazil,Kristen Williams,Athletics,Silver,37
2008,Summer,South Africa,Patrick Williams,Tennis,Gold,18
2008,Summer,India,Brian Murphy,Tennis,Silver,32
2008,Summer,Canada,Laurie Johnson,Swimming,Gold,33
2008,Summer,India,Michelle Harrison,Weightlifting,Gold,35
2008,Summer,China,Craig Cox MD,Tennis,Bronze,28
2008,Summer,Germany,Roger Parker,Soccer,Silver,35
2008,Summer,Germany,Lisa Wright,Gymnastics,Gold,31
2008,Summer,Japan,Amber Mcdonald,Basketball,Gold,30
2008,Summer,Canada,Dawn Mcmillan,Tennis,,39
2008,Summer,India,Marisa Garrett,Weightlifting,Silver,21
2008,Summer,South Africa,Mark Schwartz,Soccer,Gold,40
2008,Summer,Germany,Shannon Harmon,Swimming,,32
2008,Summer,Japan,Steve Ortiz,Tennis,Bronze,36
2008,Summer,Brazil,Andre Schroeder,Cycling,Gold,36
2008,Summer,Italy,Kenneth Richmond,Cycling,Gold,24
2008,Summer,France,Anthony Perkins,Cycling,Silver,25
2008,Summer,UK,Dan Gutierrez,Boxing,Gold,40
2008,Summer,China,George Brown,Basketball,Silver,29
2008,Summer,China,Deborah Foster,Boxing,Silver,18
2008,Summer,Germany,Dawn Hughes,Boxing,Bronze,25
2008,Summer,Italy,Kathryn Rodriguez,Basketball,Silver,28
2008,Summer,USA,Cassandra Morgan,Gymnastics,,19
2008,Summer,China,Olivia West,Cycling,Gold,27
2008,Summer,India,Anna Marshall,Cycling,Silver,32
2008,Summer,India,Lisa Lynn,Athletics,Silver,18
2008,Summer,USA,William Flynn,Athletics,Gold,21
2008,Summer,South Korea,Levi Martinez,Athletics,Silver,19
2008,Summer,India,Deanna Mckay,Boxing,Silver,29
2008,Summer,China,Yolanda Fox,Cycling,Gold,30
2008,Summer,Australia,Tyler Burns,Tennis,Silver,30
2008,Summer,Japan,Steven Castro,Soccer,Bronze,27
2008,Summer,UK,Kari Maldonado,Weightlifting,Gold,34
2008,Summer,Germany,Carl Fletcher,Gymnastics,Gold,39
2008,Summer,South Africa,Katie Nelson,Athletics,,23
2008,Summer,Australia,Jeff Mullins,Boxing,Bronze,30
2008,Summer,Russia,Kelly Burton,Weightlifting,Silver,22
2008,Summer,France,Jodi Tucker,Cycling,Silver,21
2008,Summer,France,Heidi Reeves,Tennis,Silver,31
2008,Summer,Australia,Tracy Wilson,Basketball,Bronze,35
2008,Summer,USA,Connie Ruiz,Cycling,Gold,22
2008,Summer,Canada,Christopher Rose,Swimming,Silver,33
2008,Summer,South Korea,Margaret Rodriguez,Tennis,Gold,25
2008,Summer,Russia,Vicki Morgan,Rowing,Silver,34
2008,Summer,Canada,Shannon Young,Cycling,Bronze,33
2008,Summer,China,Kristen Hicks,Tennis,Bronze,38
2008,Summer,South Korea,Kristina Molina,Boxing,,35
2008,Summer,USA,Ryan Morris,Athletics,Bronze,34
2008,Summer,UK,Janet Brown,Rowing,Bronze,40
2008,Summer,USA,Linda Hansen,Athletics,Bronze,36
2008,Summer,Australia,Gabriel Rodriguez,Boxing,,30
2008,Summer,Russia,Christopher Bowers,Swimming,Gold,22
2008,Summer,Australia,Luis Short,Rowing,,22
2008,Summer,South Korea,Nicholas Scott,Gymnastics,Silver,24
2008,Summer,Germany,Jose Chen,Cycling,Silver,34
2008,Summer,Brazil,Kimberly Campbell,Weightlifting,Silver,36
2008,Summer,South Korea,Kelly Collins,Soccer,Silver,34
2008,Summer,South Korea,Jennifer Owens,Rowing,Gold,25
2008,Summer,India,Kathryn Roach,Tennis,Bronze,21
2008,Summer,Russia,Melissa Fowler,Rowing,Bronze,34
2008,Summer,India,Taylor Gomez,Cycling,Silver,40
2008,Summer,Canada,James Andrews,Weightlifting,Silver,39
2008,Summer,Australia,Roger Smith,Rowing,Bronze,39
2008,Summer,South Africa,James Phillips,Athletics,,26
2008,Summer,Japan,Todd Hart,Boxing,Bronze,20
2008,Summer,Italy,Jesus Greene,Boxing,,21
2008,Summer,Russia,Brenda Morgan,Basketball,Silver,31
2008,Summer,Russia,Veronica Guerrero,Gymnastics,Bronze,23
2008,Summer,Canada,Heidi Roberts,Weightlifting,Bronze,19
2008,Summer,Japan,Joseph Bartlett,Boxing,Bronze,28
2008,Summer,Brazil,Lori Gonzalez,Rowing,Silver,27
2008,Summer,Brazil,Scott Contreras,Cycling,,40
2008,Summer,China,Aaron Green,Swimming,Silver,37
2008,Summer,Italy,Angela Greene,Boxing,,38
2008,Summer,Russia,Judy Johnson,Rowing,Gold,38
2008,Summer,Russia,Jennifer Burnett,Boxing,Bronze,25
2008,Summer,Brazil,Kenneth Gibson,Rowing,Gold,38
2008,Summer,South Africa,Justin Boone,Cycling,Silver,31
2008,Summer,Japan,Lauren Goodman,Gymnastics,,31
2008,Summer,South Korea,James Turner,Boxing,Bronze,38
2008,Summer,Brazil,Mr. Tony Blackwell,Athletics,Gold,23
2008,Summer,Italy,Valerie Day,Soccer,Silver,28
2008,Summer,Germany,Nathan Williams,Rowing,Silver,18
2008,Summer,Germany,Marie Day,Cycling,Bronze,29
2008,Summer,UK,Eric Walker,Basketball,Bronze,33
2008,Summer,China,Julie Jones,Rowing,Bronze,34
2008,Summer,Canada,Marc Griffith,Swimming,Bronze,21
2008,Summer,South Korea,Diamond Moreno,Cycling,,31
2008,Summer,Italy,David Dominguez,Tennis,,24
2008,Summer,Canada,Cindy Hale,Basketball,Silver,20
2008,Summer,South Africa,Robert Morrison,Cycling,,19
2008,Summer,USA,Samuel Rodriguez,Weightlifting,,25
2008,Summer,Russia,Justin Taylor,Basketball,Gold,24
2008,Summer,Russia,Kathleen Hernandez,Athletics,Bronze,30
2008,Summer,South Korea,Melissa Nguyen,Tennis,Gold,21
2008,Summer,India,James Cobb,Cycling,Silver,32
2008,Summer,Brazil,Michael Davis,Swimming,Silver,30
2008,Summer,South Africa,Amanda Schultz,Cycling,Bronze,36
2008,Summer,USA,George Price,Basketball,Bronze,34
2008,Summer,Australia,Deborah Hatfield,Weightlifting,Silver,24
2008,Summer,Australia,Travis Rodriguez,Rowing,Silver,21
2008,Summer,Germany,Stephen Lee,Athletics,Gold,36
2008,Summer,China,Larry Erickson,Swimming,Silver,25
2008,Summer,France,William Phillips,Swimming,Silver,21
2008,Summer,China,Anthony Mclaughlin,Basketball,Bronze,35
2008,Summer,Italy,Mr. Robert Hunter,Rowing,Silver,40
2008,Summer,Australia,Shannon Rodriguez,Tennis,Gold,19
2008,Summer,Japan,Angela Fitzgerald,Cycling,Gold,23
2008,Summer,Canada,Frank Shelton,Athletics,Silver,39
2008,Summer,Canada,Danielle Green,Basketball,,34
2008,Summer,India,Javier Murray Jr.,Swimming,Silver,40
2008,Summer,UK,Julie Johnson,Soccer,,39
2008,Summer,USA,April Abbott,Swimming,,27
2008,Summer,Italy,Amber Mccarty,Rowing,Silver,28
2008,Summer,Italy,Misty Leon,Cycling,Gold,25
2008,Summer,Australia,Kendra Jones,Tennis,,37
2008,Summer,Japan,Cynthia Barnes,Cycling,Silver,20
2008,Summer,Russia,Casey Branch,Athletics,Gold,20
2008,Summer,India,James Baker,Tennis,Bronze,19
2008,Summer,Italy,Rebecca Jones,Swimming,Bronze,19
2008,Summer,Australia,Monica Palmer,Swimming,Gold,23
2008,Summer,China,Taylor Jones,Boxing,Gold,30
2008,Summer,Japan,Shirley Ellison,Rowing,Silver,26
2008,Summer,Germany,Charles Wright,Gymnastics,Silver,38
2008,Summer,South Africa,Cynthia Perkins,Tennis,Silver,25
2008,Summer,China,Lindsay Jones,Cycling,Silver,21
2008,Summer,Japan,Amber Merritt,Basketball,,28
2008,Summer,UK,Thomas Chapman,Gymnastics,Gold,29
2008,Summer,Russia,Ann Johnson,Tennis,Silver,32
2008,Summer,Japan,Jill Jarvis,Tennis,Silver,30
2008,Summer,Japan,Jeremy Duncan,Athletics,,20
2008,Summer,Australia,Elizabeth Peterson,Rowing,Bronze,24
2008,Summer,USA,Rachel Strickland,Boxing,Bronze,23
2008,Summer,Japan,Mary Williams,Athletics,,35
2008,Summer,Germany,Elizabeth Stewart,Gymnastics,Bronze,28
2008,Summer,Brazil,Christopher Jones,Gymnastics,,35
2008,Summer,China,Kimberly Fisher,Soccer,Silver,24
2008,Summer,France,Samuel Perkins,Tennis,Gold,39
2008,Summer,USA,Sharon Dixon,Swimming,,40
2008,Summer,Australia,Shelby Rice,Boxing,Bronze,28
2008,Summer,France,James Figueroa,Weightlifting,Bronze,35
2008,Summer,France,Mary Fernandez,Boxing,Silver,29
2008,Summer,South Korea,Robert Clark,Athletics,Bronze,27
2008,Summer,Japan,Paul Hobbs,Rowing,Bronze,23
2008,Summer,UK,Robert Porter,Cycling,Bronze,39
2008,Summer,Germany,Crystal White,Weightlifting,,35
2008,Summer,China,Matthew Cooper,Athletics,Bronze,18
2008,Summer,China,Tyler Davis MD,Athletics,Gold,38
2008,Summer,Brazil,Brandon Gaines,Tennis,,20
2008,Summer,Canada,Nicole Hawkins,Athletics,Bronze,25
2008,Summer,South Africa,Melanie Holmes,Soccer,Bronze,24
2008,Summer,South Africa,Brandon Perez,Tennis,Gold,24
2008,Summer,India,Brian Chavez,Cycling,Silver,29
2008,Summer,Japan,Timothy Strong,Cycling,Silver,24
2008,Summer,China,Michael Small,Basketball,Silver,35
2008,Summer,Japan,Mr. Russell Cabrera,Tennis,Bronze,23
2008,Summer,South Korea,Kimberly Wade,Boxing,Gold,35
