Year,Type,Country,Athlete,Sport,Medal,Age
1986,Winter,India,Kyle Cruz,Snowboarding,Bronze,30
1986,Winter,Canada,Andrea Vasquez,Figure Skating,Silver,29
1986,Winter,Germany,Elizabeth Coleman,Snowboarding,Silver,36
1986,Winter,USA,Craig Campbell,Curling,Silver,34
1986,Winter,Germany,Charlene Bell,Bobsleigh,Gold,23
1986,Winter,UK,Jimmy David,Ice Hockey,Silver,21
1986,Winter,France,Eric Adams,Ice Hockey,Bronze,31
1986,Winter,South Korea,Rachel Adams,Ice Hockey,Bronze,19
1986,Winter,UK,Danielle Davis,Figure Skating,Gold,39
1986,Winter,Australia,Kelsey Palmer,Ice Hockey,Silver,27
1986,Winter,India,Nicholas Cortez,Bobsleigh,Gold,28
1986,Winter,South Korea,Lindsay Neal,Bobsleigh,Gold,38
1986,Winter,Russia,Valerie Smith DDS,Bobsleigh,Gold,33
1986,Winter,Germany,Jennifer Stephens,Speed Skating,Gold,31
1986,Winter,Australia,Kathleen Riley,Skiing,,21
1986,Winter,Canada,Suzanne Johnson,Figure Skating,,21
1986,Winter,USA,Justin King,Curling,,23
1986,Winter,Japan,William Clark,Ice Hockey,Bronze,34
1986,Winter,Canada,Sean Carson,Bobsleigh,Silver,34
1986,Winter,Australia,Katrina Cummings,Ice Hockey,Gold,18
1986,Winter,Japan,Jason Scott,Bobsleigh,Silver,29
1986,Winter,India,Theresa Harrell,Curling,Gold,35
1986,Winter,China,Jose Johnson,Snowboarding,Gold,33
1986,Winter,France,Erica Sanchez,Ice Hockey,Bronze,36
1986,Winter,Australia,Jeffrey Cortez,Snowboarding,Gold,19
1986,Winter,Canada,Maria Boyle,Snowboarding,Bronze,29
1986,Winter,Russia,Kathy Strong,Skiing,Gold,32
1986,Winter,UK,Kimberly Peterson,Skiing,Bronze,32
1986,Winter,Australia,James Gibson,Biathlon,Bronze,39
1986,Winter,Brazil,Meagan Dillon,Biathlon,Bronze,28
1986,Winter,Germany,Rhonda Martin,Snowboarding,Bronze,18
1986,Winter,Canada,Kelly Smith,Ice Hockey,Gold,37
1986,Winter,Australia,Gary Gilbert,Speed Skating,Gold,27
1986,Winter,Japan,Christopher Pitts,Skiing,Gold,37
1986,Winter,UK,Anthony Anderson,Snowboarding,Gold,19
1986,Winter,Australia,Andrew Ayers,Curling,Gold,20
1986,Winter,China,Amanda Brown,Snowboarding,Silver,22
1986,Winter,Australia,Laura Roberts,Snowboarding,Bronze,30
1986,Winter,UK,William Reyes,Ice Hockey,Bronze,23
1986,Winter,UK,Alan Herman,Snowboarding,Silver,23
1986,Winter,Russia,Heather Johnson,Skiing,Gold,27
1986,Winter,China,Lisa Barnett,Snowboarding,Gold,24
1986,Winter,Canada,Michael Lewis,Snowboarding,Bronze,29
1986,Winter,France,Tamara Robinson,Speed Skating,,28
1986,Winter,France,Jessica Jackson,Ice Hockey,Silver,22
1986,Winter,South Africa,Anna Guzman,Biathlon,Silver,35
1986,Winter,South Africa,Toni Brown,Biathlon,,19
1986,Winter,USA,Benjamin James,Bobsleigh,Silver,33
1986,Winter,USA,Jennifer Smith,Bobsleigh,Bronze,30
1986,Winter,France,Michelle Parker DDS,Bobsleigh,Gold,30
1986,Winter,Italy,Caleb Gordon,Biathlon,,32
1986,Winter,China,Stephanie Schwartz,Ice Hockey,,28
1986,Winter,South Africa,Courtney Alvarez,Ice Hockey,,32
1986,Winter,Russia,Courtney Boyer,Skiing,Silver,22
1986,Winter,UK,William Mack,Snowboarding,Silver,29
1986,Winter,South Africa,Courtney Cox,Skiing,Gold,30
1986,Winter,Australia,Kimberly Ayala,Figure Skating,,19
1986,Winter,Russia,Madison Carpenter,Speed Skating,,39
1986,Winter,Japan,Jacqueline Hernandez,Skiing,Bronze,24
1986,Winter,Russia,Nichole Rosario,Curling,Bronze,22
1986,Winter,Germany,Tamara Santos,Curling,Silver,29
1986,Winter,Germany,Christine Carter,Snowboarding,Bronze,21
1986,Winter,Germany,Tonya Luna,Curling,,35
1986,Winter,Italy,Cheyenne Cruz,Snowboarding,Silver,23
1986,Winter,USA,Jamie Lopez,Figure Skating,Bronze,28
1986,Winter,Italy,Isaiah Flores,Figure Skating,,29
1986,Winter,Brazil,Mary Hardin,Ice Hockey,,32
1986,Winter,UK,Rebecca Castro,Bobsleigh,Bronze,23
1986,Winter,Italy,Kendra Osborne,Snowboarding,Bronze,25
1986,Winter,Brazil,Timothy Miller,Bobsleigh,Gold,19
1986,Winter,Brazil,Kim Lloyd,Curling,,19
1986,Winter,Brazil,Timothy Bell,Speed Skating,Gold,32
1986,Winter,Russia,Sharon Bailey,Snowboarding,Gold,32
1986,Winter,India,Savannah Torres,Curling,Gold,26
1986,Winter,Italy,Victor Hunter,Skiing,Silver,22
1986,Winter,Germany,Elaine Hall,Speed Skating,Silver,19
1986,Winter,France,Tyler Hill,Curling,Bronze,35
1986,Winter,China,Melissa Ortiz,Bobsleigh,Bronze,37
1986,Winter,Japan,Heather Mcdonald,Bobsleigh,Silver,27
1986,Winter,Germany,Danielle Taylor,Bobsleigh,Silver,20
1986,Winter,Brazil,Michelle Ramos,Figure Skating,Gold,32
1986,Winter,USA,Amy Johnson,Skiing,Silver,27
1986,Winter,China,Willie Ortiz,Biathlon,Silver,31
1986,Winter,Brazil,Rose Mora,Ice Hockey,,34
1986,Winter,UK,Gregory Dawson,Speed Skating,Bronze,37
1986,Winter,Canada,Sharon Jackson,Curling,Silver,26
1986,Winter,Germany,Matthew Brown,Curling,Gold,19
1986,Winter,India,Erin Hughes,Snowboarding,Silver,30
1986,Winter,France,Emma Jackson,Snowboarding,,30
1986,Winter,China,Cameron Ross,Curling,Gold,23
1986,Winter,India,Emily Merritt,Biathlon,,31
1986,Winter,Brazil,Mary Francis,Skiing,Silver,40
1986,Winter,France,Deborah Baldwin,Figure Skating,Gold,21
1986,Winter,South Korea,Stephanie Taylor,Snowboarding,Bronze,18
1986,Winter,UK,Bradley Hansen,Biathlon,Silver,39
1986,Winter,Germany,Robert Mcintyre MD,Snowboarding,Gold,25
1986,Winter,Japan,Dr. Samuel Hicks,Ice Hockey,Silver,33
1986,Winter,South Africa,Rachel Garcia,Ice Hockey,Silver,36
1986,Winter,Germany,Jason Wilson,Figure Skating,Gold,18
1986,Winter,France,Michael Harris,Curling,Gold,24
1986,Winter,Japan,Cheryl Ramirez,Figure Skating,Silver,24
1986,Winter,Japan,Sean Edwards,Figure Skating,Gold,33
1986,Winter,Japan,Amy Gates,Figure Skating,Bronze,31
1986,Winter,India,Brandon Nunez,Skiing,Silver,38
1986,Winter,China,Stephanie Duncan,Speed Skating,Silver,40
1986,Winter,Italy,Kristen Singh,Skiing,Bronze,24
1986,Winter,Russia,Alice Ballard,Speed Skating,Gold,31
1986,Winter,Italy,Adrian Torres,Speed Skating,,20
1986,Winter,Russia,Isaiah Schroeder,Bobsleigh,,24
1986,Winter,UK,Wesley Mccall,Snowboarding,Gold,19
1986,Winter,USA,Theresa Cochran,Skiing,Silver,39
1986,Winter,Canada,Sarah Tapia,Ice Hockey,,32
1986,Winter,South Africa,Emily Le,Snowboarding,Gold,20
1986,Winter,UK,John Young,Bobsleigh,Silver,29
1986,Winter,China,Tyrone Martin,Speed Skating,Bronze,40
1986,Winter,Russia,Ashley Jones,Skiing,Silver,32
1986,Winter,South Africa,Sharon Sullivan,Snowboarding,Gold,36
1986,Winter,South Africa,Cynthia Bennett,Figure Skating,Bronze,34
1986,Winter,France,Howard Bradford,Bobsleigh,Gold,21
1986,Winter,Canada,Terry Kaufman,Biathlon,Silver,22
1986,Winter,India,Hannah Hodge,Biathlon,Gold,37
1986,Winter,Canada,Rhonda Lee,Snowboarding,Silver,39
1986,Winter,Germany,Marissa Rodriguez,Snowboarding,,26
1986,Winter,USA,Nancy Warren,Bobsleigh,,30
1986,Winter,Japan,Donna Kim,Skiing,,38
1986,Winter,USA,Gina Howard,Bobsleigh,,36
1986,Winter,Russia,Gloria Simpson,Skiing,Bronze,30
1986,Winter,Canada,Tracy Gonzalez,Bobsleigh,,38
1986,Winter,Russia,Daniel Gregory,Ice Hockey,Gold,25
1986,Winter,South Korea,Jennifer Boyer MD,Ice Hockey,Silver,32
1986,Winter,Australia,Diane Reynolds,Biathlon,Gold,32
1986,Winter,Australia,William Luna,Bobsleigh,Silver,29
1986,Winter,Australia,Mary Chen,Ice Hockey,Gold,28
1986,Winter,Germany,Lindsay Williams,Curling,Silver,40
1986,Winter,Italy,Stacy Ray,Bobsleigh,,37
1986,Winter,USA,Robert Jones,Biathlon,Bronze,26
1986,Winter,Brazil,Taylor Fox,Curling,,26
1986,Winter,South Africa,Manuel Chavez,Bobsleigh,Silver,19
1986,Winter,Germany,Michael Salazar,Ice Hockey,Silver,39
1986,Winter,Japan,Michael Delacruz,Curling,Gold,18
1986,Winter,Japan,Larry Dunn,Curling,Silver,34
1986,Winter,France,Joshua Owens,Figure Skating,Silver,36
1986,Winter,China,Jonathan Gutierrez,Ice Hockey,Silver,35
1986,Winter,Brazil,David Roberts,Ice Hockey,Gold,32
1986,Winter,UK,Duane Beck,Ice Hockey,,20
1986,Winter,USA,Ryan Ball,Speed Skating,Silver,24
1986,Winter,South Korea,Jason Garcia,Curling,Bronze,18
1986,Winter,Canada,Johnathan Perez,Figure Skating,Silver,38
1986,Winter,Brazil,Jennifer Ellison,Skiing,,26
1986,Winter,Canada,Melissa Miller,Ice Hockey,Silver,22
1986,Winter,China,Logan Williams,Ice Hockey,Silver,27
1986,Winter,Italy,Dale Thomas,Curling,Silver,27
1986,Winter,Russia,Lucas Heath,Figure Skating,Gold,27
1986,Winter,Canada,Laurie Williamson,Skiing,Bronze,34
1986,Winter,China,Steven Francis,Skiing,Silver,35
1986,Winter,South Korea,Eric Chase,Bobsleigh,Gold,36
1986,Winter,India,James Rose,Ice Hockey,Bronze,32
1986,Winter,USA,Kevin Johnson,Speed Skating,Gold,32
1986,Winter,Japan,Megan Mills,Ice Hockey,Gold,21
1986,Winter,UK,Ryan Cox,Biathlon,Gold,24
1986,Winter,Germany,Lori King,Speed Skating,Silver,26
1986,Winter,South Korea,Jason Montgomery,Ice Hockey,Silver,23
1986,Winter,South Africa,William King,Curling,Gold,38
1986,Winter,Russia,Justin Casey,Ice Hockey,,33
1986,Winter,USA,Sean Rivera,Speed Skating,,35
1986,Winter,Italy,Tanya Tran,Ice Hockey,Silver,39
1986,Winter,South Korea,Jennifer Mora,Ice Hockey,Bronze,24
1986,Winter,Italy,Sean Rowe,Skiing,,31
1986,Winter,France,Brendan Marshall,Curling,,36
1986,Winter,Russia,Michael Reilly,Speed Skating,,22
1986,Winter,France,Francis Alvarez,Curling,Silver,25
1986,Winter,Japan,Autumn Porter,Curling,,25
1986,Winter,Canada,Sarah Olsen,Biathlon,Gold,27
1986,Winter,Brazil,Kristen Clark,Figure Skating,Gold,35
1986,Winter,France,Ronnie Hughes MD,Snowboarding,,33
1986,Winter,Australia,Laura Bell,Curling,,20
1986,Winter,France,Nicholas Castro,Skiing,Gold,18
1986,Winter,India,James Hill,Ice Hockey,,19
1986,Winter,Australia,Benjamin Garcia,Curling,Bronze,40
1986,Winter,Canada,Cory Simon,Ice Hockey,Gold,21
1986,Winter,Italy,Larry Frye,Figure Skating,Silver,22
1986,Winter,France,Matthew Acevedo,Bobsleigh,Silver,19
1986,Winter,Canada,Kimberly Johnson,Ice Hockey,Bronze,36
1986,Winter,France,John Williams,Skiing,Gold,24
1986,Winter,Italy,William Hamilton DDS,Speed Skating,Gold,23
1986,Winter,UK,Sharon Medina,Ice Hockey,Bronze,38
1986,Winter,UK,David Lopez,Ice Hockey,Gold,40
1986,Winter,Australia,Bryan Carr,Curling,Gold,29
1986,Winter,South Africa,Daniel Gutierrez,Curling,,40
1986,Winter,Russia,Keith Gomez,Curling,,34
1986,Winter,Australia,Marcus Harvey,Curling,Silver,19
1986,Winter,Germany,Brian Diaz,Bobsleigh,Bronze,28
1986,Winter,South Korea,Gabrielle Jackson,Snowboarding,Gold,23
1986,Winter,UK,Jordan Fleming MD,Snowboarding,Bronze,21
