Year,Type,Country,Athlete,Sport,Medal,Age
1989,Winter,France,Amanda Vaughan,Skiing,Bronze,35
1989,Winter,Germany,Walter Martinez,Ice Hockey,Gold,39
1989,Winter,USA,Lisa Williams,Figure Skating,Silver,29
1989,Winter,USA,Jennifer Webb,Snowboarding,,19
1989,Winter,South Africa,Jonathan Cisneros,Bobsleigh,Gold,21
1989,Winter,USA,Jenna Myers,Skiing,Silver,20
1989,Winter,Italy,Dylan Sherman,Biathlon,Gold,24
1989,Winter,Italy,Barry Hall,Speed Skating,,22
1989,Winter,Russia,Jody Hill,Biathlon,Bronze,33
1989,Winter,Brazil,Rachel Ali,Biathlon,Bronze,34
1989,Winter,Italy,Samantha Johnson,Curling,Silver,38
1989,Winter,Brazil,Nicole Williams,Figure Skating,Gold,18
1989,Winter,South Africa,Ashley Nichols,Speed Skating,Silver,19
1989,Winter,Canada,Kristin Fischer,Figure Skating,Bronze,33
1989,Winter,USA,Billy Ibarra,Skiing,Silver,19
1989,Winter,USA,Teresa Garcia,Skiing,Gold,18
1989,Winter,Japan,Corey Wilson,Ice Hockey,Silver,30
1989,Winter,UK,Deborah Compton,Figure Skating,Bronze,24
1989,Winter,Japan,Stephen Thompson,Snowboarding,,18
1989,Winter,USA,Sean Curry,Curling,Bronze,18
1989,Winter,Canada,Warren Rowe,Snowboarding,,33
1989,Winter,Canada,Elijah Schultz,Skiing,Bronze,39
1989,Winter,South Africa,Jack Wilkinson,Figure Skating,Silver,26
1989,Winter,Brazil,Wendy Rodriguez,Bobsleigh,,39
1989,Winter,USA,Troy Schwartz,Speed Skating,Silver,20
1989,Winter,Italy,Clayton Jackson,Bobsleigh,Silver,36
1989,Winter,Australia,Laura Bates,Speed Skating,Silver,30
1989,Winter,Australia,Luis Cooper,Skiing,Silver,35
1989,Winter,South Africa,Theresa Price,Curling,,36
1989,Winter,Japan,Andrew Andersen,Ice Hockey,Gold,23
1989,Winter,Russia,Christopher Williams,Snowboarding,Silver,18
1989,Winter,Australia,David Richardson,Figure Skating,,20
1989,Winter,China,Samantha Chase,Biathlon,,29
1989,Winter,Canada,Jason Johnson,Figure Skating,Silver,25
1989,Winter,UK,Nancy Hartman,Figure Skating,,37
1989,Winter,Japan,Brianna Johnson,Speed Skating,Silver,28
1989,Winter,China,Gregory Patel,Curling,,22
1989,Winter,India,Frank Gibson,Curling,Bronze,38
1989,Winter,China,Theodore Byrd,Skiing,Silver,37
1989,Winter,China,Edward Flynn,Curling,,27
1989,Winter,France,Gina Pittman,Snowboarding,,37
1989,Winter,India,John Bradley,Ice Hockey,Silver,33
1989,Winter,Germany,Jennifer Cortez,Bobsleigh,Bronze,35
1989,Winter,Canada,Diane Hernandez,Skiing,,27
1989,Winter,China,William Williams,Ice Hockey,Silver,37
1989,Winter,Canada,Jake Montoya,Biathlon,Gold,24
1989,Winter,South Korea,Nicholas Fuller,Speed Skating,Bronze,23
1989,Winter,India,Robert Allison,Biathlon,,39
1989,Winter,Canada,Thomas Brown,Biathlon,Gold,38
1989,Winter,Italy,Andre Stone,Speed Skating,Silver,29
1989,Winter,USA,Michael Hooper,Figure Skating,,40
1989,Winter,China,Joshua Ellis,Biathlon,Gold,30
1989,Winter,USA,Michelle Brooks,Bobsleigh,Bronze,19
1989,Winter,South Korea,Melissa Harrell,Bobsleigh,,26
1989,Winter,UK,George Knight Jr.,Speed Skating,Silver,36
1989,Winter,USA,Marc Moody,Bobsleigh,Gold,38
1989,Winter,Canada,Victoria Miller,Speed Skating,Gold,33
1989,Winter,Italy,Carl Robinson,Ice Hockey,Bronze,29
1989,Winter,Australia,David Jones,Bobsleigh,Bronze,21
1989,Winter,Italy,Scott Parsons,Bobsleigh,Bronze,32
1989,Winter,USA,Daniel Wood,Skiing,Silver,28
1989,Winter,South Africa,Jessica Peterson,Biathlon,,38
1989,Winter,France,Amber Williams,Biathlon,Gold,33
1989,Winter,South Africa,Dr. Frederick Bright,Curling,Gold,23
1989,Winter,Brazil,James Wright,Bobsleigh,Silver,24
1989,Winter,Japan,Charles Zuniga,Speed Skating,Gold,30
1989,Winter,UK,Michelle Bryant,Figure Skating,,25
1989,Winter,UK,Joseph Cooper,Skiing,Gold,30
1989,Winter,Germany,Jose Stanley,Figure Skating,,24
1989,Winter,Australia,Jasmine Alvarez,Snowboarding,Silver,26
1989,Winter,South Africa,Katherine Berg,Curling,Silver,35
1989,Winter,Japan,Bruce Alvarado,Snowboarding,,36
1989,Winter,UK,Charlene Lynn,Biathlon,Gold,37
1989,Winter,USA,Steve Gonzales,Ice Hockey,,25
1989,Winter,China,Anna Mullen,Skiing,Gold,34
1989,Winter,Russia,Derek Jensen,Biathlon,Silver,27
1989,Winter,UK,Lisa York,Bobsleigh,Gold,33
1989,Winter,Italy,Tiffany Garcia,Bobsleigh,Bronze,39
1989,Winter,India,Kevin Harvey,Figure Skating,Silver,31
1989,Winter,Italy,Rachel Petersen,Speed Skating,Bronze,30
1989,Winter,USA,Shannon Kennedy,Snowboarding,Silver,20
1989,Winter,South Africa,Derek Maddox,Skiing,Silver,38
1989,Winter,Brazil,Mr. Danny Burnett,Curling,,24
1989,Winter,Germany,Ann Brown,Curling,Silver,22
1989,Winter,USA,Gabrielle Sanders,Bobsleigh,,27
1989,Winter,UK,Jennifer Bell,Skiing,Silver,39
1989,Winter,Canada,Amanda Deleon,Skiing,Bronze,26
1989,Winter,Germany,Eddie Barajas,Figure Skating,,26
1989,Winter,Brazil,Brian Taylor,Figure Skating,,34
1989,Winter,South Korea,Jacob Brooks,Skiing,,18
1989,Winter,South Africa,William Martin,Speed Skating,Gold,33
1989,Winter,Japan,Caroline Graham,Biathlon,Bronze,26
1989,Winter,Australia,Erika Hayes,Snowboarding,Bronze,39
1989,Winter,France,Kathy Wade,Figure Skating,Silver,39
1989,Winter,Germany,Renee Dennis,Skiing,,28
1989,Winter,Japan,Miss Cassie Bailey,Snowboarding,Silver,20
1989,Winter,Australia,Gary Peterson,Ice Hockey,Gold,23
1989,Winter,USA,Tyler Cline MD,Snowboarding,Gold,24
1989,Winter,India,Brandon Espinoza,Bobsleigh,,32
1989,Winter,Germany,Jacqueline Cantu,Snowboarding,Gold,18
1989,Winter,India,Javier Haley,Bobsleigh,,40
1989,Winter,Germany,Allison Spencer,Skiing,Silver,19
1989,Winter,Russia,Austin Baker,Ice Hockey,Gold,39
1989,Winter,South Africa,Benjamin Johnson,Curling,Bronze,39
1989,Winter,Japan,Victoria Terrell,Skiing,,40
1989,Winter,Canada,Lisa Howard,Bobsleigh,Gold,26
