Year,Type,Country,Athlete,Sport,Medal,Age
2021,Winter,Russia,Anthony King,Skiing,Gold,20
2021,Winter,Brazil,Joseph Gutierrez,Bobsleigh,Silver,37
2021,Winter,Russia,Brett Smith,Biathlon,Bronze,36
2021,Winter,Russia,Miss Olivia Moore,Snowboarding,,37
2021,Winter,South Korea,Jeffrey West,Speed Skating,Bronze,39
2021,Winter,Italy,Elizabeth Graham,Skiing,,22
2021,Winter,Japan,Tracy Newman,Curling,Gold,31
2021,Winter,Japan,Christopher Keller,Bobsleigh,,28
2021,Winter,Australia,Lauren Young,Figure Skating,Silver,20
2021,Winter,Germany,Robin Williams,Ice Hockey,Silver,37
2021,Winter,Italy,Gina Li,Ice Hockey,,22
2021,Winter,USA,Jessica Gonzalez,Figure Skating,Bronze,24
2021,Winter,China,Olivia Gray,Skiing,,24
2021,Winter,Canada,Linda Mendez,Bobsleigh,Bronze,27
2021,Winter,South Africa,John Harris,Ice Hockey,Gold,34
2021,Winter,Russia,Craig Stewart,Figure Skating,,38
2021,Winter,France,Linda Robinson,Snowboarding,Silver,26
2021,Winter,UK,Andrea Stevenson,Curling,Bronze,24
2021,Winter,Japan,Anthony Wilkinson,Bobsleigh,Bronze,26
2021,Winter,France,Ebony Ross,Snowboarding,Bronze,19
2021,Winter,Germany,Amy Morgan,Curling,Silver,30
2021,Winter,Australia,Tiffany Booth,Skiing,Gold,27
2021,Winter,Canada,Steve Gonzalez,Snowboarding,Silver,34
2021,Winter,South Korea,Jason Roberts,Biathlon,Gold,39
2021,Winter,Canada,Sandra Smith,Skiing,Gold,33
2021,Winter,Russia,Shannon Solis,Figure Skating,Silver,24
2021,Winter,China,Randy Snyder,Snowboarding,Silver,27
2021,Winter,Italy,Kathy Gonzalez,Figure Skating,Silver,36
2021,Winter,UK,Mr. Luke Savage,Skiing,Gold,21
2021,Winter,India,Casey Peterson,Figure Skating,,24
2021,Winter,Russia,Wesley Miller,Snowboarding,Bronze,40
2021,Winter,Brazil,Melissa Price,Speed Skating,,19
2021,Winter,South Korea,Megan Hart,Curling,Bronze,34
2021,Winter,India,Dustin Salas,Figure Skating,,31
2021,Winter,UK,Earl Mcdonald,Bobsleigh,Bronze,20
2021,Winter,South Korea,Elizabeth Willis,Bobsleigh,,28
2021,Winter,UK,Lisa Oneill,Curling,Bronze,36
2021,Winter,Italy,Alexander Anderson,Biathlon,Silver,18
2021,Winter,Australia,Martha Evans,Ice Hockey,Bronze,36
2021,Winter,China,Todd Gonzalez,Ice Hockey,,31
2021,Winter,India,Lisa Young,Speed Skating,Silver,28
2021,Winter,Canada,Stephen Allen,Ice Hockey,,37
2021,Winter,UK,Phyllis Hernandez,Ice Hockey,Silver,21
2021,Winter,India,Randall Holland,Figure Skating,Gold,37
2021,Winter,Australia,Jose Pope,Figure Skating,,25
2021,Winter,Brazil,Stephanie Doyle,Bobsleigh,,18
2021,Winter,India,Linda Morales,Biathlon,Gold,34
2021,Winter,Brazil,Alex Smith,Snowboarding,Gold,34
2021,Winter,Japan,Courtney Stanley,Biathlon,,28
2021,Winter,Australia,Emily Robinson,Figure Skating,,20
2021,Winter,Russia,Karen Walters,Figure Skating,,37
2021,Winter,France,Mark Wright,Skiing,,20
2021,Winter,Canada,Michael Knight,Figure Skating,Gold,21
2021,Winter,India,Pam Guerrero,Speed Skating,Gold,21
2021,Winter,Canada,Sean Miller,Speed Skating,Bronze,38
2021,Winter,Canada,Jessica Miller,Skiing,Gold,33
2021,Winter,South Africa,Pamela Parker,Ice Hockey,Bronze,19
2021,Winter,China,Nathan Allen,Biathlon,,23
2021,Winter,Brazil,Thomas Johns,Skiing,Silver,25
2021,Winter,India,Dana Lewis,Bobsleigh,Silver,26
2021,Winter,South Korea,Mary Martinez,Snowboarding,Bronze,40
2021,Winter,South Africa,Madeline Campbell,Bobsleigh,Gold,19
2021,Winter,USA,Stephen Perez,Ice Hockey,Bronze,19
2021,Winter,France,Amber Beck,Snowboarding,Bronze,37
