Year,Type,Country,Athlete,Sport,Medal,Age
2004,Summer,Australia,Christine Farley,Gymnastics,Gold,36
2004,Summer,France,Lindsey Wilson,Rowing,,23
2004,Summer,Canada,Tara Moreno,Tennis,Bronze,36
2004,Summer,UK,Laura Perez,Cycling,Gold,30
2004,Summer,Canada,Jason Hernandez,Swimming,Gold,29
2004,Summer,France,Kristin Simpson,Swimming,,34
2004,Summer,South Korea,Jason Gonzalez,Basketball,Gold,31
2004,Summer,India,Steven Martinez,Boxing,Gold,24
2004,Summer,Australia,Courtney Gonzalez,Soccer,Gold,37
2004,Summer,Italy,Anita Hanson,Swimming,Bronze,33
2004,Summer,South Korea,Bruce Barber,Athletics,Silver,35
2004,Summer,Australia,Tyler Whitaker,Soccer,,35
2004,Summer,Germany,Karen Parks,Boxing,Bronze,39
2004,Summer,USA,William Lee,Rowing,,32
2004,Summer,USA,Jose Ball,Weightlifting,Silver,33
2004,Summer,France,Brandon King,Boxing,Bronze,24
2004,Summer,Brazil,Jeffery Bradley,Swimming,,18
2004,Summer,France,Melissa Joseph,Basketball,Silver,38
2004,Summer,Canada,Shari Gill,Boxing,Bronze,35
2004,Summer,Brazil,Melissa Brown,Tennis,Bronze,18
2004,Summer,UK,Walter Arnold,Gymnastics,,31
2004,Summer,USA,Monica Hayes,Soccer,Silver,24
2004,Summer,Italy,Linda Ward,Swimming,Silver,36
2004,Summer,USA,Stacey Gallagher,Athletics,Bronze,39
2004,Summer,Germany,Eric Smith,Cycling,Gold,37
2004,Summer,China,Ricardo Miller,Tennis,,23
2004,Summer,France,John Curry,Tennis,Silver,20
2004,Summer,South Korea,Tina Murray,Cycling,Silver,23
2004,Summer,South Africa,Timothy Navarro,Athletics,,40
2004,Summer,Australia,Megan Smith,Rowing,,30
2004,Summer,France,Jacqueline Taylor,Basketball,Silver,27
2004,Summer,Germany,Paul Webb,Boxing,Silver,19
2004,Summer,India,Traci Harris,Cycling,Gold,36
2004,Summer,Germany,Cody Krueger,Weightlifting,Gold,36
2004,Summer,South Africa,Francisco Lopez,Boxing,Silver,20
2004,Summer,UK,Rebekah Dalton,Boxing,Bronze,22
2004,Summer,Japan,Annette Dunn,Weightlifting,Gold,30
2004,Summer,Germany,Beth Willis,Boxing,Gold,38
2004,Summer,South Korea,Christina Torres,Weightlifting,Bronze,32
2004,Summer,South Korea,Jeremy Wade,Cycling,Bronze,21
2004,Summer,China,Amanda Allen,Basketball,Gold,35
2004,Summer,South Africa,Kyle Pittman,Weightlifting,,40
2004,Summer,South Korea,Jose Brown,Weightlifting,Bronze,23
2004,Summer,South Africa,Michael Schmidt,Gymnastics,,20
2004,Summer,Brazil,Alyssa Jackson,Boxing,Silver,39
2004,Summer,Brazil,Adam Mcdowell,Soccer,Bronze,36
2004,Summer,USA,Christopher Reynolds,Basketball,Bronze,36
2004,Summer,South Korea,Elizabeth Johnson,Athletics,Silver,37
2004,Summer,Canada,Christina Kirk,Boxing,Silver,29
2004,Summer,South Korea,Derrick Harding,Swimming,Gold,37
