Year,Type,Country,Athlete,Sport,Medal,Age
1934,Summer,Italy,Zachary Howard,Rowing,Gold,33
1934,Summer,South Africa,Dawn Perez,Swimming,Bronze,40
1934,Summer,Brazil,Jose Sanchez,Rowing,Gold,40
1934,Summer,Canada,Kelsey Kim,Rowing,Bronze,33
1934,Summer,South Korea,Jon Williamson,Soccer,Bronze,19
1934,Summer,China,Allison Williams,Cycling,,25
1934,Summer,Germany,Gina Lam,Swimming,Gold,35
1934,Summer,Germany,Mario Robertson,Soccer,Silver,39
1934,Summer,South Korea,Wayne Smith,Soccer,Bronze,36
1934,Summer,South Korea,Andrew Mcpherson,Gymnastics,Gold,28
1934,Summer,South Korea,Daniel Hernandez,Gymnastics,Silver,20
1934,Summer,USA,James Rodriguez,Gymnastics,Gold,31
1934,Summer,Italy,Albert Allen,Swimming,,31
1934,Summer,Germany,Natalie Price,Weightlifting,Bronze,22
1934,Summer,USA,Chase Williams,Boxing,,36
1934,Summer,India,Mrs. Catherine Martinez,Cycling,,36
1934,Summer,Japan,Maria Burton,Weightlifting,,28
1934,Summer,Russia,Jeffrey Allen,Soccer,Silver,29
1934,Summer,USA,Timothy Hamilton,Tennis,Gold,23
1934,Summer,China,Pamela Osborne MD,Rowing,Silver,26
1934,Summer,Germany,Ashley Gonzalez,Basketball,Gold,34
1934,Summer,China,Mary Abbott,Soccer,Gold,23
1934,Summer,UK,Christina Mcdonald,Gymnastics,Silver,35
1934,Summer,South Korea,Brianna Gregory,Rowing,Silver,38
1934,Summer,UK,Ashley Cole,Athletics,Silver,26
1934,Summer,Russia,Kevin Smith,Swimming,Silver,36
1934,Summer,Italy,Jonathan Craig,Athletics,Bronze,25
1934,Summer,Canada,Elizabeth Schmidt,Rowing,Bronze,26
1934,Summer,Germany,Thomas Hebert Jr.,Boxing,,40
1934,Summer,Brazil,James Andrews,Athletics,Bronze,39
1934,Summer,China,Gary Barker,Soccer,Bronze,20
1934,Summer,Australia,Ryan Webster,Weightlifting,,35
1934,Summer,Japan,Janet Reed,Boxing,Gold,18
1934,Summer,Germany,Nicole Garcia,Boxing,Bronze,32
