Year,Type,Country,Athlete,Sport,Medal,Age
1993,Summer,South Korea,Christopher Gentry,Rowing,Gold,28
1993,Summer,France,Stephanie Ramirez,Swimming,,18
1993,Summer,Germany,Barbara Cook,Basketball,Silver,19
1993,Summer,France,Carl White,Swimming,Bronze,32
1993,Summer,France,Lisa Walker,Gymnastics,Bronze,18
1993,Summer,Russia,Matthew Lopez,Cycling,Bronze,39
1993,Summer,China,Christian Roberson,Tennis,Silver,34
1993,Summer,Germany,Carl Morrow,Swimming,Bronze,19
1993,Summer,Japan,Elizabeth Baker,Soccer,Bronze,20
1993,Summer,South Korea,Steve Moore,Soccer,Gold,33
1993,Summer,Italy,Darrell Lane,Swimming,,30
1993,Summer,Brazil,Julia Williams,Gymnastics,Bronze,27
1993,Summer,Germany,James Rice,Athletics,Silver,31
1993,Summer,Italy,Cody Meyer,Cycling,,32
1993,Summer,Italy,Alex Haas,Swimming,Gold,24
1993,Summer,Japan,Bryan Sanford,Basketball,Gold,24
1993,Summer,Germany,Christopher Bowers,Basketball,Bronze,35
1993,Summer,South Korea,Sarah Walton,Weightlifting,Gold,38
1993,Summer,USA,Deborah Browning,Swimming,,37
1993,Summer,Russia,Douglas Massey,Weightlifting,Gold,34
1993,Summer,Canada,Mr. Shawn Delgado,Weightlifting,Bronze,34
1993,Summer,South Korea,Joseph Wang,Swimming,,29
1993,Summer,Germany,David Salas,Basketball,,19
1993,Summer,USA,Joseph Smith,Swimming,Gold,28
1993,Summer,India,Heather Holder,Boxing,Silver,28
1993,Summer,Australia,Christopher Rodriguez,Soccer,Bronze,38
1993,Summer,Germany,Kim Garcia DDS,Rowing,Silver,25
1993,Summer,Brazil,Beth Powell,Gymnastics,Bronze,23
1993,Summer,China,Barry Alvarado,Weightlifting,,39
1993,Summer,Germany,Cameron Francis,Tennis,Silver,24
1993,Summer,Japan,Joshua Hill,Basketball,,26
1993,Summer,Brazil,Shelly Galloway,Swimming,Bronze,24
1993,Summer,India,Christopher Griffith,Athletics,,30
1993,Summer,South Korea,Matthew Gomez,Tennis,Gold,34
1993,Summer,UK,Ivan Adams,Tennis,Gold,28
1993,Summer,Japan,Rebecca Young,Soccer,Silver,39
1993,Summer,India,Darren Schultz,Swimming,Gold,25
1993,Summer,Germany,Mary Ryan,Soccer,Silver,29
1993,Summer,Brazil,Melissa Serrano,Athletics,Gold,19
1993,Summer,Australia,Daniel Becker,Tennis,Gold,40
1993,Summer,Germany,Kathleen Martinez,Tennis,,33
1993,Summer,Brazil,Jonathan Swanson,Swimming,Bronze,30
1993,Summer,South Africa,Juan Singh,Rowing,Bronze,24
1993,Summer,South Africa,Heather Sullivan,Rowing,Bronze,20
1993,Summer,Japan,John Adams,Gymnastics,Silver,32
1993,Summer,Italy,Tamara Williams,Cycling,Gold,31
1993,Summer,India,Dr. Shawn James DDS,Basketball,Gold,18
1993,Summer,Germany,Madison Gonzales,Weightlifting,Gold,19
1993,Summer,South Korea,Taylor Thomas,Gymnastics,Bronze,38
1993,Summer,Brazil,Michelle Ritter,Tennis,Silver,32
1993,Summer,Australia,Adam Scott,Soccer,Bronze,32
1993,Summer,Italy,Joseph Johnson,Soccer,,37
1993,Summer,Germany,Holly Guzman,Swimming,Gold,30
1993,Summer,Brazil,Sara Farrell,Weightlifting,Gold,24
1993,Summer,UK,Marc Hill,Gymnastics,Gold,37
1993,Summer,France,Matthew Wilson,Rowing,Bronze,35
1993,Summer,Germany,Ryan Mccarthy,Swimming,Gold,19
1993,Summer,Japan,Heather Hunter,Basketball,Silver,38
1993,Summer,South Korea,Stacey Booker,Gymnastics,Silver,20
1993,Summer,Germany,Aaron Johnson,Tennis,Silver,25
1993,Summer,Italy,Linda Mcdonald,Athletics,Gold,34
1993,Summer,South Korea,Derek Thomas,Boxing,Silver,25
1993,Summer,Italy,Dr. Alexandria Best MD,Gymnastics,,30
1993,Summer,USA,Melanie Stewart,Cycling,Gold,27
1993,Summer,Russia,Katherine Hill,Cycling,,33
1993,Summer,UK,Michelle Smith,Gymnastics,,29
1993,Summer,India,Debra Jones,Boxing,Bronze,18
1993,Summer,South Africa,Kevin Stephens,Athletics,Gold,32
1993,Summer,UK,Cody Moran,Soccer,Bronze,24
1993,Summer,France,Eddie Collins,Gymnastics,Silver,32
1993,Summer,Germany,Benjamin Stephenson,Tennis,Bronze,23
1993,Summer,USA,Tiffany Cruz,Basketball,,28
