Year,Type,Country,Athlete,Sport,Medal,Age
2011,Winter,South Africa,Jordan Cuevas,Curling,Gold,20
2011,Winter,Brazil,Anita Saunders DVM,Figure Skating,Bronze,24
2011,Winter,Brazil,Jennifer Huang,Biathlon,,26
2011,Winter,France,Tyler Mendez,Speed Skating,Gold,31
2011,Winter,India,Amber Snyder,Biathlon,Gold,29
2011,Winter,South Korea,Michael Morgan,Snowboarding,Gold,28
2011,Winter,Germany,Tracy Payne,Speed Skating,Gold,36
2011,Winter,Germany,Timothy Diaz,Biathlon,Gold,19
2011,Winter,China,Denise Brown,Skiing,Bronze,40
2011,Winter,UK,Garrett Henderson,Bobsleigh,,40
2011,Winter,Italy,Cynthia Sheppard,Speed Skating,Gold,21
2011,Winter,USA,Rodney Snyder,Figure Skating,Gold,33
2011,Winter,South Korea,Theresa Morgan,Figure Skating,Gold,19
2011,Winter,France,Maria White,Biathlon,,34
2011,Winter,Italy,Robert Miranda,Skiing,,23
2011,Winter,Russia,Alexander Bridges,Skiing,Silver,27
2011,Winter,China,Mark Baxter,Curling,Silver,32
2011,Winter,South Africa,Julia Harmon,Figure Skating,Gold,23
2011,Winter,UK,Connie Baker,Bobsleigh,Bronze,29
2011,Winter,Italy,Debra Contreras,Bobsleigh,Silver,22
2011,Winter,Germany,Christopher Brown,Snowboarding,Gold,40
2011,Winter,South Africa,Christian Richardson,Figure Skating,,30
2011,Winter,France,Jessica Shannon,Ice Hockey,Silver,21
2011,Winter,China,Daniel Campos,Snowboarding,,37
2011,Winter,Japan,Anne Thompson,Bobsleigh,Gold,40
2011,Winter,South Africa,Diana Rodriguez,Snowboarding,,40
2011,Winter,South Africa,Samuel Gallagher,Speed Skating,Bronze,23
2011,Winter,India,Ian Gray,Snowboarding,Bronze,21
2011,Winter,Canada,Nancy White,Biathlon,Silver,18
2011,Winter,France,Audrey Edwards,Speed Skating,,23
2011,Winter,Russia,Michael Key,Biathlon,Bronze,36
2011,Winter,Canada,Jennifer Chen,Speed Skating,Silver,26
2011,Winter,Australia,Hector Anderson,Figure Skating,Gold,28
2011,Winter,Japan,Courtney Lyons,Figure Skating,,23
2011,Winter,India,Derek Peterson,Curling,,36
2011,Winter,Italy,Kelsey Ramos,Curling,Bronze,33
2011,Winter,Australia,Dana Morris,Ice Hockey,Bronze,28
2011,Winter,France,Paul Hayes,Bobsleigh,Bronze,30
2011,Winter,China,Brandon Wilson,Bobsleigh,,30
2011,Winter,UK,Jennifer Cardenas,Biathlon,Bronze,35
2011,Winter,USA,Laurie Gomez,Biathlon,Silver,27
2011,Winter,USA,Elizabeth Henderson,Speed Skating,Silver,30
2011,Winter,South Africa,Michelle Smith,Figure Skating,Silver,30
2011,Winter,UK,Amber Edwards,Ice Hockey,Gold,31
2011,Winter,France,Mrs. April Costa,Biathlon,Gold,23
2011,Winter,Italy,Melinda Moore,Speed Skating,,30
2011,Winter,France,Yolanda Doyle,Speed Skating,Silver,25
2011,Winter,Australia,Andrew Perez,Skiing,Gold,19
2011,Winter,Brazil,Mary Thompson,Speed Skating,,33
2011,Winter,Germany,Tom Ramirez,Skiing,Bronze,27
2011,Winter,India,Steven Fuller,Bobsleigh,,20
2011,Winter,South Korea,Sarah Olson,Curling,Gold,22
2011,Winter,UK,Michael Medina,Skiing,,18
2011,Winter,USA,John Rodriguez,Bobsleigh,Gold,26
2011,Winter,Russia,Kenneth Price,Biathlon,Gold,35
2011,Winter,India,Andrew Mitchell,Biathlon,Silver,38
2011,Winter,Canada,Tyrone Gutierrez,Ice Hockey,Bronze,37
2011,Winter,Italy,Zachary Ho,Speed Skating,Silver,27
