Year,Type,Country,Athlete,Sport,Medal,Age
1932,Summer,South Korea,Heidi Wright,Soccer,Bronze,36
1932,Summer,Brazil,Angela Norman,Weightlifting,Silver,35
1932,Summer,India,James Hess,Tennis,Gold,19
1932,Summer,UK,Donna Young,Athletics,Silver,39
1932,Summer,UK,Colin Dickerson,Gymnastics,Gold,20
1932,Summer,Australia,Charles Bridges,Swimming,Gold,28
1932,Summer,Italy,Scott Scott,Rowing,Bronze,39
1932,Summer,USA,David Gonzalez,Athletics,,26
1932,Summer,Australia,Shannon Mueller,Cycling,Silver,24
1932,Summer,Russia,Diane Taylor,Basketball,Bronze,26
1932,Summer,Brazil,Christopher Bentley,Athletics,,25
1932,Summer,China,Susan Harris,Gymnastics,Bronze,30
1932,Summer,Brazil,Robin Quinn,Basketball,Bronze,26
1932,Summer,Canada,Teresa Ellis,Soccer,Silver,35
1932,Summer,France,Robert Lee,Rowing,Gold,27
1932,Summer,Australia,Nicholas Wall,Basketball,Silver,32
1932,Summer,Japan,Thomas Smith,Weightlifting,Silver,33
1932,Summer,USA,Shawn Jensen,Cycling,Silver,36
1932,Summer,Japan,Elizabeth Patel,Cycling,,30
1932,Summer,Australia,Philip Quinn,Cycling,Gold,20
1932,Summer,India,Sandra Johnson,Soccer,Silver,24
1932,Summer,Japan,Christine Wang,Cycling,,19
1932,Summer,France,Laura Richards,Weightlifting,Silver,22
1932,Summer,Brazil,Joseph Velazquez,Athletics,Bronze,37
1932,Summer,France,Jeffery Barber,Swimming,,20
1932,Summer,Italy,Ryan Lee,Boxing,Bronze,24
1932,Summer,Canada,Sydney Lewis,Tennis,Silver,30
1932,Summer,Australia,Cynthia Barrett,Rowing,Gold,32
1932,Summer,South Korea,Melissa Jones,Cycling,,29
1932,Summer,South Korea,Jessica Steele,Gymnastics,Gold,18
1932,Summer,South Africa,Gary Rodriguez,Cycling,Gold,25
1932,Summer,USA,Zachary Butler,Gymnastics,Gold,31
1932,Summer,Brazil,Kristin Fuentes,Rowing,,35
1932,Summer,South Korea,Dr. John Gomez,Weightlifting,Bronze,32
1932,Summer,Australia,Wesley Smith,Weightlifting,,21
1932,Summer,Brazil,Charles Logan,Basketball,Gold,20
1932,Summer,India,Mercedes Avila,Basketball,Bronze,24
1932,Summer,France,Cathy Gonzalez,Weightlifting,Gold,22
1932,Summer,France,Sarah Miller,Athletics,Bronze,27
1932,Summer,France,Jennifer Henderson,Cycling,,39
1932,Summer,UK,Lindsey Goodwin,Athletics,Silver,20
1932,Summer,France,Christopher Terrell,Tennis,Gold,27
1932,Summer,USA,Jonathan Adams,Cycling,Silver,32
1932,Summer,Canada,Tanya Mendoza,Soccer,,34
1932,Summer,Japan,Jill Webb,Rowing,,19
1932,Summer,Canada,Olivia Peterson,Basketball,,25
1932,Summer,China,Emma Smith,Boxing,Bronze,31
1932,Summer,Japan,Melissa Stein,Athletics,Bronze,24
1932,Summer,France,April Sims,Athletics,Silver,32
1932,Summer,Russia,Julia Floyd,Swimming,,28
1932,Summer,USA,Johnny Hill,Soccer,Bronze,24
1932,Summer,UK,Heidi David,Basketball,,38
1932,Summer,South Korea,Anthony Bennett,Boxing,,28
1932,Summer,Germany,Debra Riley,Basketball,,18
1932,Summer,South Korea,Michael Bates,Athletics,Silver,24
1932,Summer,Australia,Don Smith,Cycling,Bronze,40
1932,Summer,Germany,Michael Wall,Athletics,,36
1932,Summer,France,James Stokes,Soccer,Gold,28
1932,Summer,Italy,Crystal West,Tennis,Gold,30
1932,Summer,South Africa,Joseph Freeman,Cycling,Silver,36
1932,Summer,Japan,Sarah Ramirez DVM,Cycling,Gold,37
1932,Summer,Russia,Robin Harris,Boxing,,36
1932,Summer,France,Shannon Boyd,Rowing,,31
1932,Summer,South Africa,Rachael Jensen,Cycling,Gold,32
1932,Summer,Italy,Carolyn Padilla,Boxing,,31
1932,Summer,France,Donald Rogers,Athletics,Bronze,32
1932,Summer,UK,Joe Glenn,Weightlifting,Gold,21
1932,Summer,China,Christopher Banks,Athletics,Silver,35
1932,Summer,Canada,Nicholas Hall,Weightlifting,,23
1932,Summer,China,April Wright,Gymnastics,Gold,40
1932,Summer,Japan,William Brennan,Basketball,Gold,39
1932,Summer,Canada,Theodore Hernandez,Rowing,Gold,23
1932,Summer,Germany,Jonathan Thomas,Athletics,Silver,18
1932,Summer,China,Jeffrey Ramirez,Athletics,Bronze,23
1932,Summer,India,Lisa Davis,Athletics,Silver,18
1932,Summer,India,Bonnie Davidson,Swimming,,39
1932,Summer,Russia,Christopher Hernandez,Soccer,Silver,24
