Year,Type,Country,Athlete,Sport,Medal,Age
1945,Winter,Japan,Samuel Davenport,Bobsleigh,Silver,18
1945,Winter,France,Mike Reed,Speed Skating,Silver,32
1945,Winter,UK,Julie Clarke,Speed Skating,Gold,35
1945,Winter,UK,Sean Bowman,Curling,,36
1945,Winter,Russia,Jacob Kelley,Ice Hockey,Gold,32
1945,Winter,UK,Daniel Chung,Skiing,Silver,28
1945,Winter,Australia,Caroline Cisneros,Ice Hockey,Bronze,19
1945,Winter,China,Timothy Scott,Skiing,Bronze,37
1945,Winter,Canada,Pamela Weber,Speed Skating,,24
1945,Winter,Italy,Jennifer Green,Curling,,25
1945,Winter,Italy,Matthew Waller,Skiing,Silver,26
1945,Winter,Canada,Kyle Stokes,Skiing,Gold,39
1945,Winter,Japan,Sherri Hartman,Figure Skating,Silver,32
1945,Winter,South Korea,Veronica Hurst,Skiing,Gold,29
1945,Winter,China,Allison Daniels,Skiing,Bronze,21
1945,Winter,China,John Parsons,Speed Skating,Bronze,27
1945,Winter,India,Lisa Thomas,Snowboarding,Gold,33
1945,Winter,France,Gregory Wilkinson,Speed Skating,,22
1945,Winter,China,Amy Harper,Figure Skating,Silver,36
1945,Winter,Brazil,Nicholas Sanders,Curling,Gold,29
1945,Winter,South Africa,Dr. Rebecca Martinez,Ice Hockey,Bronze,21
1945,Winter,Australia,Christopher Mack,Speed Skating,Silver,19
1945,Winter,Australia,Tamara Beck,Curling,Bronze,39
1945,Winter,Japan,Ricky Aguirre,Bobsleigh,Silver,33
1945,Winter,South Africa,Patrick Griffin,Biathlon,,25
1945,Winter,Italy,Joshua Obrien,Speed Skating,,27
1945,Winter,India,Jennifer Wilson,Bobsleigh,Bronze,34
1945,Winter,France,Billy Pacheco,Snowboarding,Gold,36
1945,Winter,Italy,Karen Santos,Figure Skating,Silver,38
1945,Winter,Japan,Dana Shelton,Curling,Gold,32
1945,Winter,Germany,Melissa Smith,Curling,Bronze,36
1945,Winter,France,Mark Marquez,Bobsleigh,,26
1945,Winter,Brazil,Dana Jackson,Curling,Silver,25
1945,Winter,Italy,Catherine Horne,Figure Skating,Gold,40
1945,Winter,India,Kristine Williams,Figure Skating,Silver,32
1945,Winter,Italy,Christina Vargas,Biathlon,Silver,39
1945,Winter,USA,Marie Fisher,Skiing,Silver,27
1945,Winter,Germany,Jessica Cameron DDS,Ice Hockey,,30
1945,Winter,Italy,Valerie Randall,Ice Hockey,,37
1945,Winter,China,Roger Russo,Snowboarding,,29
