Year,Type,Country,Athlete,Sport,Medal,Age
2013,Winter,France,David Lewis,Biathlon,Silver,37
2013,Winter,India,Kenneth Butler,Biathlon,Bronze,38
2013,Winter,Canada,Juan Alexander,Curling,Silver,25
2013,Winter,South Korea,Brad Hoffman,Speed Skating,,39
2013,Winter,Brazil,Carlos Prince,Figure Skating,,20
2013,Winter,Russia,Alexis Martinez,Ice Hockey,Bronze,23
2013,Winter,Brazil,Deborah Gallagher,Skiing,Silver,37
2013,Winter,USA,Adam Dixon,Biathlon,Bronze,29
2013,Winter,Canada,Jonathan Munoz,Ice Hockey,,22
2013,Winter,South Africa,Alexandra Black,Skiing,Bronze,32
2013,Winter,Japan,Kristina Hobbs,Ice Hockey,Gold,26
2013,Winter,Russia,Jason Gonzalez,Bobsleigh,Silver,27
2013,Winter,Japan,Kevin Wagner,Ice Hockey,,40
2013,Winter,France,Amanda Pierce,Figure Skating,Bronze,18
2013,Winter,Italy,Courtney Jacobson,Speed Skating,Bronze,34
2013,Winter,Brazil,Tracy Carter,Skiing,,24
2013,Winter,Italy,Kathleen Roach,Ice Hockey,Gold,20
2013,Winter,South Africa,Anthony Jones,Speed Skating,Bronze,27
2013,Winter,Russia,Stephen Duran,Bobsleigh,Silver,29
2013,Winter,USA,Brandy Gonzalez,Ice Hockey,Bronze,20
2013,Winter,Japan,Robert Anderson,Speed Skating,Gold,35
2013,Winter,France,Megan Russell,Bobsleigh,Bronze,28
2013,Winter,South Korea,Richard Matthews,Biathlon,,33
2013,Winter,Australia,Katherine Wells,Curling,Gold,36
2013,Winter,Brazil,Alison Lyons,Biathlon,Gold,31
2013,Winter,France,Anne Warren,Speed Skating,Silver,36
2013,Winter,France,Sarah Escobar,Skiing,,33
2013,Winter,India,John Avila,Ice Hockey,Bronze,31
2013,Winter,South Korea,Brittany Coleman,Curling,Silver,28
2013,Winter,Italy,Jessica Roberts,Snowboarding,Bronze,23
2013,Winter,Canada,Jennifer Cummings,Biathlon,,26
2013,Winter,Australia,Beth Smith,Biathlon,,39
2013,Winter,Brazil,Christian Barrett,Skiing,,35
2013,Winter,South Africa,Willie Davis,Figure Skating,Silver,28
2013,Winter,UK,Kayla Morse,Bobsleigh,,21
2013,Winter,Germany,Joseph Wright,Biathlon,,30
2013,Winter,South Africa,Kenneth Moore,Skiing,Bronze,37
2013,Winter,Australia,Debra Garcia,Figure Skating,Bronze,33
2013,Winter,Germany,Walter West,Skiing,Silver,37
2013,Winter,Japan,Victoria Perry,Curling,,32
2013,Winter,Brazil,Garrett Larson,Skiing,,39
2013,Winter,Russia,Nicholas Price,Figure Skating,Silver,30
2013,Winter,Russia,Matthew Gardner,Speed Skating,,37
2013,Winter,Russia,Steven Pierce,Snowboarding,Bronze,34
2013,Winter,France,David Foley,Skiing,Silver,23
2013,Winter,Japan,Lisa Williams,Skiing,Silver,19
2013,Winter,Germany,Corey Martin,Figure Skating,Silver,36
2013,Winter,China,Michelle Little,Figure Skating,,39
2013,Winter,China,Taylor Garcia PhD,Biathlon,Bronze,35
2013,Winter,Russia,Rebecca Davis,Snowboarding,Silver,21
2013,Winter,Canada,Elizabeth Tapia,Biathlon,Bronze,34
2013,Winter,Italy,Jacob Garrett,Bobsleigh,Bronze,28
2013,Winter,USA,Timothy Johnson,Biathlon,Bronze,20
2013,Winter,Russia,Anthony Barnes,Biathlon,,20
2013,Winter,Australia,Rebecca Hendricks,Biathlon,Gold,27
2013,Winter,Italy,Mario Day,Figure Skating,,28
2013,Winter,Canada,Courtney Middleton,Biathlon,,36
2013,Winter,Brazil,Connie Dixon,Speed Skating,Bronze,39
2013,Winter,Germany,Stephen Johnson,Curling,Silver,19
2013,Winter,Japan,David Baird,Ice Hockey,Gold,40
2013,Winter,Russia,Thomas Hurley,Snowboarding,Gold,32
2013,Winter,UK,Travis Payne,Speed Skating,Silver,20
