Year,Type,Country,Athlete,Sport,Medal,Age
1991,Winter,Australia,Steven Snyder,Figure Skating,Bronze,28
1991,Winter,France,William Turner,Curling,Silver,38
1991,Winter,USA,Gary Garrett,Curling,Silver,20
1991,Winter,Australia,Tiffany Hodge,Speed Skating,Gold,30
1991,Winter,UK,Jamie Smith,Ice Hockey,,37
1991,Winter,Russia,April Torres,Curling,Silver,22
1991,Winter,China,Robert Bradley,Snowboarding,,22
1991,Winter,USA,Kimberly Mathews,Biathlon,Gold,33
1991,Winter,Italy,Johnny Kent,Figure Skating,Gold,37
1991,Winter,Russia,Michelle Soto,Figure Skating,Silver,20
1991,Winter,UK,Christopher Johnson,Figure Skating,,18
1991,Winter,South Africa,Nicole Mason,Bobsleigh,Gold,40
1991,Winter,Italy,Karen Anderson,Biathlon,Gold,21
1991,Winter,UK,Derek Anderson,Bobsleigh,,18
1991,Winter,Italy,Brandon Gonzalez,Snowboarding,Gold,29
1991,Winter,Italy,Amanda Shelton,Snowboarding,,35
1991,Winter,Italy,Casey Daniels,Snowboarding,Gold,23
1991,Winter,Australia,Scott Williams,Bobsleigh,,33
1991,Winter,Japan,Richard Olson,Skiing,,39
1991,Winter,USA,Jasmin Frazier,Bobsleigh,,18
1991,Winter,India,Ms. Katie Dixon,Curling,Gold,20
1991,Winter,UK,Robert Rowland,Figure Skating,Silver,23
1991,Winter,Canada,Javier Bradshaw,Speed Skating,Gold,22
1991,Winter,South Africa,Veronica Ingram,Biathlon,Gold,33
1991,Winter,UK,Jeffery Wallace,Speed Skating,,32
1991,Winter,Japan,Preston Smith,Snowboarding,,27
1991,Winter,UK,Alyssa Carter,Snowboarding,Silver,35
1991,Winter,USA,Tiffany Rose,Speed Skating,Silver,23
1991,Winter,Russia,Gloria Gilmore,Curling,Bronze,34
1991,Winter,China,James Berry,Bobsleigh,Gold,28
1991,Winter,South Korea,David Gonzalez,Bobsleigh,Silver,32
1991,Winter,USA,Becky Garner,Figure Skating,Bronze,30
1991,Winter,South Korea,Mary Watson,Biathlon,Gold,23
1991,Winter,China,Angel Duran,Speed Skating,Bronze,18
1991,Winter,Brazil,Connie Ford,Ice Hockey,Silver,39
1991,Winter,Brazil,Rachel Thomas,Skiing,Gold,40
1991,Winter,France,Wendy Thomas,Biathlon,,21
1991,Winter,Italy,Anna Johnson,Speed Skating,Gold,32
1991,Winter,Brazil,Taylor Frank,Curling,Gold,36
1991,Winter,France,Terri Dudley,Figure Skating,Bronze,20
1991,Winter,France,James Jones,Speed Skating,Silver,30
1991,Winter,Italy,Lisa Brown,Snowboarding,Silver,31
1991,Winter,France,Deborah Hensley,Curling,Gold,29
1991,Winter,France,Jordan James,Ice Hockey,,19
1991,Winter,India,Jennifer Anderson,Figure Skating,,39
1991,Winter,South Korea,Robert Arias,Speed Skating,Gold,18
1991,Winter,Canada,Brandy Phillips,Skiing,Gold,28
1991,Winter,Germany,Jessica Sawyer,Ice Hockey,Silver,22
1991,Winter,Canada,Nancy Liu,Bobsleigh,Gold,31
1991,Winter,China,Jason Mason,Biathlon,,35
1991,Winter,USA,Linda Williams PhD,Speed Skating,,22
1991,Winter,USA,Monique Lam,Skiing,Gold,18
1991,Winter,Japan,Valerie Holland,Snowboarding,,34
1991,Winter,France,Brandon Mendoza,Figure Skating,,22
1991,Winter,France,Lisa Garcia,Snowboarding,Gold,40
1991,Winter,USA,Michele Ruiz,Skiing,Gold,21
1991,Winter,Italy,Susan Deleon,Curling,,18
1991,Winter,Russia,Chad Martinez,Speed Skating,Bronze,22
1991,Winter,Russia,Daniel Perry,Figure Skating,Silver,38
1991,Winter,France,Steven Cortez,Skiing,Bronze,24
1991,Winter,Brazil,Kaitlyn Allison,Biathlon,Bronze,29
1991,Winter,Canada,Matthew Cameron,Snowboarding,,19
1991,Winter,China,David Walker,Speed Skating,Silver,21
1991,Winter,France,Kathryn Robinson,Biathlon,Silver,19
1991,Winter,India,Richard Baker MD,Bobsleigh,Silver,18
1991,Winter,UK,Erica Johnston,Speed Skating,Silver,21
1991,Winter,Germany,Tammy Garcia,Skiing,,37
1991,Winter,UK,Christopher Mendoza,Skiing,Silver,29
1991,Winter,Germany,Ms. Connie Cox DVM,Curling,Bronze,30
1991,Winter,Russia,Mark Hubbard,Biathlon,,27
1991,Winter,Italy,James Marks,Skiing,Bronze,36
1991,Winter,India,Matthew Johnson,Snowboarding,,40
1991,Winter,UK,Dr. Ana Macdonald,Snowboarding,Silver,28
1991,Winter,France,Alex Barrett,Bobsleigh,Gold,26
