Year,Type,Country,Athlete,Sport,Medal,Age
1980,Summer,France,James Barrera,Weightlifting,Gold,20
1980,Summer,France,Crystal Berry,Soccer,,21
1980,Summer,USA,Michael Liu,Athletics,,34
1980,Summer,Canada,Monica Black,Cycling,Silver,19
1980,Summer,France,Kevin Holder,Gymnastics,Silver,18
1980,Summer,South Korea,John Rhodes,Tennis,Silver,31
1980,Summer,Russia,Mr. Jeremiah Oneal III,Tennis,Gold,40
1980,Summer,Brazil,Courtney Perez,Swimming,,19
1980,Summer,Russia,Michael Russell,Tennis,Gold,26
1980,Summer,South Korea,Gregory Pham,Swimming,Bronze,18
1980,Summer,USA,Cheryl Davis,Gymnastics,,21
1980,Summer,India,Robert Henderson,Boxing,,34
1980,Summer,Canada,William Vaughn,Gymnastics,Silver,34
1980,Summer,Canada,Andrew Hernandez,Gymnastics,Silver,33
1980,Summer,Germany,Colleen Murphy,Cycling,Silver,36
1980,Summer,Canada,Barbara Levy,Basketball,Silver,37
1980,Summer,Canada,Gregory Phillips,Rowing,Bronze,28
1980,Summer,South Korea,Dr. Susan Williams DDS,Tennis,Gold,37
1980,Summer,Italy,Amanda Moore,Basketball,Silver,39
1980,Summer,India,Dr. Dennis Martin,Gymnastics,,20
1980,Summer,South Korea,Emily Lawson,Gymnastics,Silver,39
1980,Summer,Australia,Shelby Alvarado,Soccer,Bronze,21
1980,Summer,India,Dylan Torres,Rowing,,23
1980,Summer,China,Sara Jimenez,Gymnastics,,21
1980,Summer,USA,Jonathan Hart,Rowing,Bronze,22
1980,Summer,Japan,Ashley Miller,Weightlifting,,22
1980,Summer,South Africa,Nicholas Jennings,Rowing,Bronze,18
1980,Summer,Brazil,Brandi Smith,Tennis,,21
1980,Summer,Italy,Jennifer Allen,Cycling,Bronze,22
1980,Summer,South Africa,John Price,Swimming,Silver,38
1980,Summer,South Africa,Anne Watts PhD,Cycling,Silver,40
1980,Summer,USA,Courtney Watkins,Basketball,Silver,30
1980,Summer,Brazil,Michael Clarke,Cycling,Bronze,26
1980,Summer,Japan,Linda Robinson,Weightlifting,Silver,27
1980,Summer,South Korea,Leslie Lewis,Basketball,Silver,22
1980,Summer,India,Veronica Brown,Basketball,,26
1980,Summer,South Korea,Jasmine Caldwell,Basketball,Gold,28
1980,Summer,UK,Lauren Anderson,Basketball,Bronze,28
1980,Summer,Germany,David Barrett,Rowing,,33
1980,Summer,South Korea,Anna Carpenter,Soccer,Silver,39
