Year,Type,Country,Athlete,Sport,Medal,Age
1976,Summer,Brazil,Marissa Mosley,Weightlifting,Silver,30
1976,Summer,South Africa,Michelle Robinson,Weightlifting,Bronze,36
1976,Summer,USA,Ryan Vaughn,Athletics,,38
1976,Summer,South Korea,Brenda Booker,Boxing,Silver,18
1976,Summer,Canada,Teresa Foster,Cycling,,40
1976,Summer,Russia,Regina Brown,Swimming,Gold,19
1976,Summer,Canada,Brandi Matthews,Weightlifting,Bronze,40
1976,Summer,South Africa,Brenda Mcpherson,Athletics,Bronze,29
1976,Summer,UK,Vanessa Short,Boxing,Gold,33
1976,Summer,China,Angela Miller,Tennis,Silver,19
1976,Summer,Canada,Courtney Rice,Cycling,Silver,26
1976,Summer,Russia,Michelle Franklin,Boxing,Gold,33
1976,Summer,UK,Oscar Smith,Weightlifting,Gold,37
1976,Summer,Brazil,Robert Galloway,Gymnastics,Bronze,26
1976,Summer,Japan,Kimberly Shaw,Tennis,,38
1976,Summer,India,Nicholas Garcia,Athletics,Bronze,18
1976,Summer,South Korea,Richard Moses,Soccer,Gold,37
1976,Summer,France,Jessica Jackson,Cycling,,24
1976,Summer,Italy,Steve Wilson,Swimming,Silver,20
1976,Summer,South Africa,Richard Woodard,Rowing,Silver,18
1976,Summer,China,Jerry Adams,Basketball,Gold,19
1976,Summer,UK,Anita Alvarez,Tennis,Silver,26
1976,Summer,Canada,Kelsey Maldonado,Basketball,Gold,19
1976,Summer,France,Sara Riley,Rowing,Gold,27
1976,Summer,Italy,Michael Lucas II,Gymnastics,Bronze,32
1976,Summer,Italy,Jerry Mckay,Cycling,Gold,22
1976,Summer,Russia,Mikayla Marshall,Swimming,Bronze,24
1976,Summer,UK,Kara Elliott,Athletics,Bronze,38
1976,Summer,UK,Brian Caldwell,Cycling,Bronze,35
1976,Summer,South Korea,Taylor Richards,Soccer,Gold,34
1976,Summer,Germany,Jessica Price,Swimming,Bronze,20
1976,Summer,Japan,Daniel Mckee,Tennis,Silver,27
1976,Summer,Germany,Peter Abbott,Athletics,Gold,22
1976,Summer,Brazil,James Williams,Boxing,Bronze,30
1976,Summer,Australia,Rebecca Gilbert,Tennis,Silver,32
1976,Summer,Japan,Joseph Wood,Soccer,Bronze,33
1976,Summer,Italy,Tammy Saunders,Boxing,Silver,20
1976,Summer,Germany,Dr. Sarah Finley DVM,Athletics,Silver,22
1976,Summer,USA,Dakota Johnson,Gymnastics,Gold,34
1976,Summer,Australia,Mrs. Audrey Knapp DDS,Rowing,Silver,34
1976,Summer,Japan,Donna Flynn,Swimming,,23
1976,Summer,France,Brian York,Swimming,Silver,37
1976,Summer,France,Carrie Shaffer,Soccer,Silver,27
1976,Summer,India,Eduardo Hodges,Athletics,Gold,34
1976,Summer,Italy,Justin Howard,Tennis,Bronze,26
1976,Summer,Russia,Jennifer Schwartz,Rowing,Silver,19
1976,Summer,Brazil,Jennifer Hunt,Swimming,Silver,18
1976,Summer,Australia,Emily Daugherty,Soccer,Bronze,29
1976,Summer,India,Edward Walton,Basketball,Gold,22
1976,Summer,Canada,Lauren Allison,Basketball,Bronze,40
1976,Summer,India,Kimberly Martin,Basketball,Gold,34
1976,Summer,India,Terri Duncan,Weightlifting,Gold,30
1976,Summer,South Africa,Adam Mitchell,Cycling,Bronze,30
1976,Summer,France,Toni Fletcher,Basketball,,29
1976,Summer,India,Sandra Flores,Weightlifting,Bronze,21
1976,Summer,Canada,Allison Parker,Rowing,Gold,20
1976,Summer,Germany,Andrew Bartlett,Soccer,Gold,33
1976,Summer,India,Taylor Gordon,Soccer,,27
1976,Summer,UK,Dr. Rachel Wilkerson,Basketball,Bronze,22
1976,Summer,USA,Julie Frazier,Rowing,Silver,22
1976,Summer,Canada,Jessica Marshall,Boxing,Silver,35
1976,Summer,Russia,David Riley,Boxing,Gold,18
1976,Summer,Australia,Diana Johnson,Tennis,,29
1976,Summer,Italy,Jessica Cox,Rowing,Gold,34
1976,Summer,South Africa,Kevin Ramirez,Soccer,Bronze,37
1976,Summer,UK,Joseph Gutierrez,Swimming,Gold,22
1976,Summer,Canada,Christopher Crosby,Athletics,,21
1976,Summer,Italy,Michele Lee,Basketball,Silver,20
1976,Summer,Japan,Mario Bush,Basketball,Bronze,27
1976,Summer,China,James Rivera,Soccer,,23
1976,Summer,Japan,Randy Bernard,Gymnastics,Gold,18
1976,Summer,Canada,Mark Cole,Gymnastics,,31
1976,Summer,France,James Chang,Basketball,Silver,36
1976,Summer,Italy,Kimberly Livingston,Boxing,Silver,25
1976,Summer,South Africa,Jesus Bowman,Soccer,,20
1976,Summer,South Africa,Steve Contreras,Athletics,Gold,18
1976,Summer,South Africa,Kimberly Spencer,Boxing,Gold,24
1976,Summer,Australia,Frank Hill,Athletics,Silver,35
1976,Summer,USA,Linda Wright,Basketball,Silver,40
1976,Summer,Australia,Robert Atkinson,Weightlifting,Silver,36
1976,Summer,UK,Robin Murphy,Rowing,Silver,22
1976,Summer,South Africa,Teresa Moore,Basketball,Bronze,30
1976,Summer,Russia,David Baker,Soccer,Gold,22
