Year,Type,Country,Athlete,Sport,Medal,Age
1920,Summer,Italy,Shelby Sellers,Athletics,,20
1920,Summer,Italy,Anthony Neal,Cycling,Gold,24
1920,Summer,Russia,Laura Montoya,Rowing,Bronze,38
1920,Summer,UK,Gabrielle Williams,Gymnastics,,33
1920,Summer,France,Erin Alvarez,Soccer,Bronze,25
1920,Summer,China,Jonathan Ramsey,Swimming,Bronze,24
1920,Summer,Brazil,Patricia Murphy,Athletics,Gold,19
1920,Summer,Canada,Logan Bell,Athletics,Bronze,29
1920,Summer,South Korea,Jennifer Thornton,Gymnastics,Bronze,31
1920,Summer,Russia,William Blair,Athletics,Bronze,32
1920,Summer,China,Nicholas Brady,Gymnastics,,27
1920,Summer,South Africa,Linda Manning,Swimming,,22
1920,Summer,China,Shane Martinez,Swimming,Silver,32
1920,Summer,South Korea,Mary Townsend,Cycling,Silver,33
1920,Summer,Russia,Lauren Lane,Athletics,Gold,21
1920,Summer,India,Natasha Ramirez,Rowing,Bronze,20
1920,Summer,China,Thomas Carr,Swimming,Gold,31
1920,Summer,Germany,Melissa Harris,Tennis,Bronze,19
1920,Summer,South Africa,Richard Erickson,Boxing,,32
1920,Summer,Brazil,Jerry Hampton,Cycling,Gold,18
1920,Summer,South Korea,Jon Powell,Cycling,,33
1920,Summer,South Korea,Michael Peterson,Gymnastics,Bronze,19
1920,Summer,France,Sabrina Diaz,Rowing,Bronze,28
1920,Summer,India,Catherine Williams,Gymnastics,,20
1920,Summer,UK,Sarah Tucker,Cycling,Gold,40
1920,Summer,Germany,Mr. Tony Jimenez,Tennis,Silver,36
1920,Summer,France,Jeffrey Young,Gymnastics,Gold,23
1920,Summer,India,Lisa Gutierrez,Athletics,,27
1920,Summer,UK,Tiffany White,Gymnastics,Bronze,27
1920,Summer,India,Joshua Santana,Cycling,,36
1920,Summer,China,Lori Foster,Swimming,Silver,35
1920,Summer,UK,Mary Parker,Rowing,Bronze,22
1920,Summer,Canada,Nathan Ramirez,Boxing,,28
1920,Summer,Russia,Mr. Glen Hernandez,Swimming,Bronze,26
1920,Summer,South Africa,Julie Gomez,Rowing,Gold,20
1920,Summer,South Korea,Deborah Smith,Tennis,Bronze,23
1920,Summer,South Korea,Morgan Hoffman,Cycling,,38
1920,Summer,Italy,Shannon Fernandez,Basketball,Gold,24
1920,Summer,UK,Reginald Young,Soccer,,22
1920,Summer,UK,Chad Faulkner,Cycling,Gold,24
1920,Summer,Australia,Brittany Schneider,Swimming,,18
1920,Summer,Australia,Tricia Wolfe,Soccer,Silver,25
1920,Summer,South Korea,Judith Miller,Weightlifting,,37
1920,Summer,Italy,Kimberly Daugherty,Weightlifting,Bronze,30
1920,Summer,Canada,Benjamin Rogers,Rowing,Bronze,23
1920,Summer,USA,Michael Sullivan,Swimming,,35
1920,Summer,China,Erin Bauer DVM,Gymnastics,Bronze,20
1920,Summer,India,Carolyn Bell,Soccer,,39
1920,Summer,Italy,Spencer Mathews,Basketball,Bronze,24
1920,Summer,South Africa,Sharon Bradley,Boxing,Silver,36
1920,Summer,China,Billy Davis,Cycling,Gold,32
1920,Summer,Brazil,Kelly Goodman,Cycling,Gold,27
1920,Summer,Australia,Kimberly Fry,Basketball,Silver,20
1920,Summer,South Korea,Lisa King,Boxing,Gold,21
1920,Summer,China,Jessica Brown,Tennis,Silver,24
1920,Summer,Russia,Nathaniel Hodge,Swimming,,35
1920,Summer,Japan,James Mcgrath,Cycling,Gold,23
1920,Summer,Canada,Jose Snow,Swimming,Silver,34
1920,Summer,South Africa,Adam Davis,Basketball,Silver,19
1920,Summer,South Africa,Andrew Johnson,Gymnastics,Silver,31
1920,Summer,South Korea,Aaron Bolton,Cycling,Silver,36
1920,Summer,China,Crystal Parker,Cycling,,18
1920,Summer,Canada,Rebecca Bradley,Rowing,Gold,30
1920,Summer,South Africa,Kara Hogan,Cycling,Gold,31
1920,Summer,South Korea,Bryan Moreno,Basketball,Silver,30
1920,Summer,China,Vanessa Dixon,Gymnastics,Gold,40
1920,Summer,USA,Christine Moreno,Swimming,Gold,21
1920,Summer,South Africa,Timothy Potts,Swimming,,23
1920,Summer,China,Anthony Nguyen,Swimming,Silver,20
1920,Summer,South Africa,Cheryl Medina,Gymnastics,Silver,22
1920,Summer,India,Stephen Ingram,Athletics,Gold,27
1920,Summer,Brazil,Scott Wilson,Rowing,,24
1920,Summer,South Korea,Audrey Jenkins,Cycling,Silver,37
1920,Summer,Brazil,Suzanne Smith,Boxing,,34
1920,Summer,Germany,Kristine Prince,Cycling,Bronze,31
1920,Summer,South Africa,Justin Sanders,Cycling,,36
1920,Summer,China,Christian Davis,Cycling,Bronze,26
1920,Summer,China,John Williams,Boxing,Bronze,31
1920,Summer,Germany,Michele Figueroa,Soccer,,19
1920,Summer,UK,Zachary Glass,Boxing,,25
1920,Summer,Canada,Charles Price,Athletics,Gold,40
1920,Summer,UK,John Clark,Gymnastics,Bronze,22
1920,Summer,USA,Matthew Smith,Soccer,,40
1920,Summer,Russia,Anne Alexander,Tennis,Gold,38
1920,Summer,France,Sarah Meyer,Basketball,Bronze,20
1920,Summer,South Korea,Brian Robertson,Cycling,Bronze,25
1920,Summer,India,Antonio Burton,Weightlifting,Bronze,27
1920,Summer,China,Tracey Wallace,Boxing,Silver,35
1920,Summer,China,Dennis Arnold,Soccer,Bronze,40
1920,Summer,Canada,Joseph Conrad,Cycling,Gold,34
1920,Summer,Germany,Clayton Church,Weightlifting,Bronze,25
1920,Summer,USA,Lisa Scott,Soccer,Gold,35
1920,Summer,China,John Weber,Basketball,Gold,18
1920,Summer,Canada,Amanda Salas,Boxing,,20
1920,Summer,Canada,Keith Adkins,Basketball,Gold,40
1920,Summer,South Africa,Anne Murray PhD,Soccer,Bronze,20
1920,Summer,USA,Cynthia Martin,Swimming,Gold,26
1920,Summer,UK,Laura Galvan,Swimming,Gold,35
1920,Summer,Japan,Hannah Hicks,Swimming,,32
1920,Summer,India,Alice Mcdowell,Rowing,Bronze,31
1920,Summer,Canada,Ruth Myers,Soccer,,23
1920,Summer,South Korea,Steven Waters,Gymnastics,Bronze,23
1920,Summer,UK,James Kelley,Gymnastics,Bronze,31
1920,Summer,China,Brandy Carter,Boxing,Silver,19
1920,Summer,France,Jerry Parker,Rowing,,27
1920,Summer,Australia,Christopher English,Athletics,Bronze,40
1920,Summer,USA,Timothy Stevens,Swimming,Gold,29
1920,Summer,Russia,Luke Lee,Basketball,Bronze,33
1920,Summer,South Korea,Cassandra Smith,Swimming,Bronze,30
1920,Summer,Russia,Chelsea Davis,Boxing,Silver,18
1920,Summer,Russia,Cindy Bennett,Swimming,Gold,19
1920,Summer,India,Brandi Kim,Basketball,Silver,21
1920,Summer,Japan,Christopher Williams,Basketball,Bronze,33
1920,Summer,France,Joseph Chandler,Cycling,Silver,27
1920,Summer,USA,David Gordon,Boxing,,32
1920,Summer,South Korea,Michael Reed,Swimming,Gold,32
1920,Summer,South Africa,John Hickman,Basketball,,40
1920,Summer,UK,Dr. Donald Wood,Swimming,,34
1920,Summer,South Korea,Mr. Michael Jones,Gymnastics,Gold,35
1920,Summer,Brazil,Ruth Brady,Athletics,Gold,26
1920,Summer,Japan,Johnny Davis,Cycling,,22
