Year,Type,Country,Athlete,Sport,Medal,Age
1965,Winter,India,Ms. Nicole Sloan,Skiing,Bronze,26
1965,Winter,Brazil,Jill Vasquez,Snowboarding,,33
1965,Winter,Russia,Matthew Le,Ice Hockey,Gold,26
1965,Winter,Italy,Lauren Lee,Ice Hockey,,23
1965,Winter,South Korea,Angie Richardson,Curling,Silver,32
1965,Winter,France,Jeffrey Miller,Bobsleigh,Silver,19
1965,Winter,Japan,Melanie Hines,Curling,,28
1965,Winter,Italy,Robin Ellis,Ice Hockey,Gold,19
1965,Winter,Germany,Joel Walters,Skiing,Gold,24
1965,Winter,Russia,Margaret Drake,Ice Hockey,Gold,24
1965,Winter,Canada,Deborah Lane,Snowboarding,Silver,30
1965,Winter,China,Evan West,Bobsleigh,Gold,32
1965,Winter,Germany,Scott Walters,Skiing,Gold,19
1965,Winter,Japan,Julie Li,Curling,Silver,22
1965,Winter,Canada,Kevin Martinez,Ice Hockey,Gold,28
1965,Winter,Germany,Lisa Jordan,Snowboarding,,34
1965,Winter,Russia,Joshua Jones,Speed Skating,Silver,21
1965,Winter,UK,Elizabeth Robinson,Curling,,30
1965,Winter,Russia,Matthew Dixon,Figure Skating,,19
1965,Winter,Australia,Holly Johnson,Snowboarding,Silver,30
1965,Winter,Germany,Robert Perez,Snowboarding,,39
1965,Winter,China,Katherine Newton,Ice Hockey,Silver,26
1965,Winter,France,Rachel Coleman,Ice Hockey,Silver,25
1965,Winter,Australia,Dean Ramirez,Snowboarding,,30
1965,Winter,Russia,Jason Walter,Biathlon,Bronze,27
1965,Winter,Russia,Larry Nguyen,Biathlon,Gold,30
1965,Winter,Brazil,Charles Valdez,Bobsleigh,Bronze,19
1965,Winter,Germany,Jennifer Wilson,Skiing,Silver,30
1965,Winter,UK,Carlos Luna,Figure Skating,Bronze,18
1965,Winter,UK,Elizabeth Rodriguez,Curling,,32
1965,Winter,France,Nancy Garcia,Skiing,Bronze,23
1965,Winter,Canada,Noah Hoffman,Speed Skating,Bronze,38
1965,Winter,South Korea,Chelsey Martin,Figure Skating,,37
1965,Winter,Australia,Ronald Miller,Speed Skating,,20
1965,Winter,France,Daniel Anderson,Bobsleigh,,29
1965,Winter,Canada,Jasmine Reyes,Bobsleigh,,22
1965,Winter,India,Steven Johnson,Snowboarding,Gold,26
1965,Winter,India,Christopher Mccarthy,Ice Hockey,Bronze,28
1965,Winter,India,Michelle Melendez,Ice Hockey,,33
1965,Winter,China,Todd Kerr,Skiing,,36
1965,Winter,China,Scott Leon,Bobsleigh,Bronze,38
1965,Winter,Australia,Angela Smith,Biathlon,Gold,37
1965,Winter,Brazil,Thomas Frazier,Figure Skating,Silver,18
1965,Winter,Canada,Laura Morrison,Snowboarding,Silver,24
1965,Winter,Canada,Derek Ayala,Figure Skating,Bronze,28
1965,Winter,Brazil,Kevin Collins,Figure Skating,Bronze,35
1965,Winter,China,Mary Austin,Biathlon,Silver,26
1965,Winter,Germany,Ryan Gibson,Bobsleigh,Silver,34
1965,Winter,Germany,Jennifer Sanchez,Biathlon,Bronze,30
1965,Winter,Russia,Jeffrey Davis,Bobsleigh,,24
1965,Winter,UK,Jacob Clark,Figure Skating,Silver,33
1965,Winter,China,Marie Obrien,Snowboarding,,29
1965,Winter,USA,Jennifer Davis,Speed Skating,Silver,34
1965,Winter,USA,Patricia Liu,Curling,Gold,20
1965,Winter,Russia,Lisa Mitchell,Curling,Bronze,37
1965,Winter,Canada,Alicia Torres,Curling,,37
1965,Winter,Australia,Jeffrey Parker,Skiing,Silver,30
1965,Winter,UK,Mark Morrison,Bobsleigh,Silver,35
1965,Winter,Russia,Daniel Peterson,Speed Skating,,35
1965,Winter,Germany,Rachel Levine,Figure Skating,Silver,22
1965,Winter,India,Jasmine Vance,Skiing,Gold,23
1965,Winter,Canada,George Mccann,Skiing,Silver,39
1965,Winter,China,Christopher Herrera,Curling,Silver,18
1965,Winter,UK,Lisa Barrett,Figure Skating,Bronze,34
1965,Winter,USA,Shane Harrison,Skiing,,40
1965,Winter,Italy,Jason Allen,Speed Skating,Gold,29
1965,Winter,USA,Maurice Long,Bobsleigh,Bronze,38
1965,Winter,Japan,Michael Johnson PhD,Figure Skating,Bronze,40
1965,Winter,Russia,Joshua Cunningham,Curling,,27
1965,Winter,USA,Denise Gordon,Ice Hockey,Bronze,37
1965,Winter,South Korea,Brenda Fisher,Bobsleigh,,24
1965,Winter,South Korea,Darlene Lester,Skiing,Silver,18
1965,Winter,Russia,Mr. Adam Scott,Speed Skating,Bronze,39
1965,Winter,China,Amanda Smith,Figure Skating,Bronze,33
1965,Winter,Japan,Debra Davidson,Curling,,25
1965,Winter,South Korea,Scott Berg,Biathlon,Silver,21
1965,Winter,Australia,Shannon Faulkner,Biathlon,Silver,35
1965,Winter,India,Keith Turner,Speed Skating,Silver,37
1965,Winter,Brazil,Jennifer Bailey,Figure Skating,Silver,19
1965,Winter,Australia,April Adams,Figure Skating,Gold,39
1965,Winter,France,Kayla Vincent,Skiing,Bronze,38
1965,Winter,Japan,Christina Stafford,Ice Hockey,,19
1965,Winter,Brazil,Jason Ewing,Snowboarding,Bronze,39
1965,Winter,USA,Kristina Bauer,Speed Skating,Gold,32
1965,Winter,UK,Carol Holt,Speed Skating,Silver,18
1965,Winter,China,Alexander Nguyen,Speed Skating,Bronze,30
1965,Winter,China,Kimberly Chase,Skiing,,19
1965,Winter,Brazil,David Lewis,Ice Hockey,Bronze,39
1965,Winter,UK,Robert Kelly,Skiing,,26
1965,Winter,UK,David Turner,Ice Hockey,Gold,34
1965,Winter,India,Kimberly Farmer,Snowboarding,,25
1965,Winter,Canada,Tamara Zamora,Speed Skating,,27
1965,Winter,Brazil,Michael Estrada,Figure Skating,Bronze,23
1965,Winter,Italy,Mark Chandler,Skiing,Bronze,25
