Year,Type,Country,Athlete,Sport,Medal,Age
1915,Winter,UK,Samuel White,Ice Hockey,Gold,30
1915,Winter,UK,Emily Rivera,Figure Skating,Gold,20
1915,Winter,Japan,Melissa Watson,Biathlon,Gold,35
1915,Winter,Italy,Lisa Curry,Speed Skating,Silver,36
1915,Winter,Japan,John Vazquez,Speed Skating,Gold,24
1915,Winter,Australia,Rebecca King,Skiing,Silver,25
1915,Winter,UK,Lisa Johnson,Curling,Silver,27
1915,Winter,USA,Dr. James Parrish MD,Skiing,Bronze,40
1915,Winter,Japan,Alexis Martinez,Curling,Gold,39
1915,Winter,UK,Joseph Brock,Ice Hockey,Gold,40
1915,Winter,South Korea,Veronica Navarro,Curling,Silver,39
1915,Winter,Italy,Dale Davis,Snowboarding,Gold,25
1915,Winter,Japan,Leah Fisher,Ice Hockey,Silver,18
1915,Winter,UK,Elizabeth Dixon,Figure Skating,Gold,24
1915,Winter,Italy,Heather Williams,Speed Skating,Bronze,28
1915,Winter,Japan,Samuel Buchanan,Snowboarding,Silver,32
1915,Winter,South Korea,Gregory Patrick,Speed Skating,Silver,28
1915,Winter,France,Elizabeth Gates,Bobsleigh,Silver,40
1915,Winter,USA,Charles Cook,Bobsleigh,,18
1915,Winter,Italy,Kim Campbell,Skiing,Bronze,30
1915,Winter,Australia,James Evans,Snowboarding,,39
1915,Winter,Australia,Sheila Spencer,Speed Skating,Gold,33
1915,Winter,Italy,Kelly Kane,Snowboarding,Bronze,34
1915,Winter,South Africa,Anthony Burns PhD,Skiing,,35
1915,Winter,UK,Kimberly Brown,Ice Hockey,Bronze,34
1915,Winter,Australia,Gary Wilson,Speed Skating,Gold,19
1915,Winter,UK,Justin Johnson,Figure Skating,,27
1915,Winter,UK,Rebecca Wong DDS,Ice Hockey,Gold,33
1915,Winter,UK,Shelly Estrada,Ice Hockey,,21
1915,Winter,Germany,Rachel Martinez,Figure Skating,Gold,40
1915,Winter,South Korea,Anthony Villa,Biathlon,Gold,24
1915,Winter,UK,Joanna Fernandez,Curling,Bronze,24
1915,Winter,India,Grace Miller,Bobsleigh,,21
1915,Winter,France,Andrea Watson,Speed Skating,Gold,29
1915,Winter,Germany,Fred Johnson,Curling,Bronze,25
1915,Winter,Australia,Henry Montes,Snowboarding,,33
1915,Winter,Brazil,Desiree Castillo,Figure Skating,Bronze,40
1915,Winter,Germany,Michelle Reese,Snowboarding,Silver,34
1915,Winter,South Africa,Lori Cook,Ice Hockey,Gold,29
1915,Winter,Canada,Daniel Rivera,Snowboarding,Gold,18
1915,Winter,China,Elizabeth Moore,Speed Skating,Bronze,35
1915,Winter,USA,Joseph Walker,Snowboarding,Bronze,22
1915,Winter,China,Janet Zavala,Curling,Bronze,27
1915,Winter,Australia,Melissa Sanders,Skiing,,24
1915,Winter,UK,Shawn Navarro,Curling,Silver,30
1915,Winter,USA,Matthew Butler,Ice Hockey,,22
1915,Winter,Russia,Dawn Smith,Snowboarding,Bronze,34
1915,Winter,Japan,Mark Pearson,Skiing,Bronze,32
1915,Winter,France,David Garza,Snowboarding,Gold,37
1915,Winter,Canada,Courtney Perez,Snowboarding,,22
1915,Winter,Japan,Teresa Elliott,Ice Hockey,Silver,33
1915,Winter,Italy,Sara Estes,Ice Hockey,Bronze,27
1915,Winter,Australia,Andrew Howard,Curling,Silver,18
1915,Winter,Japan,Teresa Rogers,Skiing,Bronze,26
1915,Winter,Italy,Allison Blake,Biathlon,Bronze,20
1915,Winter,Germany,Robert Thomas,Biathlon,Gold,18
1915,Winter,Italy,Travis Gibson,Skiing,Bronze,35
1915,Winter,Canada,Tammy Baker,Snowboarding,Gold,35
1915,Winter,South Korea,Robert Tanner,Biathlon,Bronze,39
1915,Winter,Germany,Brenda Thomas,Curling,Gold,40
1915,Winter,Germany,Sara Boyle,Skiing,Gold,39
1915,Winter,Canada,Melissa Foster,Speed Skating,Bronze,24
1915,Winter,South Africa,Steven Morrow,Figure Skating,Gold,28
1915,Winter,South Africa,Tiffany Brewer,Speed Skating,Gold,19
1915,Winter,China,Morgan Edwards,Ice Hockey,,21
1915,Winter,India,Dalton Mann,Curling,Silver,22
1915,Winter,Russia,Christopher Dixon,Biathlon,,28
1915,Winter,Russia,John Walsh,Bobsleigh,Silver,22
1915,Winter,UK,Daniel Greer,Ice Hockey,Gold,19
1915,Winter,South Africa,Margaret Reed,Speed Skating,Silver,23
1915,Winter,France,Linda Kelly,Ice Hockey,Silver,25
1915,Winter,South Africa,Todd Ellis,Curling,,33
1915,Winter,Australia,Kelly Edwards,Biathlon,Bronze,36
1915,Winter,Brazil,Monique Robinson,Curling,,25
1915,Winter,Germany,Taylor Caldwell,Speed Skating,Gold,27
1915,Winter,USA,Susan Glass,Biathlon,Bronze,29
1915,Winter,Brazil,Matthew Allen,Figure Skating,Bronze,35
1915,Winter,China,Kenneth Brown,Bobsleigh,,34
1915,Winter,India,Taylor Wong,Bobsleigh,Bronze,31
1915,Winter,Brazil,Carlos Alexander,Figure Skating,,38
1915,Winter,Canada,Martin Herring,Curling,Gold,31
